"female_nonwhite"|"GenderRace"|"resid_LSAT"|"resid_UGPA"|"scf_LSAT"|"scf_UGPA"
"13585"|0|"Male-White"|5.81069298992886|0.461051260209454|43|3.7
"13586"|0|"Male-NonWhite"|-2.18930701007114|0.061051260209454|35|3.3
"13587"|0|"Female-NonWhite"|-4.22913256955653|0.00780141843978166|32.96|3.247
"13588"|0|"Male-White"|10.8106929899289|-0.138948739790546|48|3.1
"13589"|0|"Female-White"|5.81069298992886|0.261051260209454|43|3.5
"13590"|0|"Female-White"|3.81069298992886|0.661051260209454|41|3.9
"13591"|0|"Female-White"|3.81069298992886|0.761051260209454|41|4
"13592"|0|"Female-White"|8.81069298992886|0.561051260209454|46|3.8
"13593"|0|"Female-NonWhite"|7.77086743044347|-0.192198581560219|44.96|3.047
"13594"|0|"Male-NonWhite"|9.81069298992886|-0.438948739790546|47|2.8
"13595"|0|"Female-White"|9.81069298992886|0.761051260209454|47|4
"13596"|0|"Female-NonWhite"|-2.22913256955653|-0.192198581560219|34.96|3.047
"13597"|0|"Male-White"|5.81069298992886|0.661051260209454|43|3.9
"13598"|0|"Female-NonWhite"|11.7708674304435|0.407801418439782|48|3.647
"13599"|0|"Male-White"|6.81069298992886|0.261051260209454|44|3.5
"13600"|0|"Male-White"|6.81069298992886|0.261051260209454|44|3.5
"13601"|0|"Male-White"|10.8106929899289|0.261051260209454|48|3.5
"13602"|0|"Male-White"|7.81069298992886|0.061051260209454|45|3.3
"13603"|0|"Male-White"|2.81069298992886|0.261051260209454|40|3.5
"13604"|0|"Male-White"|4.81069298992886|0.661051260209454|42|3.9
"13605"|0|"Male-White"|5.81069298992886|0.561051260209454|43|3.8
"13606"|0|"Female-White"|4.81069298992886|0.461051260209454|42|3.7
"13607"|0|"Male-White"|8.81069298992886|0.261051260209454|46|3.5
"13608"|0|"Male-White"|7.81069298992886|0.461051260209454|45|3.7
"13609"|0|"Male-White"|9.81069298992886|0.261051260209454|47|3.5
"13610"|0|"Female-White"|7.81069298992886|0.361051260209454|45|3.6
"13611"|0|"Female-White"|4.81069298992886|0.561051260209454|42|3.8
"13612"|0|"Female-NonWhite"|7.77086743044347|0.00780141843978166|44.96|3.247
"13613"|0|"Female-White"|3.81069298992886|0.561051260209454|41|3.8
"13614"|0|"Female-NonWhite"|8.77086743044347|0.707801418439781|45.96|3.947
"13615"|0|"Male-NonWhite"|7.81069298992886|0.161051260209454|45|3.4
"13616"|0|"Female-White"|10.8106929899289|0.261051260209454|48|3.5
"13617"|0|"Male-White"|3.81069298992886|0.361051260209454|41|3.6
"13618"|0|"Male-White"|7.81069298992886|0.461051260209454|45|3.7
"13619"|0|"Female-White"|3.81069298992886|0.161051260209454|41|3.4
"13620"|0|"Male-NonWhite"|10.8106929899289|0.261051260209454|48|3.5
"13621"|0|"Female-White"|2.81069298992886|0.461051260209454|40|3.7
"13622"|0|"Male-NonWhite"|2.81069298992886|-0.0389487397905457|40|3.2
"13623"|0|"Male-White"|5.81069298992886|0.461051260209454|43|3.7
"13624"|0|"Male-White"|9.81069298992886|0.261051260209454|47|3.5
"13625"|0|"Female-White"|8.81069298992886|0.761051260209454|46|4
"13626"|0|"Female-White"|8.81069298992886|0.661051260209454|46|3.9
"13627"|0|"Male-White"|7.81069298992886|0.561051260209454|45|3.8
"13628"|0|"Male-White"|6.81069298992886|-0.438948739790546|44|2.8
"13629"|0|"Female-NonWhite"|7.77086743044347|-0.292198581560219|44.96|2.947
"13630"|0|"Female-White"|4.81069298992886|0.461051260209454|42|3.7
"13631"|0|"Male-White"|6.81069298992886|0.561051260209454|44|3.8
"13632"|0|"Male-White"|9.81069298992886|0.461051260209454|47|3.7
"13633"|0|"Female-White"|5.81069298992886|0.661051260209454|43|3.9
"13634"|0|"Female-White"|9.81069298992886|0.461051260209454|47|3.7
"13635"|0|"Male-White"|7.81069298992886|0.561051260209454|45|3.8
"13636"|0|"Male-NonWhite"|6.81069298992886|-0.238948739790546|44|3
"13637"|0|"Female-White"|10.8106929899289|0.261051260209454|48|3.5
"13638"|0|"Female-NonWhite"|2.77086743044347|-0.692198581560219|39.96|2.547
"13639"|0|"Female-White"|7.81069298992886|0.461051260209454|45|3.7
"13640"|0|"Female-White"|4.81069298992886|0.461051260209454|42|3.7
"13641"|0|"Male-White"|10.8106929899289|0.261051260209454|48|3.5
"13642"|0|"Male-White"|6.81069298992886|0.561051260209454|44|3.8
"13643"|0|"Male-NonWhite"|8.81069298992886|-0.138948739790546|46|3.1
"13644"|0|"Female-White"|9.81069298992886|0.561051260209454|47|3.8
"13645"|0|"Female-White"|10.8106929899289|0.161051260209454|48|3.4
"13646"|0|"Female-White"|8.81069298992886|0.761051260209454|46|4
"13647"|0|"Female-White"|4.81069298992886|0.661051260209454|42|3.9
"13648"|0|"Male-White"|5.81069298992886|-0.638948739790546|43|2.6
"13649"|0|"Female-NonWhite"|11.7708674304435|0.707801418439781|48|3.947
"13650"|0|"Male-NonWhite"|-3.18930701007114|0.061051260209454|34|3.3
"13651"|0|"Female-White"|9.81069298992886|0.161051260209454|47|3.4
"13652"|0|"Male-White"|7.81069298992886|0.461051260209454|45|3.7
"13653"|0|"Male-White"|3.81069298992886|0.561051260209454|41|3.8
"13654"|0|"Female-NonWhite"|3.77086743044347|0.00780141843978166|40.96|3.247
"13655"|0|"Male-White"|10.8106929899289|0.461051260209454|48|3.7
"13656"|0|"Female-NonWhite"|4.77086743044347|0.407801418439782|41.96|3.647
"13657"|0|"Female-White"|4.81069298992886|-0.438948739790546|42|2.8
"13658"|0|"Female-White"|3.81069298992886|0.061051260209454|41|3.3
"13659"|0|"Male-White"|2.81069298992886|-0.338948739790546|40|2.9
"13660"|0|"Male-White"|0.81069298992886|-0.238948739790546|38|3
"13661"|0|"Male-White"|-4.18930701007114|-0.538948739790546|33|2.7
"13662"|0|"Female-White"|1.81069298992886|0.461051260209454|39|3.7
"13663"|0|"Female-NonWhite"|9.77086743044347|0.107801418439782|46.96|3.347
"13664"|0|"Male-NonWhite"|3.81069298992886|-0.338948739790546|41|2.9
"13665"|0|"Male-NonWhite"|-4.18930701007114|-0.438948739790546|33|2.8
"13666"|0|"Male-White"|4.81069298992886|-0.338948739790546|42|2.9
"13667"|0|"Female-NonWhite"|-4.22913256955653|0.00780141843978166|32.96|3.247
"13668"|0|"Male-White"|7.81069298992886|-0.338948739790546|45|2.9
"13669"|0|"Male-White"|4.81069298992886|-0.738948739790546|42|2.5
"13670"|0|"Male-White"|0.81069298992886|0.361051260209454|38|3.6
"13671"|0|"Female-White"|1.81069298992886|0.061051260209454|39|3.3
"13672"|0|"Female-White"|6.81069298992886|-0.0389487397905457|44|3.2
"13673"|0|"Male-White"|4.81069298992886|0.161051260209454|42|3.4
"13674"|0|"Male-White"|0.81069298992886|0.561051260209454|38|3.8
"13675"|0|"Female-White"|1.81069298992886|0.361051260209454|39|3.6
"13676"|0|"Male-White"|7.81069298992886|0.261051260209454|45|3.5
"13677"|0|"Male-NonWhite"|-5.18930701007114|0.061051260209454|32|3.3
"13678"|0|"Female-White"|2.81069298992886|0.261051260209454|40|3.5
"13679"|0|"Female-NonWhite"|3.77086743044347|0.507801418439782|40.96|3.747
"13680"|0|"Male-White"|3.81069298992886|0.061051260209454|41|3.3
"13681"|0|"Male-NonWhite"|-1.18930701007114|-0.238948739790546|36|3
"13682"|0|"Female-White"|2.81069298992886|0.061051260209454|40|3.3
"13683"|0|"Female-White"|-0.18930701007114|-0.0389487397905457|37|3.2
"13684"|0|"Female-NonWhite"|4.77086743044347|0.407801418439782|41.96|3.647
"13685"|0|"Male-White"|3.81069298992886|-0.338948739790546|41|2.9
"13686"|0|"Female-White"|3.81069298992886|0.261051260209454|41|3.5
"13687"|0|"Female-NonWhite"|8.77086743044347|0.307801418439781|45.96|3.547
"13688"|0|"Male-White"|7.81069298992886|-0.638948739790546|45|2.6
"13689"|0|"Male-White"|1.81069298992886|0.161051260209454|39|3.4
"13690"|0|"Male-NonWhite"|7.81069298992886|0.561051260209454|45|3.8
"13691"|0|"Male-White"|5.81069298992886|-0.638948739790546|43|2.6
"13692"|0|"Male-NonWhite"|3.81069298992886|-0.438948739790546|41|2.8
"13693"|0|"Female-White"|-1.18930701007114|0.161051260209454|36|3.4
"13694"|0|"Female-White"|-0.18930701007114|0.361051260209454|37|3.6
"13695"|0|"Male-NonWhite"|-9.18930701007114|-0.238948739790546|28|3
"13696"|0|"Female-NonWhite"|2.77086743044347|-0.592198581560218|39.96|2.647
"13697"|0|"Male-White"|2.81069298992886|0.061051260209454|40|3.3
"13698"|0|"Male-White"|3.81069298992886|-0.138948739790546|41|3.1
"13699"|0|"Male-White"|6.81069298992886|-0.138948739790546|44|3.1
"13700"|0|"Female-NonWhite"|6.77086743044347|-0.0921985815602184|43.96|3.147
"13701"|0|"Female-White"|1.81069298992886|0.161051260209454|39|3.4
"13702"|0|"Female-NonWhite"|6.77086743044347|0.307801418439781|43.96|3.547
"13703"|0|"Male-White"|2.81069298992886|0.161051260209454|40|3.4
"13704"|0|"Female-White"|0.81069298992886|0.361051260209454|38|3.6
"13705"|0|"Male-White"|3.81069298992886|0.161051260209454|41|3.4
"13706"|0|"Female-NonWhite"|-1.22913256955653|-0.0921985815602184|35.96|3.147
"13707"|0|"Female-White"|7.81069298992886|-0.338948739790546|45|2.9
"13708"|0|"Male-White"|1.81069298992886|0.261051260209454|39|3.5
"13709"|0|"Male-White"|4.81069298992886|-0.838948739790546|42|2.4
"13710"|0|"Female-White"|3.81069298992886|0.061051260209454|41|3.3
"13711"|0|"Female-White"|6.81069298992886|0.161051260209454|44|3.4
"13712"|0|"Male-NonWhite"|-2.18930701007114|-0.738948739790546|35|2.5
"13713"|0|"Female-White"|0.81069298992886|0.061051260209454|38|3.3
"13714"|0|"Female-White"|4.81069298992886|-0.638948739790546|42|2.6
"13715"|0|"Female-White"|2.81069298992886|-0.0389487397905457|40|3.2
"13716"|0|"Male-White"|3.81069298992886|-0.138948739790546|41|3.1
"13717"|0|"Male-White"|3.81069298992886|-0.638948739790546|41|2.6
"13718"|0|"Female-White"|4.81069298992886|-0.238948739790546|42|3
"13719"|0|"Female-White"|3.81069298992886|-0.238948739790546|41|3
"13720"|0|"Male-NonWhite"|5.81069298992886|-0.638948739790546|43|2.6
"13721"|0|"Female-White"|3.81069298992886|-0.0389487397905457|41|3.2
"13722"|0|"Female-NonWhite"|3.77086743044347|0.307801418439781|40.96|3.547
"13723"|0|"Male-NonWhite"|4.81069298992886|-0.0389487397905457|42|3.2
"13724"|0|"Male-White"|-1.18930701007114|0.061051260209454|36|3.3
"13725"|0|"Male-White"|4.81069298992886|-0.938948739790546|42|2.3
"13726"|0|"Male-White"|2.81069298992886|-0.0389487397905457|40|3.2
"13727"|0|"Female-White"|4.81069298992886|0.261051260209454|42|3.5
"13728"|0|"Female-NonWhite"|0.770867430443467|0.107801418439782|37.96|3.347
"13729"|0|"Male-White"|6.81069298992886|-0.838948739790546|44|2.4
"13730"|0|"Male-White"|1.81069298992886|-0.138948739790546|39|3.1
"13731"|0|"Male-White"|6.81069298992886|0.761051260209454|44|4
"13732"|0|"Female-White"|3.81069298992886|0.061051260209454|41|3.3
"13733"|0|"Female-White"|5.81069298992886|0.361051260209454|43|3.6
"13734"|0|"Female-NonWhite"|-5.22913256955653|0.607801418439782|31.96|3.847
"13735"|0|"Male-White"|2.81069298992886|-0.138948739790546|40|3.1
"13736"|0|"Male-White"|4.81069298992886|-0.238948739790546|42|3
"13737"|0|"Female-White"|4.81069298992886|-0.238948739790546|42|3
"13738"|0|"Female-White"|4.81069298992886|-0.0389487397905457|42|3.2
"13739"|0|"Male-White"|3.81069298992886|-0.238948739790546|41|3
"13740"|0|"Male-NonWhite"|-2.18930701007114|-0.138948739790546|35|3.1
"13741"|0|"Female-White"|4.81069298992886|0.061051260209454|42|3.3
"13742"|0|"Male-White"|-3.18930701007114|0.461051260209454|34|3.7
"13743"|0|"Female-White"|2.81069298992886|0.261051260209454|40|3.5
"13744"|0|"Male-White"|7.81069298992886|-0.338948739790546|45|2.9
"13745"|0|"Male-White"|7.81069298992886|-0.638948739790546|45|2.6
"13746"|0|"Female-NonWhite"|0.770867430443467|-0.592198581560218|37.96|2.647
"13747"|0|"Female-White"|4.81069298992886|-0.838948739790546|42|2.4
"13748"|0|"Female-White"|4.81069298992886|-0.238948739790546|42|3
"13749"|0|"Female-White"|-0.18930701007114|0.561051260209454|37|3.8
"13750"|0|"Male-White"|-1.18930701007114|-0.0389487397905457|36|3.2
"13751"|0|"Male-White"|3.81069298992886|0.061051260209454|41|3.3
"13752"|0|"Female-White"|1.81069298992886|-0.238948739790546|39|3
"13753"|0|"Male-White"|1.81069298992886|-0.0389487397905457|39|3.2
"13754"|0|"Female-NonWhite"|2.77086743044347|-0.0921985815602184|39.96|3.147
"13755"|0|"Male-NonWhite"|1.81069298992886|-0.138948739790546|39|3.1
"13756"|0|"Male-NonWhite"|2.81069298992886|-0.438948739790546|40|2.8
"13757"|0|"Male-NonWhite"|-3.18930701007114|-0.0389487397905457|34|3.2
"13758"|0|"Male-White"|5.81069298992886|-0.0389487397905457|43|3.2
"13759"|0|"Male-White"|7.81069298992886|-0.538948739790546|45|2.7
"13760"|0|"Male-White"|1.81069298992886|0.161051260209454|39|3.4
"13761"|0|"Male-NonWhite"|-7.18930701007114|0.061051260209454|30|3.3
"13762"|0|"Male-NonWhite"|6.81069298992886|-0.638948739790546|44|2.6
"13763"|0|"Male-White"|1.81069298992886|0.261051260209454|39|3.5
"13764"|0|"Male-White"|3.81069298992886|-0.438948739790546|41|2.8
"13765"|0|"Male-White"|6.81069298992886|-0.338948739790546|44|2.9
"13766"|0|"Male-White"|4.81069298992886|-0.438948739790546|42|2.8
"13767"|0|"Female-NonWhite"|-0.229132569556533|0.00780141843978166|36.96|3.247
"13768"|0|"Female-White"|3.81069298992886|0.061051260209454|41|3.3
"13769"|0|"Male-White"|3.81069298992886|-0.0389487397905457|41|3.2
"13770"|0|"Male-White"|1.81069298992886|-0.338948739790546|39|2.9
"13771"|0|"Male-White"|4.81069298992886|-0.438948739790546|42|2.8
"13772"|0|"Male-White"|-1.18930701007114|0.161051260209454|36|3.4
"13773"|0|"Male-White"|3.81069298992886|-0.338948739790546|41|2.9
"13774"|0|"Female-NonWhite"|13.7708674304435|-0.792198581560219|48|2.447
"13775"|0|"Male-White"|2.81069298992886|0.261051260209454|40|3.5
"13776"|0|"Male-White"|4.81069298992886|-0.138948739790546|42|3.1
"13777"|0|"Male-White"|4.81069298992886|-0.138948739790546|42|3.1
"13778"|0|"Female-White"|3.81069298992886|-0.138948739790546|41|3.1
"13779"|0|"Male-White"|6.81069298992886|-0.538948739790546|44|2.7
"13780"|0|"Male-White"|6.81069298992886|-0.338948739790546|44|2.9
"13781"|0|"Male-NonWhite"|2.81069298992886|-0.238948739790546|40|3
"13782"|0|"Female-White"|3.81069298992886|0.161051260209454|41|3.4
"13783"|0|"Male-White"|5.81069298992886|0.161051260209454|43|3.4
"13784"|0|"Female-White"|5.81069298992886|0.061051260209454|43|3.3
"13785"|0|"Male-White"|2.81069298992886|0.061051260209454|40|3.3
"13786"|0|"Female-NonWhite"|-2.22913256955653|-0.192198581560219|34.96|3.047
"13787"|0|"Male-White"|3.81069298992886|0.061051260209454|41|3.3
"13788"|0|"Male-White"|6.81069298992886|-0.438948739790546|44|2.8
"13789"|0|"Male-White"|9.81069298992886|-0.238948739790546|47|3
"13790"|0|"Female-NonWhite"|2.77086743044347|0.00780141843978166|39.96|3.247
"13791"|0|"Male-NonWhite"|-0.18930701007114|-0.238948739790546|37|3
"13792"|0|"Male-White"|-1.18930701007114|0.061051260209454|36|3.3
"13793"|0|"Male-White"|6.81069298992886|-0.238948739790546|44|3
"13794"|0|"Male-NonWhite"|-1.18930701007114|-0.638948739790546|36|2.6
"13795"|0|"Female-White"|-2.18930701007114|0.761051260209454|35|4
"13796"|0|"Female-White"|1.81069298992886|0.161051260209454|39|3.4
"13797"|0|"Female-White"|3.81069298992886|0.161051260209454|41|3.4
"13798"|0|"Female-NonWhite"|3.77086743044347|0.207801418439781|40.96|3.447
"13799"|0|"Female-NonWhite"|3.77086743044347|0.507801418439782|40.96|3.747
"13800"|0|"Male-White"|-0.18930701007114|0.361051260209454|37|3.6
"13801"|0|"Male-NonWhite"|2.81069298992886|-0.938948739790546|40|2.3
"13802"|0|"Female-White"|-0.18930701007114|0.561051260209454|37|3.8
"13803"|0|"Male-White"|-1.18930701007114|0.161051260209454|36|3.4
"13804"|0|"Male-NonWhite"|1.81069298992886|-0.238948739790546|39|3
"13805"|0|"Male-White"|-0.18930701007114|0.061051260209454|37|3.3
"13806"|0|"Female-NonWhite"|8.77086743044347|0.00780141843978166|45.96|3.247
"13807"|0|"Female-White"|3.81069298992886|-0.438948739790546|41|2.8
"13808"|0|"Female-NonWhite"|-3.22913256955653|-0.0921985815602184|33.96|3.147
"13809"|0|"Female-White"|5.81069298992886|-1.03894873979055|43|2.2
"13810"|0|"Male-White"|3.81069298992886|0.061051260209454|41|3.3
"13811"|0|"Male-White"|1.81069298992886|0.261051260209454|39|3.5
"13812"|0|"Male-White"|4.81069298992886|-0.438948739790546|42|2.8
"13813"|0|"Female-White"|3.81069298992886|0.061051260209454|41|3.3
"13814"|0|"Male-White"|0.81069298992886|-0.138948739790546|38|3.1
"13815"|0|"Male-White"|5.81069298992886|0.461051260209454|43|3.7
"13816"|0|"Male-White"|-0.18930701007114|0.261051260209454|37|3.5
"13817"|0|"Male-White"|-1.18930701007114|0.261051260209454|36|3.5
"13818"|0|"Male-White"|0.81069298992886|0.361051260209454|38|3.6
"13819"|0|"Male-White"|4.81069298992886|0.161051260209454|42|3.4
"13820"|0|"Female-White"|1.81069298992886|0.161051260209454|39|3.4
"13821"|0|"Male-White"|-0.18930701007114|-0.0389487397905457|37|3.2
"13822"|0|"Male-White"|3.81069298992886|-0.0389487397905457|41|3.2
"13823"|0|"Female-White"|-1.18930701007114|0.261051260209454|36|3.5
"13824"|0|"Male-NonWhite"|0.81069298992886|-0.338948739790546|38|2.9
"13825"|0|"Male-NonWhite"|2.81069298992886|0.061051260209454|40|3.3
"13826"|0|"Female-NonWhite"|-0.229132569556533|0.307801418439781|36.96|3.547
"13827"|0|"Female-White"|-0.18930701007114|0.561051260209454|37|3.8
"13828"|0|"Male-White"|6.81069298992886|0.461051260209454|44|3.7
"13829"|0|"Male-White"|3.81069298992886|-0.138948739790546|41|3.1
"13830"|0|"Female-NonWhite"|2.77086743044347|0.207801418439781|39.96|3.447
"13831"|0|"Male-White"|5.81069298992886|-0.338948739790546|43|2.9
"13832"|0|"Female-White"|2.81069298992886|0.161051260209454|40|3.4
"13833"|0|"Female-White"|0.81069298992886|0.261051260209454|38|3.5
"13834"|0|"Male-NonWhite"|-1.18930701007114|0.461051260209454|36|3.7
"13835"|0|"Female-White"|-0.18930701007114|0.261051260209454|37|3.5
"13836"|0|"Male-White"|2.81069298992886|-0.238948739790546|40|3
"13837"|0|"Female-NonWhite"|8.77086743044347|-0.0921985815602184|45.96|3.147
"13838"|0|"Male-White"|0.81069298992886|-0.238948739790546|38|3
"13839"|0|"Male-White"|1.81069298992886|-0.538948739790546|39|2.7
"13840"|0|"Female-White"|-1.18930701007114|0.361051260209454|36|3.6
"13841"|0|"Female-White"|-0.18930701007114|0.061051260209454|37|3.3
"13842"|0|"Female-NonWhite"|7.77086743044347|-0.192198581560219|44.96|3.047
"13843"|0|"Male-NonWhite"|-3.18930701007114|0.361051260209454|34|3.6
"13844"|0|"Female-White"|8.81069298992886|-0.338948739790546|46|2.9
"13845"|0|"Female-White"|1.81069298992886|0.161051260209454|39|3.4
"13846"|0|"Male-White"|5.81069298992886|-0.338948739790546|43|2.9
"13847"|0|"Male-White"|3.81069298992886|-0.438948739790546|41|2.8
"13848"|0|"Female-NonWhite"|9.77086743044347|0.00780141843978166|46.96|3.247
"13849"|0|"Male-White"|4.81069298992886|0.161051260209454|42|3.4
"13850"|0|"Female-NonWhite"|-2.22913256955653|-0.292198581560219|34.96|2.947
"13851"|0|"Female-White"|2.81069298992886|-0.538948739790546|40|2.7
"13852"|0|"Male-White"|1.81069298992886|0.261051260209454|39|3.5
"13853"|0|"Male-White"|3.81069298992886|-0.0389487397905457|41|3.2
"13854"|0|"Female-White"|1.81069298992886|0.561051260209454|39|3.8
"13855"|0|"Female-White"|2.81069298992886|0.161051260209454|40|3.4
"13856"|0|"Female-White"|4.81069298992886|0.161051260209454|42|3.4
"13857"|0|"Female-White"|3.81069298992886|-0.0389487397905457|41|3.2
"13858"|0|"Male-White"|-0.18930701007114|0.361051260209454|37|3.6
"13859"|0|"Male-NonWhite"|-5.18930701007114|-0.438948739790546|32|2.8
"13860"|0|"Male-White"|2.81069298992886|-0.0389487397905457|40|3.2
"13861"|0|"Female-White"|0.81069298992886|0.161051260209454|38|3.4
"13862"|0|"Male-White"|4.81069298992886|0.261051260209454|42|3.5
"13863"|0|"Female-White"|-0.18930701007114|0.661051260209454|37|3.9
"13864"|0|"Female-White"|-0.18930701007114|0.461051260209454|37|3.7
"13865"|0|"Female-NonWhite"|0.770867430443467|-0.392198581560218|37.96|2.847
"13866"|0|"Female-White"|8.81069298992886|-0.638948739790546|46|2.6
"13867"|0|"Male-White"|3.81069298992886|0.061051260209454|41|3.3
"13868"|0|"Male-White"|3.81069298992886|0.361051260209454|41|3.6
"13869"|0|"Female-NonWhite"|-2.22913256955653|-0.292198581560219|34.96|2.947
"13870"|0|"Male-NonWhite"|4.81069298992886|-0.538948739790546|42|2.7
"13871"|0|"Female-White"|-2.18930701007114|0.061051260209454|35|3.3
"13872"|0|"Male-NonWhite"|6.81069298992886|-0.238948739790546|44|3
"13873"|0|"Female-White"|1.81069298992886|0.461051260209454|39|3.7
"13874"|0|"Male-White"|4.81069298992886|-0.238948739790546|42|3
"13875"|0|"Male-White"|5.81069298992886|-0.538948739790546|43|2.7
"13876"|0|"Female-White"|0.81069298992886|-0.138948739790546|38|3.1
"13877"|0|"Male-White"|3.81069298992886|-0.538948739790546|41|2.7
"13878"|0|"Female-White"|2.81069298992886|0.061051260209454|40|3.3
"13879"|0|"Male-White"|0.81069298992886|-0.238948739790546|38|3
"13880"|0|"Female-NonWhite"|-0.229132569556533|-0.492198581560218|36.96|2.747
"13881"|0|"Male-NonWhite"|-0.18930701007114|0.461051260209454|37|3.7
"13882"|0|"Female-NonWhite"|-0.229132569556533|-0.192198581560219|36.96|3.047
"13883"|0|"Male-White"|0.81069298992886|-0.338948739790546|38|2.9
"13884"|0|"Male-White"|1.81069298992886|-0.138948739790546|39|3.1
"13885"|0|"Male-White"|-0.18930701007114|0.161051260209454|37|3.4
"13886"|0|"Male-White"|3.81069298992886|-0.138948739790546|41|3.1
"13887"|0|"Male-White"|-1.18930701007114|0.561051260209454|36|3.8
"13888"|0|"Male-White"|2.81069298992886|-0.0389487397905457|40|3.2
"13889"|0|"Male-NonWhite"|-6.18930701007114|-0.138948739790546|31|3.1
"13890"|0|"Male-White"|6.81069298992886|0.761051260209454|44|4
"13891"|0|"Male-White"|5.81069298992886|0.261051260209454|43|3.5
"13892"|0|"Male-White"|1.81069298992886|-0.738948739790546|39|2.5
"13893"|0|"Female-White"|3.81069298992886|-0.538948739790546|41|2.7
"13894"|0|"Male-NonWhite"|-2.18930701007114|-0.938948739790546|35|2.3
"13895"|0|"Female-NonWhite"|5.77086743044347|-0.0921985815602184|42.96|3.147
"13896"|0|"Male-White"|3.81069298992886|0.061051260209454|41|3.3
"13897"|0|"Female-NonWhite"|-3.22913256955653|0.307801418439781|33.96|3.547
"13898"|0|"Male-White"|0.81069298992886|0.061051260209454|38|3.3
"13899"|0|"Male-White"|-3.18930701007114|0.361051260209454|34|3.6
"13900"|0|"Male-White"|1.81069298992886|0.161051260209454|39|3.4
"13901"|0|"Male-White"|2.81069298992886|-0.238948739790546|40|3
"13902"|0|"Male-White"|5.81069298992886|-0.538948739790546|43|2.7
"13903"|0|"Female-White"|-1.18930701007114|0.361051260209454|36|3.6
"13904"|0|"Female-White"|2.81069298992886|0.361051260209454|40|3.6
"13905"|0|"Male-NonWhite"|-6.18930701007114|-0.738948739790546|31|2.5
"13906"|0|"Male-White"|-1.18930701007114|0.661051260209454|36|3.9
"13907"|0|"Male-NonWhite"|2.81069298992886|-1.03894873979055|40|2.2
"13908"|0|"Male-White"|-1.18930701007114|0.161051260209454|36|3.4
"13909"|0|"Female-White"|-0.18930701007114|0.461051260209454|37|3.7
"13910"|0|"Female-White"|-5.18930701007114|0.661051260209454|32|3.9
"13911"|0|"Male-White"|10.8106929899289|0.461051260209454|48|3.7
"13912"|0|"Male-White"|2.81069298992886|0.061051260209454|40|3.3
"13913"|0|"Female-White"|-3.18930701007114|0.661051260209454|34|3.9
"13914"|0|"Male-White"|2.81069298992886|-0.338948739790546|40|2.9
"13915"|0|"Female-White"|7.81069298992886|-0.238948739790546|45|3
"13916"|0|"Male-White"|2.81069298992886|-0.238948739790546|40|3
"13917"|0|"Male-White"|2.81069298992886|0.061051260209454|40|3.3
"13918"|0|"Male-White"|2.81069298992886|-0.138948739790546|40|3.1
"13919"|0|"Male-White"|4.81069298992886|-0.238948739790546|42|3
"13920"|0|"Female-White"|-0.18930701007114|0.761051260209454|37|4
"13921"|0|"Male-White"|2.81069298992886|-0.0389487397905457|40|3.2
"13922"|0|"Female-White"|4.81069298992886|-0.238948739790546|42|3
"13923"|0|"Male-White"|2.81069298992886|-0.238948739790546|40|3
"13924"|0|"Male-White"|2.81069298992886|0.161051260209454|40|3.4
"13925"|0|"Male-White"|5.81069298992886|0.361051260209454|43|3.6
"13926"|0|"Female-White"|-2.18930701007114|0.461051260209454|35|3.7
"13927"|0|"Female-White"|5.81069298992886|-0.138948739790546|43|3.1
"13928"|0|"Female-White"|-5.18930701007114|0.761051260209454|32|4
"13929"|0|"Female-White"|-0.18930701007114|0.061051260209454|37|3.3
"13930"|0|"Male-White"|4.81069298992886|0.561051260209454|42|3.8
"13931"|0|"Male-White"|2.81069298992886|-0.338948739790546|40|2.9
"13932"|0|"Female-NonWhite"|5.77086743044347|-0.592198581560218|42.96|2.647
"13933"|0|"Male-White"|9.81069298992886|0.061051260209454|47|3.3
"13934"|0|"Male-White"|5.81069298992886|0.061051260209454|43|3.3
"13935"|0|"Female-White"|-1.18930701007114|0.461051260209454|36|3.7
"13936"|0|"Female-White"|3.81069298992886|0.561051260209454|41|3.8
"13937"|0|"Female-NonWhite"|5.77086743044347|-0.0921985815602184|42.96|3.147
"13938"|0|"Male-White"|3.81069298992886|0.361051260209454|41|3.6
"13939"|0|"Male-White"|-2.18930701007114|0.061051260209454|35|3.3
"13940"|0|"Male-White"|0.81069298992886|0.161051260209454|38|3.4
"13941"|0|"Female-White"|2.81069298992886|-0.138948739790546|40|3.1
"13942"|0|"Male-White"|4.81069298992886|-0.538948739790546|42|2.7
"13943"|0|"Female-White"|4.81069298992886|0.061051260209454|42|3.3
"13944"|0|"Male-White"|7.81069298992886|0.161051260209454|45|3.4
"13945"|0|"Female-NonWhite"|-4.22913256955653|-0.392198581560218|32.96|2.847
"13946"|0|"Male-White"|-4.18930701007114|0.661051260209454|33|3.9
"13947"|0|"Male-White"|3.81069298992886|0.261051260209454|41|3.5
"13948"|0|"Male-White"|5.81069298992886|-0.438948739790546|43|2.8
"13949"|0|"Male-NonWhite"|-6.18930701007114|-0.538948739790546|31|2.7
"13950"|0|"Female-White"|4.81069298992886|0.761051260209454|42|4
"13951"|0|"Male-White"|3.81069298992886|0.161051260209454|41|3.4
"13952"|0|"Male-NonWhite"|-6.18930701007114|-0.238948739790546|31|3
"13953"|0|"Female-White"|-5.18930701007114|0.461051260209454|32|3.7
