LoanApproval|AnnualSalary|AccountBalance|Gender
1.0|160000.0|48712.41|0
1.0|100000.0|26759.39|0
-1.0|80796.35|25000.81|1
1.0|175296.35|57117.36|1
-1.0|80796.35|28494.47|1
1.0|92296.35|29802.62|1
1.0|90000.0|28776.41|0
1.0|120000.0|38062.12|0
-1.0|70000.0|27465.7|0
-1.0|70000.0|24823.18|0
1.0|97796.35|26514.85|1
1.0|120000.0|37998.13|0
1.0|123796.35|39433.94|1
-1.0|50000.0|14385.57|0
1.0|93796.35|29006.35|1
-1.0|67796.35|22864.79|1
-1.0|59296.35|18064.69|1
1.0|93796.35|28146.88|1
1.0|170000.0|54664.88|0
1.0|160796.35|46537.08|1
1.0|123796.35|37109.7|1
1.0|132796.35|42025.44|1
-1.0|70000.0|21711.29|0
1.0|140000.0|40139.06|0
-1.0|50000.0|15229.39|0
1.0|110000.0|32570.41|0
1.0|170000.0|48600.2|0
1.0|94796.35|28302.75|1
1.0|100000.0|30405.06|0
-1.0|70000.0|18710.91|0
1.0|110000.0|35285.48|0
-1.0|53796.35|14418.82|1
1.0|170000.0|54107.76|0
-1.0|63796.35|15406.66|1
-1.0|55296.35|13342.64|1
1.0|120000.0|36775.59|0
1.0|150000.0|44763.37|0
1.0|90000.0|28110.83|0
1.0|90000.0|29186.93|0
1.0|106796.35|36336.13|1
1.0|124796.35|33602.33|1
-1.0|90000.0|26704.92|0
-1.0|90000.0|23911.64|0
1.0|120000.0|40317.55|0
1.0|153296.35|44730.95|1
-1.0|30000.0|12142.8|0
-1.0|82296.35|28345.39|1
-1.0|60000.0|15732.94|0
-1.0|50000.0|10249.28|0
1.0|100000.0|29595.82|0
1.0|100000.0|30972.05|0
1.0|90000.0|29599.6|0
-1.0|70000.0|21638.67|0
1.0|100000.0|28410.08|0
-1.0|58796.35|15972.0|1
-1.0|90000.0|24618.32|0
-1.0|60000.0|18710.39|0
1.0|115296.35|34907.81|1
-1.0|50000.0|17352.03|0
-1.0|80000.0|19351.0|0
1.0|140796.35|43734.73|1
-1.0|70000.0|23953.84|0
1.0|100000.0|25306.26|0
1.0|130000.0|32186.15|0
1.0|140000.0|39143.18|0
1.0|90000.0|28436.41|0
-1.0|70796.35|24492.35|1
1.0|133296.35|40367.36|1
1.0|113796.35|36985.83|1
1.0|110000.0|31534.07|0
-1.0|79296.35|24483.22|1
1.0|123296.35|36314.14|1
-1.0|80000.0|25644.59|0
1.0|120000.0|37623.3|0
1.0|100000.0|31270.26|0
-1.0|70000.0|20584.38|0
-1.0|80000.0|22430.67|0
1.0|100000.0|29274.01|0
1.0|180796.35|55545.35|1
1.0|88796.35|27784.6|1
1.0|119296.35|33382.44|1
-1.0|40000.0|14967.05|0
1.0|92296.35|27775.68|1
1.0|110796.35|32834.13|1
-1.0|70000.0|16821.83|0
-1.0|62296.35|15889.6|1
1.0|150000.0|40408.61|0
1.0|110000.0|36124.74|0
1.0|130000.0|33655.76|0
-1.0|70796.35|21340.02|1
1.0|120000.0|33468.11|0
1.0|100000.0|29490.38|0
1.0|100000.0|29887.27|0
-1.0|78796.35|27221.65|1
1.0|130000.0|37961.12|0
1.0|103796.35|26351.73|1
1.0|160000.0|48836.46|0
1.0|110000.0|29130.14|0
1.0|130000.0|38303.48|0
-1.0|83796.35|26921.87|1
-1.0|60000.0|17488.01|0
1.0|120000.0|38563.86|0
1.0|90000.0|28159.59|0
-1.0|90000.0|25771.36|0
1.0|120000.0|39916.03|0
1.0|103796.35|34260.71|1
-1.0|60000.0|16255.0|0
-1.0|70000.0|20630.85|0
1.0|160000.0|48025.15|0
-1.0|92296.35|26434.56|1
1.0|104796.35|29814.47|1
1.0|150000.0|44241.55|0
-1.0|90000.0|24009.3|0
1.0|120000.0|38268.82|0
-1.0|88296.35|20088.59|1
-1.0|76296.35|24519.45|1
1.0|148296.35|42667.76|1
1.0|147796.35|41958.83|1
1.0|180000.0|56367.13|0
1.0|110000.0|32115.71|0
-1.0|70000.0|21725.24|0
-1.0|87796.35|22489.61|1
1.0|160000.0|43962.58|0
1.0|100000.0|30840.51|0
1.0|90000.0|32393.07|0
1.0|120000.0|37352.59|0
1.0|107796.35|31989.99|1
-1.0|90000.0|25797.74|0
-1.0|60000.0|19780.27|0
1.0|120000.0|32698.41|0
-1.0|60000.0|17261.58|0
1.0|120000.0|35829.21|0
-1.0|84796.35|25114.05|1
1.0|130000.0|40825.86|0
-1.0|92296.35|25992.72|1
1.0|132296.35|41738.27|1
1.0|130000.0|37533.48|0
1.0|93796.35|27869.96|1
-1.0|80000.0|22892.03|0
1.0|120000.0|38013.94|0
-1.0|90000.0|23879.49|0
1.0|126796.35|38736.82|1
1.0|110000.0|33927.04|0
1.0|150000.0|46638.39|0
-1.0|70000.0|23198.7|0
1.0|110000.0|34216.57|0
-1.0|76796.35|23516.17|1
1.0|120000.0|36806.12|0
-1.0|30000.0|12050.4|0
1.0|110000.0|30746.48|0
1.0|150000.0|45619.1|0
1.0|130000.0|44801.37|0
1.0|120000.0|35121.62|0
1.0|110000.0|34305.08|0
1.0|150000.0|45611.87|0
1.0|110000.0|34975.63|0
1.0|122296.35|33178.23|1
1.0|120000.0|37347.51|0
1.0|120000.0|34513.53|0
1.0|102296.35|30195.77|1
1.0|100000.0|32540.18|0
1.0|90000.0|27790.14|0
-1.0|50000.0|12609.16|0
1.0|119296.35|37324.97|1
1.0|110000.0|32723.7|0
1.0|106296.35|29146.76|1
1.0|125296.35|35651.65|1
1.0|137796.35|42922.7|1
-1.0|40000.0|10487.07|0
1.0|110000.0|33447.77|0
-1.0|80000.0|21888.69|0
1.0|150000.0|42910.91|0
-1.0|80000.0|22267.79|0
-1.0|70000.0|26840.09|0
1.0|110000.0|31408.42|0
-1.0|70000.0|16331.76|0
1.0|150000.0|41836.48|0
1.0|100000.0|31210.82|0
1.0|90000.0|29354.01|0
-1.0|70000.0|24371.74|0
1.0|90000.0|27662.35|0
1.0|100000.0|30851.21|0
1.0|121796.35|34703.19|1
1.0|110000.0|33376.43|0
-1.0|65296.35|16368.97|1
1.0|120000.0|37000.6|0
-1.0|67796.35|21246.23|1
-1.0|70000.0|23460.52|0
1.0|130000.0|45795.14|0
1.0|160000.0|50841.9|0
1.0|90000.0|31795.14|0
-1.0|66296.35|21524.75|1
1.0|96796.35|28313.29|1
-1.0|90000.0|26632.57|0
1.0|100000.0|28270.32|0
1.0|130000.0|38923.83|0
1.0|128296.35|38502.61|1
-1.0|90000.0|24037.39|0
1.0|163796.35|46181.37|1
-1.0|86296.35|25284.58|1
1.0|130000.0|38636.86|0
1.0|122296.35|36825.71|1
1.0|93796.35|31523.59|1
1.0|137296.35|43100.05|1
-1.0|73796.35|19229.91|1
-1.0|80000.0|21004.79|0
-1.0|71796.35|23872.06|1
1.0|100000.0|31586.58|0
1.0|120000.0|30300.34|0
1.0|102296.35|32222.04|1
1.0|106796.35|26719.46|1
-1.0|80796.35|25213.86|1
1.0|110796.35|30739.15|1
1.0|162296.35|49272.7|1
-1.0|80000.0|26846.83|0
1.0|155296.35|45713.49|1
-1.0|57796.35|13115.29|1
1.0|140000.0|42726.94|0
1.0|120000.0|33158.18|0
-1.0|84796.35|24741.76|1
1.0|137796.35|39533.88|1
1.0|162296.35|50831.2|1
-1.0|60000.0|15953.64|0
1.0|122296.35|37658.69|1
-1.0|89296.35|25125.05|1
1.0|130000.0|38816.1|0
-1.0|80000.0|27042.02|0
-1.0|80000.0|22228.95|0
-1.0|60000.0|14141.22|0
1.0|130000.0|42652.8|0
-1.0|80000.0|25869.38|0
-1.0|70000.0|21842.79|0
1.0|120000.0|39070.63|0
1.0|100000.0|32572.21|0
1.0|160000.0|44511.48|0
-1.0|90000.0|25913.64|0
1.0|127796.35|37909.75|1
-1.0|50000.0|13369.29|0
1.0|115296.35|30366.48|1
-1.0|50000.0|21948.17|0
1.0|100000.0|29462.78|0
-1.0|30000.0|9623.8|0
1.0|140000.0|39361.29|0
-1.0|60000.0|20959.34|0
1.0|130000.0|40684.85|0
1.0|90000.0|27320.76|0
-1.0|70000.0|20626.7|0
1.0|110000.0|34312.07|0
-1.0|80796.35|24570.47|1
1.0|120000.0|36936.55|0
1.0|130000.0|38845.49|0
-1.0|50000.0|18109.92|0
1.0|132296.35|40683.36|1
1.0|150000.0|45149.28|0
1.0|110000.0|32018.74|0
1.0|106796.35|33610.13|1
1.0|90000.0|31279.27|0
1.0|100000.0|29522.21|0
1.0|120000.0|36117.5|0
-1.0|30796.35|6402.39|1
-1.0|80000.0|20672.37|0
-1.0|40000.0|11715.02|0
1.0|130000.0|44260.51|0
1.0|130000.0|37170.48|0
1.0|140000.0|40719.83|0
-1.0|80000.0|23774.31|0
-1.0|80000.0|27993.76|0
-1.0|73796.35|21597.14|1
-1.0|80000.0|24160.71|0
-1.0|86796.35|26642.5|1
1.0|120000.0|36269.72|0
-1.0|50000.0|16722.23|0
-1.0|70000.0|20344.33|0
1.0|90000.0|29504.32|0
-1.0|70000.0|23206.73|0
-1.0|82296.35|24462.66|1
1.0|146296.35|47371.85|1
1.0|180000.0|51555.33|0
-1.0|80000.0|27992.01|0
1.0|132296.35|37235.04|1
1.0|113796.35|35267.25|1
1.0|150000.0|45089.36|0
-1.0|80000.0|24040.71|0
1.0|130000.0|41847.09|0
-1.0|80000.0|23706.33|0
1.0|107796.35|32587.6|1
-1.0|70000.0|24772.78|0
-1.0|60796.35|16499.86|1
1.0|160000.0|50701.16|0
-1.0|80000.0|25458.05|0
1.0|140000.0|41994.8|0
-1.0|57296.35|15684.31|1
1.0|120000.0|38473.55|0
1.0|150000.0|43793.1|0
-1.0|80000.0|23101.88|0
-1.0|73796.35|20540.06|1
1.0|87796.35|28545.11|1
-1.0|40000.0|13596.66|0
1.0|117796.35|34422.31|1
1.0|110000.0|32675.33|0
1.0|146296.35|42799.88|1
1.0|110000.0|31974.65|0
-1.0|70000.0|18397.83|0
1.0|93796.35|28519.56|1
-1.0|50000.0|20327.5|0
-1.0|73796.35|21239.05|1
1.0|120000.0|37268.45|0
1.0|90000.0|28021.47|0
-1.0|80296.35|23404.95|1
1.0|110000.0|35895.67|0
1.0|90000.0|33433.1|0
-1.0|75296.35|22565.32|1
-1.0|70000.0|19258.96|0
-1.0|80000.0|24702.73|0
-1.0|63796.35|22989.2|1
1.0|153796.35|41228.1|1
-1.0|87796.35|26411.07|1
-1.0|70000.0|22886.58|0
1.0|110000.0|33522.6|0
1.0|103796.35|34454.85|1
1.0|96296.35|31074.08|1
-1.0|67796.35|22090.76|1
-1.0|80000.0|21016.56|0
1.0|85296.35|28966.89|1
-1.0|40796.35|8507.0|1
-1.0|69296.35|22000.4|1
1.0|172296.35|54467.87|1
-1.0|80000.0|24574.73|0
1.0|130000.0|38662.22|0
1.0|110000.0|32974.36|0
-1.0|40796.35|14772.36|1
1.0|130000.0|40655.43|0
1.0|150000.0|47459.93|0
1.0|155296.35|50552.55|1
-1.0|55296.35|14543.24|1
1.0|106296.35|32528.92|1
1.0|136796.35|36715.31|1
1.0|100000.0|34209.11|0
1.0|130000.0|36078.04|0
-1.0|90000.0|24706.89|0
-1.0|79296.35|22853.56|1
-1.0|50000.0|11028.07|0
-1.0|60000.0|16545.79|0
1.0|110000.0|29303.79|0
-1.0|60000.0|22753.16|0
1.0|102296.35|33396.52|1
1.0|120000.0|37114.8|0
1.0|110000.0|35163.65|0
1.0|90796.35|29759.79|1
1.0|90796.35|29847.8|1
1.0|140000.0|42745.94|0
-1.0|40000.0|11956.57|0
1.0|120000.0|37460.09|0
1.0|106796.35|32070.03|1
-1.0|80796.35|24255.32|1
-1.0|86296.35|26743.41|1
-1.0|70000.0|20158.25|0
-1.0|70000.0|17042.31|0
1.0|150000.0|40862.3|0
-1.0|60000.0|15588.92|0
-1.0|63296.35|18459.31|1
1.0|102296.35|31511.1|1
1.0|130000.0|40807.71|0
1.0|120000.0|36853.99|0
1.0|146796.35|46029.47|1
1.0|97796.35|27677.84|1
1.0|110000.0|32026.39|0
1.0|100000.0|27560.77|0
1.0|121296.35|32759.56|1
1.0|150000.0|46415.12|0
1.0|170000.0|48630.56|0
-1.0|70796.35|16635.02|1
-1.0|79796.35|27926.18|1
1.0|130000.0|41830.88|0
1.0|100000.0|25442.93|0
1.0|150000.0|45424.87|0
-1.0|80000.0|24753.7|0
1.0|90000.0|29367.93|0
1.0|100000.0|26474.79|0
-1.0|49296.35|14624.71|1
1.0|95796.35|31669.08|1
1.0|120000.0|39775.07|0
1.0|180000.0|52285.87|0
1.0|140796.35|46524.45|1
1.0|150000.0|45876.15|0
-1.0|90000.0|21136.27|0
1.0|120000.0|38495.92|0
1.0|133796.35|39903.81|1
-1.0|90000.0|25270.92|0
1.0|113796.35|33506.62|1
-1.0|80000.0|20285.46|0
1.0|170000.0|53970.73|0
1.0|93296.35|31172.79|1
1.0|110000.0|35202.64|0
1.0|170000.0|53061.36|0
1.0|100000.0|30002.28|0
1.0|120796.35|40115.66|1
1.0|97796.35|28852.38|1
-1.0|40000.0|13317.25|0
1.0|100000.0|29408.4|0
1.0|100000.0|30194.89|0
-1.0|80796.35|24759.45|1
1.0|109296.35|30678.06|1
-1.0|90000.0|23764.24|0
1.0|110000.0|31749.66|0
1.0|140000.0|42175.39|0
1.0|120000.0|33226.67|0
1.0|100000.0|33599.7|0
1.0|85296.35|28965.02|1
1.0|100000.0|32562.3|0
1.0|84796.35|28698.7|1
-1.0|40000.0|11706.15|0
1.0|140000.0|41472.14|0
-1.0|40000.0|11567.21|0
-1.0|80000.0|21462.72|0
1.0|120296.35|32426.71|1
1.0|94796.35|26540.64|1
1.0|113796.35|31056.48|1
1.0|130000.0|38803.87|0
1.0|110000.0|30498.71|0
1.0|140000.0|36992.13|0
-1.0|67796.35|21340.62|1
1.0|102296.35|28166.76|1
-1.0|66796.35|19031.49|1
1.0|150000.0|49044.49|0
1.0|160000.0|47738.84|0
1.0|90000.0|27730.2|0
1.0|130000.0|43207.7|0
-1.0|30000.0|11290.77|0
1.0|150000.0|47768.45|0
1.0|110000.0|35276.41|0
-1.0|57796.35|20398.21|1
1.0|100000.0|28112.76|0
1.0|119296.35|34626.54|1
1.0|90000.0|29745.89|0
-1.0|-0.0|2759.84|0
1.0|160000.0|46814.67|0
1.0|146796.35|45558.08|1
1.0|126796.35|35802.07|1
-1.0|80000.0|26280.78|0
-1.0|90000.0|25305.77|0
1.0|81796.35|31614.41|1
1.0|110000.0|32911.26|0
1.0|132296.35|38467.45|1
-1.0|90000.0|24111.45|0
1.0|110000.0|31564.78|0
-1.0|80000.0|26997.05|0
1.0|160000.0|46516.13|0
-1.0|70000.0|19365.98|0
1.0|90000.0|27087.88|0
-1.0|80000.0|25235.66|0
1.0|132296.35|37444.08|1
-1.0|50000.0|14291.07|0
-1.0|60000.0|15762.08|0
1.0|100796.35|25329.16|1
1.0|152296.35|45244.27|1
1.0|140000.0|46650.63|0
1.0|110000.0|33520.02|0
-1.0|50000.0|17081.88|0
-1.0|88296.35|25870.26|1
1.0|100000.0|28215.62|0
-1.0|60000.0|17658.29|0
-1.0|92296.35|22329.43|1
1.0|150000.0|47775.12|0
1.0|89296.35|30891.16|1
-1.0|60000.0|17764.84|0
1.0|106296.35|31154.46|1
-1.0|60000.0|20484.05|0
1.0|94796.35|29280.21|1
1.0|120000.0|41489.59|0
1.0|130796.35|37868.87|1
-1.0|70000.0|17854.85|0
1.0|120000.0|34780.61|0
1.0|137796.35|42023.41|1
1.0|110000.0|29934.67|0
1.0|100000.0|27319.25|0
-1.0|82296.35|24153.88|1
1.0|143796.35|42627.09|1
-1.0|90000.0|26517.52|0
-1.0|75296.35|20513.14|1
-1.0|70000.0|20309.65|0
-1.0|70000.0|22640.5|0
1.0|90000.0|27380.54|0
1.0|114796.35|33316.42|1
1.0|120000.0|35106.12|0
-1.0|80000.0|22669.62|0
1.0|100000.0|30443.69|0
-1.0|50000.0|13670.47|0
1.0|153796.35|46858.29|1
1.0|123296.35|38937.9|1
1.0|121796.35|34403.18|1
1.0|130000.0|32731.13|0
1.0|100000.0|26343.96|0
-1.0|80000.0|24151.0|0
1.0|120000.0|35982.13|0
1.0|130000.0|32524.04|0
-1.0|73296.35|21505.95|1
1.0|116296.35|33736.08|1
1.0|100000.0|30121.93|0
-1.0|90796.35|23245.46|1
-1.0|70000.0|23839.14|0
1.0|100000.0|26538.05|0
1.0|130000.0|41681.25|0
-1.0|70000.0|17376.9|0
1.0|110000.0|28112.15|0
-1.0|59296.35|21153.06|1
1.0|100000.0|29646.71|0
1.0|107796.35|34745.36|1
1.0|116796.35|33174.31|1
1.0|110000.0|33157.95|0
1.0|90000.0|29188.09|0
-1.0|60000.0|16192.92|0
-1.0|80000.0|18927.09|0
1.0|130000.0|39160.56|0
1.0|120000.0|35017.92|0
1.0|120000.0|34455.17|0
-1.0|80000.0|20438.91|0
1.0|135296.35|45012.47|1
-1.0|84796.35|21720.6|1
1.0|150000.0|46170.82|0
-1.0|90000.0|25828.27|0
1.0|150000.0|42562.46|0
1.0|115296.35|34875.86|1
-1.0|90000.0|26821.14|0
1.0|150796.35|48954.15|1
1.0|90000.0|29955.19|0
-1.0|80000.0|22803.17|0
1.0|100796.35|29381.86|1
1.0|100000.0|31532.87|0
-1.0|59296.35|13021.44|1
-1.0|40000.0|15305.81|0
-1.0|90000.0|26476.56|0
1.0|90000.0|28150.06|0
-1.0|60000.0|19429.51|0
-1.0|38296.35|15514.35|1
1.0|122296.35|37284.73|1
1.0|100000.0|31541.58|0
-1.0|90000.0|25426.16|0
1.0|126296.35|44374.54|1
-1.0|90000.0|24319.52|0
1.0|84796.35|29176.79|1
-1.0|77796.35|24372.05|1
-1.0|60000.0|15423.21|0
1.0|130000.0|37687.5|0
1.0|129296.35|38888.2|1
-1.0|50000.0|16483.61|0
1.0|112296.35|33459.4|1
-1.0|20000.0|1851.66|0
-1.0|90000.0|25447.14|0
1.0|136796.35|38715.71|1
-1.0|65296.35|17580.5|1
1.0|113796.35|36902.3|1
-1.0|90000.0|24400.02|0
-1.0|80000.0|23065.33|0
1.0|100000.0|30232.2|0
1.0|110796.35|27307.81|1
1.0|91796.35|26759.9|1
-1.0|55296.35|20489.18|1
1.0|173296.35|51965.88|1
-1.0|50000.0|7933.7|0
1.0|140000.0|46064.89|0
-1.0|60000.0|21362.81|0
-1.0|83796.35|22429.17|1
1.0|130796.35|39828.83|1
-1.0|58296.35|12668.06|1
1.0|140000.0|40634.51|0
1.0|100000.0|31965.69|0
-1.0|40000.0|12182.2|0
1.0|150000.0|43065.63|0
-1.0|85296.35|22738.21|1
-1.0|50000.0|11880.63|0
1.0|120000.0|38707.72|0
-1.0|76296.35|24901.52|1
-1.0|50796.35|19245.12|1
1.0|120000.0|38561.13|0
1.0|110000.0|34508.84|0
-1.0|90000.0|25273.9|0
-1.0|50000.0|11882.55|0
1.0|150000.0|42156.55|0
-1.0|90000.0|20829.93|0
-1.0|90000.0|25069.29|0
1.0|110000.0|30506.75|0
1.0|102296.35|33944.46|1
1.0|100000.0|31124.56|0
1.0|140000.0|36576.55|0
-1.0|70000.0|19046.27|0
-1.0|90000.0|26439.22|0
1.0|120000.0|32741.79|0
1.0|160000.0|44563.89|0
-1.0|70000.0|18576.58|0
1.0|100796.35|29407.77|1
1.0|160000.0|49847.9|0
1.0|103796.35|27062.98|1
-1.0|93796.35|26238.72|1
1.0|106296.35|30968.16|1
-1.0|60000.0|17558.75|0
-1.0|50000.0|14239.44|0
-1.0|70000.0|22341.29|0
1.0|140000.0|42873.96|0
1.0|110000.0|30229.35|0
1.0|90000.0|27694.19|0
1.0|100000.0|26882.36|0
-1.0|70000.0|16736.98|0
1.0|140000.0|40906.76|0
1.0|87796.35|27960.7|1
1.0|130000.0|38445.73|0
1.0|150000.0|44567.07|0
-1.0|50000.0|14297.8|0
1.0|129296.35|38012.12|1
-1.0|40000.0|13932.02|0
1.0|150000.0|45776.74|0
-1.0|40000.0|11243.26|0
1.0|105296.35|28942.09|1
1.0|110000.0|34052.93|0
1.0|100000.0|28452.22|0
1.0|140000.0|38240.16|0
1.0|119296.35|36894.74|1
1.0|110000.0|30423.71|0
1.0|93796.35|26616.88|1
1.0|116296.35|38384.32|1
1.0|112296.35|28437.81|1
-1.0|70000.0|20638.06|0
1.0|112296.35|34301.27|1
1.0|90000.0|27985.84|0
1.0|113796.35|32068.2|1
1.0|120000.0|36244.57|0
1.0|170000.0|51729.46|0
1.0|130796.35|40022.83|1
1.0|123796.35|40969.2|1
1.0|92296.35|27776.29|1
1.0|180000.0|56080.42|0
-1.0|49296.35|16704.33|1
1.0|120000.0|36750.42|0
1.0|104796.35|35140.01|1
1.0|144796.35|43077.03|1
1.0|96296.35|27699.44|1
1.0|130000.0|41002.51|0
1.0|100000.0|32345.58|0
1.0|170796.35|51987.01|1
-1.0|90000.0|25172.64|0
1.0|120000.0|38328.18|0
1.0|90000.0|28092.23|0
1.0|100000.0|31860.74|0
1.0|160000.0|47041.28|0
-1.0|67796.35|17806.81|1
1.0|110000.0|31220.31|0
1.0|110796.35|30566.14|1
-1.0|70000.0|23431.72|0
1.0|120000.0|38580.87|0
1.0|120000.0|36711.12|0
1.0|150000.0|46436.32|0
-1.0|70000.0|19024.79|0
-1.0|50796.35|14524.19|1
1.0|100000.0|31542.55|0
1.0|169296.35|52326.46|1
-1.0|80000.0|18827.99|0
-1.0|62296.35|21795.84|1
-1.0|80000.0|23486.52|0
1.0|77796.35|29796.82|1
1.0|104796.35|28667.33|1
1.0|160000.0|45061.06|0
1.0|156296.35|41541.18|1
1.0|120000.0|37280.18|0
-1.0|80000.0|22198.58|0
-1.0|80000.0|17776.29|0
1.0|120000.0|34051.87|0
1.0|100000.0|31610.6|0
-1.0|80000.0|21184.01|0
1.0|120000.0|37207.22|0
-1.0|80000.0|24202.77|0
1.0|120000.0|37291.11|0
-1.0|60000.0|17722.67|0
1.0|110000.0|39310.51|0
1.0|150000.0|46443.93|0
1.0|110000.0|35497.08|0
-1.0|90000.0|25216.59|0
1.0|160000.0|46365.07|0
-1.0|79296.35|23033.36|1
1.0|150000.0|46931.14|0
1.0|120000.0|37083.1|0
1.0|130000.0|36131.54|0
-1.0|70000.0|23456.06|0
1.0|150000.0|45392.62|0
-1.0|76296.35|19159.39|1
1.0|110000.0|34507.53|0
-1.0|53796.35|17721.02|1
1.0|132296.35|38914.42|1
1.0|130000.0|39785.61|0
-1.0|90000.0|24257.55|0
1.0|140000.0|42875.42|0
-1.0|70000.0|20972.89|0
1.0|100000.0|29549.15|0
-1.0|70796.35|20475.95|1
-1.0|60000.0|18434.06|0
-1.0|66796.35|17885.2|1
1.0|100000.0|31245.11|0
1.0|130000.0|39771.73|0
1.0|100000.0|26641.15|0
1.0|160000.0|47061.52|0
1.0|100000.0|29037.35|0
1.0|100000.0|27609.03|0
-1.0|60000.0|16104.82|0
1.0|90000.0|29622.14|0
1.0|100000.0|27240.95|0
-1.0|80000.0|24243.09|0
-1.0|80000.0|24265.59|0
1.0|110000.0|25385.13|0
-1.0|75296.35|22945.3|1
-1.0|57796.35|19156.0|1
1.0|100000.0|30379.1|0
1.0|130000.0|40404.23|0
-1.0|59296.35|20288.93|1
-1.0|90000.0|21353.36|0
1.0|130000.0|39812.47|0
-1.0|44796.35|14706.46|1
-1.0|70000.0|22021.99|0
1.0|97796.35|34036.89|1
1.0|100796.35|30187.65|1
1.0|120000.0|36880.08|0
1.0|93796.35|29687.39|1
1.0|121296.35|37692.46|1
1.0|110000.0|34744.44|0
-1.0|50000.0|12423.12|0
1.0|120000.0|34350.38|0
1.0|150000.0|44491.06|0
1.0|110796.35|31961.17|1
1.0|140000.0|38915.74|0
-1.0|70000.0|17891.71|0
-1.0|60796.35|21407.38|1
1.0|165296.35|45062.17|1
-1.0|80796.35|27560.4|1
1.0|110000.0|33335.25|0
-1.0|60000.0|21913.97|0
1.0|110000.0|36041.67|0
-1.0|79296.35|23178.32|1
1.0|155296.35|47157.97|1
-1.0|50000.0|16371.26|0
1.0|140000.0|45591.89|0
1.0|130000.0|38460.19|0
1.0|130000.0|38487.49|0
-1.0|74796.35|25063.57|1
-1.0|70000.0|20570.38|0
-1.0|85296.35|25425.46|1
1.0|102296.35|33219.89|1
1.0|120000.0|39172.3|0
-1.0|70000.0|22322.36|0
1.0|120000.0|35788.71|0
-1.0|90000.0|25372.14|0
1.0|113796.35|34367.71|1
1.0|120000.0|35807.7|0
1.0|90796.35|29578.98|1
-1.0|70796.35|17453.89|1
-1.0|67796.35|18607.39|1
-1.0|70000.0|21275.52|0
-1.0|79296.35|26503.6|1
-1.0|34796.35|8727.58|1
-1.0|69296.35|22213.01|1
1.0|130000.0|37815.42|0
-1.0|70000.0|21959.17|0
1.0|90000.0|30074.01|0
1.0|90000.0|29195.62|0
1.0|97796.35|32083.93|1
-1.0|75296.35|23308.7|1
1.0|102296.35|32702.85|1
1.0|90000.0|27543.31|0
-1.0|83796.35|25266.28|1
1.0|110000.0|33827.62|0
-1.0|50000.0|17556.53|0
1.0|150000.0|41769.35|0
1.0|120000.0|38966.41|0
1.0|132296.35|38531.08|1
1.0|110000.0|36060.34|0
1.0|123796.35|35300.56|1
-1.0|80000.0|21156.73|0
1.0|96296.35|27914.88|1
1.0|100000.0|29215.49|0
-1.0|65296.35|13744.06|1
-1.0|80000.0|28438.4|0
1.0|100000.0|33277.11|0
1.0|92296.35|28992.75|1
1.0|100000.0|30538.24|0
1.0|126296.35|32091.13|1
1.0|100000.0|33130.12|0
1.0|150000.0|42379.9|0
1.0|150000.0|46811.64|0
-1.0|80000.0|23571.24|0
-1.0|50796.35|20541.41|1
-1.0|70000.0|20453.01|0
1.0|130000.0|37404.35|0
1.0|110000.0|31168.5|0
1.0|100000.0|27628.6|0
-1.0|85296.35|24813.71|1
-1.0|66296.35|15993.27|1
1.0|100000.0|31095.37|0
1.0|120000.0|33792.05|0
1.0|110000.0|35181.27|0
-1.0|70000.0|18157.21|0
-1.0|70000.0|19214.66|0
-1.0|80000.0|24951.57|0
-1.0|82296.35|23888.5|1
1.0|100000.0|32110.86|0
-1.0|80000.0|27009.79|0
-1.0|50000.0|17281.59|0
-1.0|73296.35|27006.91|1
1.0|150000.0|46341.92|0
1.0|130000.0|35654.16|0
1.0|150000.0|44960.49|0
1.0|140000.0|45236.42|0
1.0|142296.35|44312.22|1
1.0|92296.35|28949.46|1
1.0|130796.35|37765.54|1
-1.0|80000.0|24112.23|0
1.0|90000.0|27497.81|0
1.0|90000.0|30247.64|0
1.0|110000.0|31700.15|0
1.0|129296.35|39221.88|1
-1.0|50000.0|16959.21|0
1.0|109296.35|33534.39|1
-1.0|81296.35|27982.81|1
-1.0|70000.0|21971.81|0
-1.0|52296.35|12808.33|1
-1.0|50000.0|15660.09|0
-1.0|80000.0|23009.22|0
1.0|150000.0|47483.86|0
-1.0|77796.35|20163.14|1
1.0|110000.0|31762.93|0
1.0|120000.0|33162.79|0
-1.0|40000.0|6846.69|0
1.0|100000.0|28852.91|0
1.0|90796.35|28789.48|1
-1.0|70000.0|19461.39|0
-1.0|70000.0|20475.56|0
1.0|130000.0|37728.07|0
-1.0|80796.35|22403.65|1
1.0|142296.35|46377.6|1
1.0|115296.35|35809.43|1
1.0|90000.0|28345.59|0
1.0|126796.35|38469.78|1
1.0|100000.0|28005.39|0
1.0|110000.0|30331.08|0
-1.0|68296.35|23083.95|1
1.0|90796.35|30944.19|1
1.0|90000.0|34049.85|0
1.0|108296.35|28236.37|1
1.0|130000.0|38548.32|0
-1.0|46796.35|16198.81|1
-1.0|90000.0|24262.59|0
1.0|142796.35|45915.96|1
-1.0|54796.35|17814.08|1
-1.0|40000.0|11791.78|0
1.0|106796.35|35617.68|1
-1.0|44796.35|13364.33|1
1.0|120000.0|36814.05|0
