"sex"|"race_nonwhite"|"U"|"UGPA"|"pr_UGPA"|"scf_UGPA"|"LSAT"|"pr_LSAT"|"scf_LSAT"
"13057"|"Female"|"White"|0.846408186168399|3.7|3.62624333727643|3.62624333727643|42|38.1870227967583|38.1870227967583
"13058"|"Female"|"White"|0.999015233745553|3.8|3.67896281349113|3.67896281349113|43|38.378101326|38.378101326
"13060"|"Female"|"NonWhite"|-0.229146732500992|3|3.02867209666295|3.25468322355537|26|32.1269048237485|36.8670371528055
"13061"|"Female"|"NonWhite"|-0.862231926102145|2.7|2.80996712637601|3.03597825326843|32|31.468520132683|36.1115117450666
"13062"|"Male"|"White"|1.29337104375726|3.8|3.64713759690226|3.64713759690226|44|39.3841595616294|39.3841595616294
"13066"|"Female"|"White"|0.204457281584699|3.4|3.40447562744573|3.40447562744573|40|37.3936020555284|37.3936020555284
"13070"|"Male"|"White"|-0.197503180348807|3.1|3.13210169623625|3.13210169623625|42|37.509793698749|37.509793698749
"13073"|"Female"|"White"|0.936573403433634|3.8|3.65739172198392|3.65739172198392|32|38.2998029204558|38.2998029204558
"13074"|"Female"|"NonWhite"|-0.862229599941658|2.7|2.80996792996906|3.03597905686147|34|31.4685225268432|36.1115144924709
"13076"|"Male"|"White"|1.07455099387567|3.7|3.57154424392031|3.57154424392031|44|39.1032977266913|39.1032977266913
"13081"|"Male"|"White"|0.631427011318687|3.5|3.41846308135625|3.41846308135625|33|38.5406552687638|38.5406552687638
"13082"|"Female"|"White"|0.612473589265779|3.6|3.5454285281768|3.5454285281768|42|37.8959597469857|37.8959597469857
"13097"|"Male"|"NonWhite"|-0.194503902608714|2.9|2.9071266967966|3.13313782368902|22|32.6902264080446|37.5134734619103
"13098"|"Female"|"White"|1.236806791291|3.9|3.76111004431111|3.76111004431111|36|38.677746339574|38.677746339574
"13100"|"Male"|"White"|1.48978500038535|3.9|3.71499056358426|3.71499056358426|42|39.6379801497065|39.6379801497065
"13102"|"Male"|"White"|0.695471906409096|3.5|3.4405879659995|3.4405879659995|46|38.6214709719848|38.6214709719848
"13103"|"Male"|"White"|0.622209355729288|3.5|3.41527875938478|3.41527875938478|40|38.5290378053528|38.5290378053528
"13104"|"Male"|"White"|0.678934333221428|3.5|3.43487491270244|3.43487491270244|41|38.6005866515436|38.6005866515436
"13106"|"Male"|"White"|0.228565568698895|3.3|3.27929097509242|3.27929097509242|40|38.036163654319|38.036163654319
"13107"|"Male"|"NonWhite"|0.0834951248853917|3|3.0031639594943|3.22917508638672|41|32.9888157525682|37.8561178753193
"13109"|"Male"|"White"|0.0454609299471941|3.2|3.21603583189471|3.21603583189471|46|37.8090551132888|37.8090551132888
"13114"|"Female"|"NonWhite"|0.590569435105633|3.4|3.31185041435565|3.53786154124807|30|32.9998849763586|37.8688202967624
"13118"|"Female"|"White"|-1.30776970926536|2.7|2.88206322158975|2.88206322158975|41|35.5891071728164|35.5891071728164
"13119"|"Male"|"White"|-0.267303772060359|3.1|3.10798845446313|3.10798845446313|33|37.424258406462|37.424258406462
"13121"|"Female"|"White"|0.184857142783131|3.4|3.39770458333106|3.39770458333106|42|37.3696383232814|37.3696383232814
"13123"|"Female"|"White"|-0.63996830779287|3|3.11276121791445|3.11276121791445|44|36.3749815001241|36.3749815001241
"13124"|"Male"|"White"|-0.772697148212608|2.8|2.93339577020549|2.93339577020549|47|36.8107288273505|36.8107288273505
"13126"|"Male"|"White"|0.427970452076612|3.4|3.34817718430247|3.34817718430247|43|38.2850417537601|38.2850417537601
"13128"|"Female"|"White"|-0.923421438007642|2.9|3.01483978641053|3.01483978641053|35|36.0393137132812|36.0393137132812
"13130"|"Female"|"White"|0.790867942015206|3.7|3.60705646073907|3.60705646073907|40|38.1177175053526|38.1177175053526
"13131"|"Female"|"White"|0.417211030010087|3.5|3.47797332206583|3.47797332206583|42|37.6547121244278|37.6547121244278
"13133"|"Female"|"White"|-0.522854170611205|3.1|3.15321934922345|3.15321934922345|37|36.514580189531|36.514580189531
"13136"|"Female"|"White"|0.365454024652318|3.5|3.46009339937403|3.46009339937403|39|37.5910240465102|37.5910240465102
"13138"|"Male"|"White"|-0.0328868879186507|3.2|3.18896987402429|3.18896987402429|41|37.7122933857032|37.7122933857032
"13141"|"Female"|"NonWhite"|0.177852445614417|3.2|3.16927362084363|3.39528474773604|34|32.5574249031322|37.3610778905842
"13144"|"Male"|"White"|0.263123033397656|3.3|3.29122916187443|3.29122916187443|42|38.0791787845997|38.0791787845997
"13147"|"Female"|"White"|-1.27511854072382|2.7|2.8933428612305|2.8933428612305|40|35.6271335492028|35.6271335492028
"13149"|"Male"|"White"|0.304298628199721|3.3|3.30545364118425|3.30545364118425|42|38.1304952966936|38.1304952966936
"13150"|"Female"|"White"|-0.238021979416095|3.2|3.251617189738|3.251617189738|43|36.8563369291679|36.8563369291679
"13152"|"Female"|"White"|0.1456308845137|3.4|3.38415351984704|3.38415351984704|40|37.3217252066199|37.3217252066199
"13153"|"Male"|"White"|0.440853709496876|3.4|3.35262782137277|3.35262782137277|41|38.301177294263|38.301177294263
"13154"|"Female"|"White"|0.407953166474992|3.5|3.47477510989814|3.47477510989814|38|37.6433122107436|37.6433122107436
"13155"|"Female"|"NonWhite"|1.07734198495503|3.6|3.48001036680335|3.70602149369576|34|33.5294721317081|38.4765448640381
"13159"|"Female"|"White"|0.739426758232829|3.7|3.58928564144909|3.58928564144909|38|38.0536393864539|38.0536393864539
"13162"|"Male"|"White"|-0.556663201069844|2.9|3.00802663895488|3.00802663895488|47|37.0717458537128|37.0717458537128
"13163"|"Male"|"White"|0.426538106241436|3.4|3.34768236755981|3.34768236755981|41|38.2832482427471|38.2832482427471
"13166"|"Female"|"NonWhite"|0.310963389869549|3.2|3.21525799293514|3.44126911982756|42|32.6994767021095|37.5240885814444
"13167"|"Female"|"White"|0.33737466997791|3.5|3.45039313392507|3.45039313392507|40|37.5565168977651|37.5565168977651
"13169"|"Male"|"White"|0.0853241688427697|3.2|3.2298069460612|3.2298069460612|43|37.8583825739336|37.8583825739336
"13170"|"Female"|"NonWhite"|-1.27666640135843|2.5|2.66679701196971|2.89280813886213|29|31.0448485463913|35.6253299545053
"13172"|"Female"|"White"|0.606562303692341|3.6|3.54338642144494|3.54338642144494|40|37.8886336936772|37.8886336936772
"13173"|"Female"|"White"|0.772206518905339|3.7|3.60060970439726|3.60060970439726|41|38.0944592934655|38.0944592934655
"13175"|"Male"|"White"|0.677732164028625|3.5|3.43445961254971|3.43445961254971|44|38.5990689437391|38.5990689437391
"13176"|"Male"|"White"|1.11622536091367|3.7|3.58594102858199|3.58594102858199|41|39.1566331338974|39.1566331338974
"13177"|"Female"|"White"|0.566187480984413|3.6|3.52943857605236|3.52943857605236|40|37.8386336871587|37.8386336871587
"13182"|"Female"|"White"|0.682207841152622|3.7|3.56951885226121|3.56951885226121|30|37.982490726836|37.982490726836
"13183"|"Male"|"White"|-0.431329465062152|3|3.05132430455592|3.05132430455592|40|37.2240243841572|37.2240243841572
"13184"|"Female"|"White"|-0.282410749022611|3.2|3.23628269031203|3.23628269031203|39|36.8028672887254|36.8028672887254
"13186"|"Male"|"White"|1.00499676332892|3.7|3.54751610982586|3.54751610982586|40|39.0144430587614|39.0144430587614
"13187"|"Male"|"NonWhite"|-0.582743281604392|2.7|2.77300591383455|2.99901704072696|39|32.2777488821601|37.0401373483036
"13188"|"Female"|"NonWhite"|-1.31016762894281|2.5|2.65522371179231|2.88123483868472|28|31.0108508444154|35.5863160952889
"13191"|"Female"|"White"|1.3987341576127|4|3.81704930840696|3.81704930840696|39|38.8831315481927|38.8831315481927
"13192"|"Male"|"White"|0.0300456604812669|3.2|3.21071048850556|3.21071048850556|41|37.7899972295471|37.7899972295471
"13194"|"Female"|"White"|-0.262159939861058|3.2|3.24327851435077|3.24327851435077|42|36.8272512957764|36.8272512957764
"13196"|"Male"|"White"|0.630514674388836|3.5|3.41814790636377|3.41814790636377|40|38.5395052496057|38.5395052496057
"13197"|"Female"|"White"|-0.0111852242066898|3.3|3.32997998562944|3.32997998562944|45|37.1307942581782|37.1307942581782
"13199"|"Male"|"White"|0.0533535206810802|3.2|3.21876239830218|3.21876239830218|46|37.818816435957|37.818816435957
"13200"|"Male"|"NonWhite"|0.2672464263438|3.1|3.06664249813623|3.29265362502865|33|33.1876723677687|38.0843145927093
"13203"|"Male"|"White"|-0.411140725643888|3|3.05829868604396|3.05829868604396|38|37.2486118134654|37.2486118134654
"13206"|"Female"|"White"|-0.212435875664335|3.2|3.26045613924645|3.26045613924645|44|36.8871926190984|36.8871926190984
"13207"|"Male"|"NonWhite"|-0.0569719760520978|2.9|2.95463833695987|3.18064946385229|42|32.8376054751881|37.682597427438
"13210"|"Male"|"White"|0.550823233679173|3.4|3.39061778190549|3.39061778190549|43|38.4391848717008|38.4391848717008
"13213"|"Male"|"White"|0.210236300888034|3.3|3.27295896478406|3.27295896478406|39|38.0133681681638|38.0133681681638
"13214"|"Female"|"White"|-0.937624120133631|2.9|3.00993334221667|3.00993334221667|34|36.0225764973497|36.0225764973497
"13215"|"Female"|"White"|1.10910434738364|3.9|3.71699408727623|3.71699408727623|30|38.5165367302124|38.5165367302124
"13219"|"Male"|"White"|0.424525046560104|3.4|3.34698693799956|3.34698693799956|37|38.2807277332452|38.2807277332452
"13220"|"Male"|"NonWhite"|0.939835780867561|3.4|3.29899453587652|3.52500566276894|40|33.9258308164105|38.9313838980169
"13221"|"Male"|"White"|-0.806147412970234|2.8|2.92184007559464|2.92184007559464|40|36.7704781091833|36.7704781091833
"13222"|"Female"|"White"|0.332915130496033|3.5|3.4488525459288|3.4488525459288|36|37.5510394170808|37.5510394170808
"13223"|"Female"|"White"|0.554310008666766|3.6|3.52533539648574|3.52533539648574|38|37.8239372410764|37.8239372410764
"13228"|"Male"|"White"|0.206053811650227|3.3|3.27151408628472|3.27151408628472|40|38.0081684633989|38.0081684633989
"13230"|"Female"|"White"|0.219460217875073|3.4|3.40965852663334|3.40965852663334|42|37.4119554893727|37.4119554893727
"13232"|"Male"|"White"|0.175862205703178|3.3|3.26108412464875|3.26108412464875|37|37.9706551043119|37.9706551043119
"13239"|"Male"|"White"|1.78075946404932|4|3.81551030732981|3.81551030732981|44|40.01700858205|40.01700858205
"13241"|"Male"|"White"|1.71002539842755|4|3.79107458860436|3.79107458860436|44|39.9245370233372|39.9245370233372
"13242"|"Male"|"White"|1.26872179612831|3.8|3.63862229276188|3.63862229276188|39|39.3524209880555|39.3524209880555
"13246"|"Female"|"White"|0.793485943062338|3.7|3.60796087273134|3.60796087273134|45|38.1209815230329|38.1209815230329
"13248"|"Female"|"White"|0.436655862039667|3.5|3.48469071406023|3.48469071406023|41|37.6786672714953|37.6786672714953
"13249"|"Female"|"White"|0.407039125749347|3.5|3.47445934631408|3.47445934631408|45|37.6421868698774|37.6421868698774
"13250"|"Male"|"White"|0.862133744114166|3.6|3.49816279578808|3.49816279578808|46|38.8325700723316|38.8325700723316
"13252"|"Female"|"White"|0.82753400271717|3.7|3.6197230809624|3.6197230809624|46|38.1634567281694|38.1634567281694
"13253"|"Male"|"White"|0.918136466360824|3.6|3.51750943953957|3.51750943953957|44|38.9037635619209|38.9037635619209
"13256"|"Female"|"White"|0.879601239398813|3.7|3.63771017585339|3.63771017585339|48|38.2285025317429|38.2285025317429
"13257"|"Female"|"White"|0.648058351727427|3.6|3.55772160420433|3.55772160420433|46|37.9400910693742|37.9400910693742
"13258"|"Male"|"White"|1.25959795300732|3.8|3.63547037915081|3.63547037915081|40|39.3406795396743|39.3406795396743
"13259"|"Male"|"White"|0.650835142743056|3.5|3.42516779479671|3.42516779479671|42|38.5651277425401|38.5651277425401
"13262"|"Male"|"White"|0.435570920213005|3.4|3.35080283433305|3.35080283433305|45|38.2945600815|38.2945600815
"13263"|"Male"|"White"|1.50158908171585|3.9|3.71906838957474|3.71906838957474|41|39.6532862569601|39.6532862569601
"13264"|"Male"|"White"|1.11385462023275|3.7|3.58512203490559|3.58512203490559|41|39.1535970780031|39.1535970780031
"13265"|"Female"|"White"|0.180597614698294|3.4|3.3962330910696|3.3962330910696|41|37.3644325250087|37.3644325250087
"13267"|"Female"|"White"|0.802547472237183|3.7|3.61109125942964|3.61109125942964|44|38.1322812287009|38.1322812287009
"13269"|"Male"|"White"|0.510648174903689|3.4|3.37673894675885|3.37673894675885|42|38.3887091430381|38.3887091430381
"13271"|"Male"|"White"|0.426572895709163|3.4|3.34769438589413|3.34769438589413|45|38.2832918033635|38.2832918033635
"13275"|"Male"|"White"|1.89655199885335|4.1|3.85551187921891|3.85551187921891|43|40.1688481733373|40.1688481733373
"13277"|"Male"|"White"|1.08282021670366|3.7|3.57440092126985|3.57440092126985|41|39.1138750070585|39.1138750070585
"13279"|"Female"|"White"|0.192099610965903|3.4|3.40020655905996|3.40020655905996|45|37.3784913981044|37.3784913981044
"13280"|"Male"|"White"|1.5251501488734|3.9|3.72720777199072|3.72720777199072|43|39.6838550783109|39.6838550783109
"13283"|"Female"|"White"|1.10349870071997|3.8|3.71505756625282|3.71505756625282|44|38.5094756630251|38.5094756630251
"13284"|"Female"|"White"|1.20228872788892|3.9|3.74918546906118|3.74918546906118|40|38.6341048406623|38.6341048406623
"13288"|"Male"|"NonWhite"|1.27320905558584|3.6|3.41416132998047|3.64017245687289|28|34.2977668937901|39.3581969152822
"13289"|"Female"|"White"|0.207582721918148|3.4|3.40555533890031|3.40555533890031|47|37.3974247352946|37.3974247352946
"13295"|"Female"|"White"|0.575305458577726|3.6|3.53258846336418|3.53258846336418|36|37.8499195802422|37.8499195802422
"13298"|"Female"|"White"|0.776614838911146|3.7|3.60213259816516|3.60213259816516|43|38.0999522155858|38.0999522155858
"13300"|"Female"|"White"|0.811180876701482|3.7|3.61407374659871|3.61407374659871|42|38.1430501796329|38.1430501796329
"13301"|"Female"|"NonWhite"|0.973574141838724|3.6|3.44416283273546|3.67017395962788|30|33.415869094481|38.346180379283
"13302"|"Male"|"White"|0.694048906781768|3.5|3.44009637798835|3.44009637798835|43|38.6196735059339|38.6196735059339
"13304"|"Male"|"White"|0.693917821686609|3.5|3.44005109346404|3.44005109346404|45|38.619507929629|38.619507929629
"13309"|"Female"|"White"|0.35942079600854|3.5|3.4580091663125|3.4580091663125|42|37.5836070461758|37.5836070461758
"13313"|"Female"|"NonWhite"|1.29091420254336|3.7|3.55379080895218|3.7798019358446|31|33.7645038035832|38.7462540509841
"13314"|"Male"|"White"|0.875477963127063|3.6|3.50277267618367|3.50277267618367|47|38.849522085386|38.849522085386
"13315"|"Female"|"White"|0.331860531669362|3.5|3.44848822528541|3.44848822528541|43|37.549744210738|37.549744210738
"13316"|"Male"|"White"|1.26243122079293|3.8|3.6364491569727|3.6364491569727|43|39.344325289044|39.344325289044
"13317"|"Male"|"White"|0.505145839829244|3.4|3.3748381156525|3.3748381156525|47|38.3818012012265|38.3818012012265
"13327"|"Male"|"White"|0.0645355144949987|3.2|3.22262531856874|3.22262531856874|46|37.8326503096343|37.8326503096343
"13328"|"Male"|"White"|1.26101691012982|3.8|3.63596057064234|3.63596057064234|44|39.3425053615795|39.3425053615795
"13329"|"Female"|"White"|0.851221409912391|3.7|3.62790610867995|3.62790610867995|46|38.1930348558642|38.1930348558642
"13330"|"Male"|"White"|0.693555851165885|3.5|3.43992604749427|3.43992604749427|44|38.6190507208365|38.6190507208365
"13331"|"Male"|"NonWhite"|0.804781911228984|3.3|3.25233896274832|3.47835008964073|44|33.7763050948987|38.7597965521297
"13335"|"Male"|"White"|1.75667522134876|4|3.80719018922019|3.80719018922019|46|39.9854989173397|39.9854989173397
"13337"|"Male"|"White"|1.51222128852186|3.9|3.72274138097794|3.72274138097794|38|39.6670778781654|39.6670778781654
"13339"|"Female"|"White"|0.228768260917907|3.4|3.41287407376299|3.41287407376299|47|37.4233467583499|37.4233467583499
"13342"|"Male"|"White"|0.853451225088469|3.6|3.49516334155234|3.49516334155234|42|38.8215440867367|38.8215440867367
"13343"|"Male"|"White"|0.427009433321752|3.4|3.34784519173599|3.34784519173599|38|38.2838384054044|38.2838384054044
"13346"|"Male"|"White"|-0.830285020320504|2.8|2.91350152218714|2.91350152218714|39|36.7414606566512|36.7414606566512
"13348"|"Female"|"White"|0.727703584623765|3.7|3.58523576575818|3.58523576575818|36|38.039051400272|38.039051400272
"13349"|"Male"|"White"|-0.656851527688442|2.9|2.97341568103375|2.97341568103375|39|36.9504667421242|36.9504667421242
"13351"|"Male"|"White"|0.009586943656951|3.2|3.20364284089605|3.20364284089605|36|37.7647189702867|37.7647189702867
"13353"|"Female"|"White"|-0.708371347999933|3|3.08913077286972|3.08913077286972|36|36.2936928949485|36.2936928949485
"13358"|"Male"|"White"|-0.263114769238553|3.1|3.1094355831386|3.1094355831386|37|37.4293862033368|37.4293862033368
"13361"|"Female"|"White"|-0.0579395110732879|3.3|3.31382829700475|3.31382829700475|42|37.0740579768553|37.0740579768553
"13363"|"Female"|"White"|-0.477800284038428|3.1|3.16878361928347|3.16878361928347|39|36.5684264811709|36.5684264811709
"13368"|"Male"|"White"|0.282812855422638|3.3|3.2980311878647|3.2980311878647|40|38.1037092856139|38.1037092856139
"13369"|"Male"|"White"|-0.588476410906273|2.9|2.99703647968037|2.99703647968037|40|37.0331925311818|37.0331925311818
"13371"|"Male"|"White"|-1.26619169483247|2.6|2.76291364355626|2.76291364355626|40|36.2213509798262|36.2213509798262
"13374"|"Male"|"White"|0.25877882732342|3.3|3.28972841684045|3.28972841684045|45|38.073768696402|38.073768696402
"13376"|"Male"|"White"|0.685331378464752|3.5|3.43708482947826|3.43708482947826|36|38.6086637609773|38.6086637609773
"13379"|"Male"|"White"|-0.79220532287185|2.8|2.92665649593036|2.92665649593036|41|36.7872492803204|36.7872492803204
"13380"|"Male"|"White"|-0.21377048075475|3.1|3.12648201110084|3.12648201110084|37|37.4898419098957|37.4898419098957
"13381"|"Male"|"White"|-0.328085053115267|3|3.08699101462174|3.08699101462174|42|37.3499344790779|37.3499344790779
"13385"|"Male"|"White"|-0.826980227803823|2.8|2.91464319246544|2.91464319246544|41|36.745432218165|36.745432218165
"13389"|"Female"|"NonWhite"|0.350750472601689|3.3|3.22900279827049|3.4550139251629|31|32.742056413262|37.5729506738752
"13393"|"Male"|"White"|0.538158676761778|3.4|3.38624269688959|3.38624269688959|42|38.4232660311474|38.4232660311474
"13400"|"Male"|"White"|-0.564266043076244|2.9|3.00540016884957|3.00540016884957|41|37.0625285857174|37.0625285857174
"13401"|"Male"|"White"|-1.04394485940726|2.7|2.83969081040414|2.83969081040414|42|36.4856020950035|36.4856020950035
"13403"|"Female"|"White"|0.212983511188914|3.4|3.40742109009609|3.40742109009609|44|37.4040312817443|37.4040312817443
"13404"|"Male"|"White"|0.890336435590057|3.6|3.50790566904367|3.50790566904367|38|38.86840645891|38.86840645891
"13413"|"Female"|"White"|-0.116366857267902|3.3|3.29364404511797|3.29364404511797|38|37.0032782966407|37.0032782966407
"13414"|"Female"|"White"|0.317920555002584|3.5|3.44367253505363|3.44367253505363|36|37.5326280153617|37.5326280153617
"13415"|"Female"|"NonWhite"|0.341679481681452|3.3|3.2258691429272|3.45188026981962|31|32.7323438587718|37.5618050901596
"13422"|"Female"|"White"|-0.927856353557198|2.9|3.013307704973|3.013307704973|37|36.0340865318394|36.0340865318394
"13423"|"Male"|"White"|-0.827821459218568|2.8|2.91435258151225|2.91435258151225|40|36.744421220683|36.744421220683
"13426"|"Male"|"White"|0.627464429148442|3.5|3.41709417172993|3.41709417172993|41|38.5356606029149|38.5356606029149
"13429"|"Male"|"White"|-0.394013119841087|3|3.06421557141113|3.06421557141113|41|37.2694838874653|37.2694838874653
"13432"|"Male"|"White"|1.07674836190064|3.7|3.57230334445443|3.57230334445443|40|39.1061081322595|39.1061081322595
"13435"|"Male"|"White"|0.230849355736705|3.3|3.28007992985127|3.28007992985127|40|38.0390048800349|38.0390048800349
"13436"|"Male"|"White"|-0.892334274811412|2.8|2.89206604952577|2.89206604952577|38|36.6669720962208|36.6669720962208
"13442"|"Male"|"White"|-0.639450746066108|2.9|2.97942693744308|2.97942693744308|42|36.971502079432|36.971502079432
"13443"|"Male"|"NonWhite"|-0.229256676911399|2.9|2.89512103855648|3.12113216544889|27|32.6530901776745|37.4708580032384
"13445"|"Male"|"NonWhite"|-1.24017427083106|2.4|2.54589046962924|2.77190159652165|28|31.5911077891646|36.252186475819
"13447"|"Male"|"White"|0.209578392003409|3.3|3.27273168424659|3.27273168424659|44|38.012550203323|38.012550203323
"13448"|"Female"|"White"|-0.0165625039224551|3.3|3.32812235602074|3.32812235602074|37|37.1242645182605|37.1242645182605
"13449"|"Female"|"White"|1.03686376317802|3.8|3.69203792816543|3.69203792816543|37|38.4256390665217|38.4256390665217
"13450"|"Male"|"White"|0.46215153295912|3.4|3.35998534591223|3.35998534591223|43|38.3278665105906|38.3278665105906
"13453"|"Male"|"NonWhite"|-0.163315004464054|2.9|2.91790118198588|3.1439123088783|33|32.7235902990926|37.5517599951937
"13454"|"Female"|"White"|-0.487243424403186|3.1|3.1655214015697|3.1655214015697|41|36.5571339094064|36.5571339094064
"13455"|"Female"|"NonWhite"|-0.862276248701443|2.7|2.80995181473571|3.03596294162813|33|31.4684745144527|36.1114593961399
"13456"|"Female"|"White"|1.39857453128633|4|3.8169941640578|3.8169941640578|41|38.8829285454873|38.8829285454873
"13457"|"Male"|"White"|-1.42340009590819|2.5|2.7086045884186|2.7086045884186|43|36.0355869783527|36.0355869783527
"13458"|"Female"|"White"|0.317448309950913|3.5|3.443509393756|3.443509393756|37|37.5320483060953|37.5320483060953
"13459"|"Male"|"White"|0.345556759354333|3.3|3.31970663341889|3.31970663341889|47|38.1819840362056|38.1819840362056
"13463"|"Female"|"White"|0.569516567134446|3.6|3.53058863878465|3.53058863878465|40|37.8427539159248|37.8427539159248
"13465"|"Female"|"White"|-0.905886098536575|2.9|3.0208975270381|3.0208975270381|40|36.0599890428515|36.0599890428515
"13467"|"Male"|"NonWhite"|1.32189972806988|3.6|3.4309819604209|3.65699308731331|34|34.3524300468188|39.4209252890442
"13469"|"Male"|"White"|0.238494034606121|3.3|3.28272085287693|3.28272085287693|39|38.0485170564144|38.0485170564144
"13471"|"Male"|"White"|-0.246044490755261|3.1|3.11533266426799|3.11533266426799|38|37.4502893543998|37.4502893543998
"13472"|"Female"|"NonWhite"|-1.32101844209526|2.5|2.65147520086189|2.87748632775431|27|30.9998472110632|35.5736889417602
"13475"|"Female"|"White"|1.4552370098226|4|3.83656872654941|3.83656872654941|42|38.9550549411229|38.9550549411229
"13476"|"Female"|"NonWhite"|-0.910019783422331|2.7|2.79345838154842|3.01946950844084|31|31.4193737304872|36.0551140856713
"13481"|"Male"|"White"|-1.19861237049739|2.6|2.78625952854947|2.78625952854947|41|36.3014995436189|36.3014995436189
"13482"|"Male"|"White"|-0.740705424701558|2.8|2.94444759863337|2.94444759863337|44|36.8492657020197|36.8492657020197
"13484"|"Female"|"White"|1.16361215693482|3.9|3.73582430000081|3.73582430000081|35|38.5852641986946|38.5852641986946
"13485"|"Female"|"White"|1.25812217405866|3.9|3.76847363487044|3.76847363487044|44|38.7047201870188|38.7047201870188
"13486"|"Male"|"White"|-0.371803494815578|3|3.07188808599587|3.07188808599587|41|37.2965664376741|37.2965664376741
"13488"|"Female"|"White"|0.344416690788021|3.5|3.45282586330746|3.45282586330746|37|37.565167967889|37.565167967889
"13489"|"Female"|"White"|0.223407692488704|3.4|3.41102221721844|3.41102221721844|37|37.4167860217405|37.4167860217405
"13490"|"Male"|"White"|1.46621804273156|3.9|3.7068491462434|3.7068491462434|40|39.6074390354887|39.6074390354887
"13491"|"Male"|"White"|-0.624883521374359|2.9|2.98445931614277|2.98445931614277|41|36.9891212144436|36.9891212144436
"13492"|"Female"|"White"|-0.482493308162869|3.1|3.16716237191887|3.16716237191887|39|36.5628138961148|36.5628138961148
"13496"|"Female"|"NonWhite"|-0.330227345409729|2.9|2.99375289042304|3.21976401731546|41|32.0208681088467|36.7453553559038
"13497"|"Female"|"White"|-1.34834429032523|2.7|2.86804636787908|2.86804636787908|40|35.5419095410993|35.5419095410993
"13498"|"Male"|"White"|0.257480028172205|3.3|3.28927973500008|3.28927973500008|42|38.0721513768199|38.0721513768199
"13501"|"Female"|"White"|-1.09383589057283|2.8|2.9559685820901|2.9559685820901|42|35.8390001343794|35.8390001343794
"13504"|"Female"|"White"|-0.623803789358064|3|3.11834539609413|3.11834539609413|39|36.3942176240445|36.3942176240445
"13510"|"Male"|"White"|-0.594531617480485|2.9|2.99494465414523|2.99494465414523|41|37.0258589801545|37.0258589801545
"13511"|"Male"|"NonWhite"|-0.773570963281723|2.6|2.70708277604362|2.93309390293603|34|32.0769195096217|36.8096768050497
"13516"|"Male"|"White"|-0.160332935958947|3.1|3.14494249124616|3.14494249124616|41|37.5554227369347|37.5554227369347
"13517"|"Male"|"White"|0.771944280335459|3.6|3.46700603490458|3.46700603490458|38|38.7181904228899|38.7181904228899
"13519"|"Male"|"White"|-0.175052381987675|3.1|3.13985752631745|3.13985752631745|41|37.5373469676133|37.5373469676133
"13522"|"Female"|"White"|-0.270537025176271|3.2|3.24038457493555|3.24038457493555|39|36.8171624854912|36.8171624854912
"13523"|"Male"|"White"|-1.82497757319796|2.3|2.56987603951828|2.56987603951828|46|35.5653798586531|35.5653798586531
"13528"|"Female"|"White"|-1.7549462298944|2.5|2.72758207332457|2.72758207332457|42|35.0723800773512|35.0723800773512
"13529"|"Female"|"White"|0.170843469662935|3.4|3.39286343399706|3.39286343399706|39|37.3525141915655|37.3525141915655
"13530"|"Female"|"White"|-0.85887865023686|2.9|3.03713667255527|3.03713667255527|40|36.1154724817854|36.1154724817854
"13532"|"Female"|"NonWhite"|-0.00942986492020513|3.1|3.10457526337967|3.33058639027209|34|32.3586074167519|37.1329260752375
"13535"|"Female"|"White"|0.25413556786449|3.4|3.42163743794855|3.42163743794855|47|37.4544091126564|37.4544091126564
"13539"|"Female"|"White"|0.839088396388478|3.7|3.62371465010682|3.62371465010682|40|38.1778816721426|38.1778816721426
"13542"|"Female"|"White"|0.610637259548585|3.6|3.5447941515711|3.5447941515711|41|37.8936837706782|37.8936837706782
"13545"|"Female"|"White"|0.388781739108021|3.5|3.4681521680018|3.4681521680018|44|37.6197159420794|37.6197159420794
"13547"|"Male"|"White"|0.523528015592744|3.4|3.38118840348865|3.38118840348865|48|38.4048840832498|38.4048840832498
"13548"|"Male"|"White"|1.07187440559341|3.7|3.57061959244108|3.57061959244108|45|39.0998746773969|39.0998746773969
"13550"|"Female"|"White"|1.04753629100157|3.8|3.69572484882654|3.69572484882654|48|38.4390543977821|38.4390543977821
"13552"|"Female"|"White"|-0.141329315847672|3.2|3.28502053943949|3.28502053943949|47|36.9730796493769|36.9730796493769
"13553"|"Female"|"White"|0.648705879182652|3.6|3.5579452983837|3.5579452983837|42|37.940894592464|37.940894592464
"13554"|"Female"|"White"|0.616171205072932|3.6|3.54670590279148|3.54670590279148|43|37.9005430456925|37.9005430456925
"13556"|"Female"|"White"|-0.367262095927865|3.1|3.20697002988135|3.20697002988135|47|36.700873174166|36.700873174166
"13557"|"Female"|"NonWhite"|0.932508694609756|3.5|3.42997640489477|3.65598753178719|45|33.3710178082351|38.2947115544632
"13559"|"Male"|"White"|0.754396376292258|3.5|3.46094395373263|3.46094395373263|48|38.6959750869094|38.6959750869094
"13564"|"Male"|"White"|1.15454025199468|3.7|3.59917725207942|3.59917725207942|45|39.2057332241995|39.2057332241995
"13565"|"Male"|"White"|1.71101833531445|4|3.79141760757644|3.79141760757644|44|39.9258336226624|39.9258336226624
"13566"|"Female"|"White"|1.18361141365491|3.9|3.7427332229877|3.7427332229877|28|38.6105114780467|38.6105114780467
