LSAT|UGPA|female|male|white|nonwhite|U|org_nonwhite|org_white|scf_UGPA|scf_LSAT
41|3.5|1|0|1|0|0.387207335911129|0|1|3.4687261098146065|37.61781065351904
29|2.9|1|0|1|0|-0.482793436296516|1|0|3.163996163892654|36.56282844843008
43|3.9|1|0|1|0|1.2416426765028|0|1|3.768004045478509|38.68354116404306
37|3.1|0|1|1|0|-0.19576276443545698|0|1|3.1314865773748872|37.5121481039619
36|3.7|1|0|1|0|1.27584985324149|1|0|3.7799855878526296|38.726830462403676
35|3.0|1|0|1|0|-0.186777334787345|1|0|3.2676799461219734|36.91842102430264
29|2.4|0|1|1|0|-1.71020685708143|0|1|2.601031339636683|35.699925926441225
37|3.5|1|0|1|0|0.379776731061716|0|1|3.4661234364765323|37.60867248565605
43|3.6|0|1|1|0|1.4272474246281899|1|0|3.6999686097403717|39.55652729514471
42|2.9|0|1|1|0|-0.6470521139913149|0|1|2.9734161670046224|36.96270708315289
42|3.2|1|0|1|0|-0.245341137489952|0|1|3.247167154638738|36.847797259743075
39|3.2|0|1|1|0|-0.0158082815656099|0|1|3.1945181534207223|37.73351214913092
39|3.2|0|1|1|0|0.0128397131667395|0|1|3.2045525144976774|37.76887270423989
47|2.8|1|0|1|0|-1.06330318443763|0|1|2.960664500508812|35.875398420910834
30|3.0|1|0|1|0|-0.229305107146992|1|0|3.252783998686833|36.867122124464004
44|3.1|1|0|1|0|-0.40266827546907397|0|1|3.1920611228052502|36.65874021777032
41|3.5|1|0|1|0|0.44150308384531|0|1|3.487743955384778|37.68465106087427
39|3.7|0|1|1|0|1.11723097574362|0|1|3.5913810099112498|39.15759619855188
37|3.4|1|0|1|0|0.14412121280553303|0|1|3.383581793263741|37.320011706463134
40|3.3|0|1|1|0|0.233435800434961|0|1|3.2818193812537397|38.042269342130496
39|3.4|0|1|1|0|0.433614324297912|0|1|3.3519347106881074|38.29207375887008
35|3.6|1|0|1|0|0.576627342599069|0|1|3.5350731180455086|37.851510869205185
29|3.1|1|0|1|0|-0.0538675026897236|1|0|3.314233474856011|37.079203388947946
47|3.2|0|1|1|0|0.0858064011909073|0|1|3.2301101181297827|37.85908609676997
29|2.4|0|1|1|0|-1.24033388835677|1|0|2.765610922694201|36.25261677490384
38|2.5|0|1|1|0|-1.00842679856351|1|0|2.8468396263794786|36.528544368444926
40|3.8|1|0|1|0|0.9638953480501141|0|1|3.670719156679407|38.33383776919101
36|3.8|1|0|1|0|0.9996350438336469|0|1|3.6832374852962273|38.37865872633836
44|3.5|1|0|1|0|0.4252316791188429|0|1|3.4820446681648503|37.66460780685942
41|3.2|1|0|1|0|-0.230751157670585|0|1|3.252277499253808|36.86537908732113
38|3.5|1|0|1|0|0.37151198745946007|0|1|3.463228594366699|37.598511100441165
43|3.2|0|1|1|0|0.0170241264575288|0|1|3.2060181638126566|37.77404034729739
46|3.4|1|0|1|0|0.224013584672435|0|1|3.4115652145850808|37.41762492581923
43|3.2|0|1|1|0|0.0467040365734869|0|1|3.2164139676941335|37.810714573948104
42|3.6|0|1|1|0|0.8796262855547919|0|1|3.5081566419508468|38.85457056113119
42|3.0|0|1|1|0|-0.3990721340097921|0|1|3.060274625414658|37.26361693208232
30|3.4|1|0|1|0|0.63679483420876|1|0|3.5561476240116994|37.92604695437842
35|3.7|0|1|1|0|1.08067767593263|0|1|3.578577705097615|39.11082512708669
37|2.6|1|0|1|0|-1.06534753651356|1|0|2.9599484375839906|35.873000515134926
36|3.8|0|1|1|0|1.2425562543996203|0|1|3.6352779426583184|39.31837878081697
40|2.7|1|0|1|0|-1.33246878170702|0|1|2.866385483155969|35.561057546768396
37|3.4|0|1|1|0|0.45709947517674393|0|1|3.3601607134525824|38.32148837578421
45|2.5|0|1|1|0|-1.43422713838143|0|1|2.697697098382624|36.02351926406364
38|2.9|0|1|1|0|-0.6299854128868679|0|1|2.979394017910924|36.9833384847823
40|2.9|0|1|1|0|-0.621708314457026|0|1|2.982293187472022|36.993348556829204
37|3.7|0|1|1|0|1.08279547747673|0|1|3.579319494726571|39.11353339409312
29|3.5|1|0|1|0|0.8243424901081149|1|0|3.6218388151757908|38.159325963123706
35|2.9|0|1|1|0|-0.11551229800455699|1|0|3.1595954263287167|37.610704223008184
37|3.6|1|0|1|0|0.54515963271173|0|1|3.524051112274268|37.81258671681383
40|3.2|0|1|1|0|-0.0282773913911713|0|1|3.1901506732020595|37.71813172334524
37|3.3|0|1|1|0|0.21557076783662402|0|1|3.275561903569242|38.020054788038145
42|3.4|0|1|1|0|0.46955617559251706|0|1|3.3645238471018|38.337099279154614
40|3.3|0|1|1|0|0.205990138095473|0|1|3.2722061539237433|38.00814694834359
43|3.0|0|1|1|0|-0.439611749842605|0|1|3.0460750576268247|37.21425739859863
40|3.5|1|0|1|0|0.371548540456202|0|1|3.4632413975653584|37.598556035788015
42|3.1|1|0|1|0|-0.45810949932445505|0|1|3.172642058263012|36.59234894653416
38|3.5|0|1|1|0|0.667024333415677|0|1|3.4336898328997956|38.585420179647805
42|3.6|0|1|1|0|0.845198058797236|0|1|3.496097673714075|38.81085796908067
37|3.7|1|0|1|0|0.787775039690228|0|1|3.609030553914056|38.11372962320397
41|3.4|0|1|1|0|0.411000650905604|0|1|3.34401395510941|38.26377198462492
42|3.2|1|0|1|0|-0.22686255246887402|0|1|3.2536395376458223|36.870066512725636
37|3.5|1|0|1|0|0.36692706589320706|0|1|3.4616226614232195|37.592875188356885
38|3.9|1|0|1|0|1.22142764375309|0|1|3.760923447353293|38.657981722483676
41|3.3|0|1|1|0|0.26204386893833|0|1|3.2918397576102363|38.077869529639166
39|2.7|0|1|1|0|-1.07968127329394|0|1|2.8218817494155273|36.44354163024813
42|3.9|0|1|1|0|1.49129491863392|0|1|3.7224021408454964|39.639449207490976
36|3.7|1|0|1|0|0.7670239560482359|0|1|3.6017621964619124|38.08787911339271
32|3.6|1|0|1|0|0.514801280451472|0|1|3.5134176745371115|37.77507272613911
46|3.8|1|0|1|0|1.05225724654503|0|1|3.701669148231242|38.444747346201126
32|2.9|0|1|1|0|-0.15508453871463002|1|0|3.1457346952158103|37.56207297835703
39|2.7|1|0|1|0|-1.3693526639909899|0|1|2.853466387204749|35.518198386703325
36|2.9|1|0|1|0|-0.925930842633121|0|1|3.0087810857194612|36.03689596601388
41|3.4|0|1|1|0|0.43150015795574104|0|1|3.3511941943395014|38.28942692163889
40|3.1|1|0|1|0|-0.45739023908586396|0|1|3.1728939892274566|36.593209495628535
40|3.3|0|1|1|0|0.20827902291761105|0|1|3.2730078678651022|38.01099148208977
37|3.5|0|1|1|0|0.633610122911363|0|1|3.421986038046641|38.54328824246226
41|3.4|0|1|1|0|0.467667550090392|0|1|3.3638623295888106|38.334732019512785
42|2.7|0|1|1|0|-1.02752367031611|0|1|2.840150679791901|36.505743403654115
40|3.7|0|1|1|0|1.6288871719341498|1|0|3.7705957531351317|39.81817739335999
39|3.6|0|1|1|0|0.851404463727348|0|1|3.4982715538980247|38.81873443901874
43|3.5|0|1|1|0|0.690501404320253|0|1|3.4419130055402096|38.61504993348362
40|2.6|0|1|1|0|-1.25394499271494|0|1|2.760843442908547|36.236486926167636
39|2.7|1|0|1|0|-0.832145723529643|1|0|3.0416306361861425|36.14756893059822
37|2.8|0|1|1|0|-0.333060317684873|1|0|3.0833961879023075|37.34413060716227
34|3.2|0|1|1|0|-0.0035513394777106897|0|1|3.1988113189200313|37.74863698231347
42|2.3|0|1|1|0|-1.9243027395478|0|1|2.526041260581307|35.450896496713675
33|3.3|1|0|1|0|-0.0987317949179783|0|1|3.2985191286378455|37.02485246524331
34|2.8|0|1|1|0|-0.900718433007005|0|1|2.884565988768893|36.65741113814944
34|3.4|1|0|1|0|0.151646693415365|0|1|3.386217698164666|37.32919553246578
33|3.3|0|1|1|0|0.1746803142241|0|1|3.2612394499391724|37.969257726867355
35|2.9|0|1|1|0|-0.6549195872554211|0|1|2.970660474390431|36.95320021669223
35|3.2|0|1|1|0|-0.0290512978575969|0|1|3.189879601631555|37.717177330098764
35|3.2|0|1|1|0|-0.0353686165138679|0|1|3.187666872362807|37.70938761955263
39|2.6|0|1|1|0|-1.27459344675511|0|1|2.753611032910719|36.21203116189933
36|3.6|0|1|1|0|1.3717080074659198|1|0|3.6805151516182035|39.484761183252466
34|3.3|0|1|1|0|0.15037603246750303|0|1|3.2527265351212167|37.93909736436799
34|3.4|0|1|1|0|0.401850169925166|0|1|3.340808871087182|38.252325794879376
34|3.2|0|1|1|0|-0.0553958246116411|0|1|3.180652062450494|37.68470325726654
37|2.7|0|1|1|0|-1.1349684431651101|0|1|2.8025166444372087|36.37772332921341
37|2.6|1|0|1|0|-1.58183852673094|0|1|2.7790402400903993|35.2722933461808
38|2.7|1|0|1|0|-1.35235350675112|0|1|2.859420579927222|35.5379450272373
33|2.7|0|1|1|0|-1.1054322873133|0|1|2.8128620963758606|36.41287074582199
33|3.3|1|0|1|0|-0.112127302472484|0|1|3.2938271646499016|37.0086399046749
41|2.5|0|1|1|0|-1.4876490046821498|0|1|2.6789853420843404|35.96065263604119
29|2.9|0|1|1|0|-0.7048137858721779|0|1|2.9531843330673353|36.89296615939254
31|3.2|0|1|1|0|-0.0546326642614007|0|1|3.1809193700434153|37.68564358776162
27|2.8|1|0|1|0|-1.2479203562371|0|1|2.8959997524121412|35.65949827423864
37|2.5|1|0|1|0|-1.80594328861207|0|1|2.7005444109480896|35.014786458444604
34|3.4|0|1|1|0|0.38676620169036896|0|1|3.335525500116356|38.23346497491278
30|3.0|0|1|1|0|-0.439120883975759|0|1|3.0462469902662397|37.21485466746883
40|3.0|0|1|1|0|-0.413330028927062|0|1|3.0552805981839977|37.24624958853633
39|2.8|0|1|1|0|-0.855090895180005|0|1|2.900547672439462|36.712138815436845
36|2.5|0|1|1|0|-1.51693314480266|0|1|2.668728162182477|35.92623774896379
33|3.3|0|1|1|0|0.19546303114213198|0|1|3.2685188873889492|37.99506702505439
26|3.0|0|1|1|0|-0.513553058014062|0|1|3.020176079648551|37.124397520488046
31|3.7|1|0|1|0|0.753829354773268|0|1|3.597140602710013|38.07145115521486
34|3.0|0|1|1|0|-0.44844875369716597|0|1|3.0429797733549737|37.203506472771494
34|2.8|1|0|1|0|-0.6456492570489929|1|0|3.1069536335451837|36.368658713799256
39|2.6|0|1|1|0|-1.2488389788690901|0|1|2.7626318957155194|36.2425369701396
37|2.7|1|0|1|0|-1.33387944237724|0|1|2.8658913795143603|35.55941740490236
29|3.2|0|1|1|0|-0.10864466057607901|0|1|3.162000912449012|37.61915043131071
25|3.4|1|0|1|0|0.0147121272865442|0|1|3.338254450010994|37.162438532296946
27|2.6|0|1|1|0|-1.37943738920813|0|1|2.7168879748002284|36.08810977363488
33|2.7|1|0|1|0|-1.3438519578771002|0|1|2.862398366397525|35.54782475395759
30|3.1|0|1|1|0|-0.30670680750347196|0|1|3.092626873654521|37.37632217626315
28|3.6|1|0|1|0|0.4953037259241939|0|1|3.5065883832002416|37.75099911537459
39|2.2|0|1|1|0|-2.10299640062556|0|1|2.463451305013055|35.244376317032305
39|2.7|0|1|1|0|-1.08340684703716|0|1|2.8205768150734363|36.43910266757727
37|2.7|0|1|1|0|-1.08143075349683|0|1|2.8212689694909012|36.44145708469154
36|3.0|0|1|1|0|-0.437325974781853|0|1|3.0468756823307372|37.21703873346238
32|3.4|1|0|1|0|0.11452159349516901|0|1|3.373214112360574|37.28391131053743
34|2.6|1|0|1|0|-1.5924280117197702|0|1|2.7753311247757093|35.26008301175038
33|3.3|0|1|1|0|0.18790132064775197|0|1|3.2658702924639327|37.98567438285029
27|3.3|1|0|1|0|-0.153563891084871|0|1|3.279313419593099|36.95853420139149
28|3.4|1|0|1|0|0.0940878362421557|0|1|3.3660569029170784|37.259010193388065
38|2.4|0|1|1|0|-1.70768854568381|0|1|2.6019134134468755|35.70286553044052
33|2.6|1|0|1|0|-1.62530996637518|0|1|2.763813759982429|35.22219500791954
37|3.7|1|0|1|0|0.7743472601416941|0|1|3.604327286208565|38.097000063022534
42|2.7|0|1|1|0|-1.02027418218796|0|1|2.842689914463667|36.51439735033017
39|2.5|0|1|1|0|-1.4916431863654098|0|1|2.6775863240521454|35.95595671023356
37|3.2|0|1|1|0|0.0158835514584033|0|1|3.205618661457134|37.77263169634383
28|2.9|1|0|1|0|-0.952202295246231|0|1|2.999579141778918|36.00595462326259
33|2.9|1|0|1|0|-0.969806515564366|0|1|2.9934130172455675|35.98523602604106
38|2.6|0|1|1|0|-1.29306064060582|0|1|2.7471426398204724|36.190172836358904
36|2.7|0|1|1|0|-1.11294386315653|0|1|2.810231061814032|36.40392890673967
33|3.3|1|0|1|0|-0.0556311315873788|0|1|3.313615739153036|37.07706533192525
31|3.5|1|0|1|0|0.280705300213057|0|1|3.4314222813404114|37.4870462006484
44|2.5|0|1|1|0|-1.44502683423654|0|1|2.693914353770168|36.0108013702921
31|3.2|0|1|1|0|-0.0916188055641921|0|1|3.1679644564397624|37.64009797015439
33|2.8|1|0|1|0|-1.16819198907373|0|1|2.923925728790862|35.75257658301004
32|3.2|0|1|1|0|-0.075169893593684|0|1|3.173725918056088|37.66034675264077
40|2.6|0|1|1|0|-1.29578715976967|0|1|2.7461876383263393|36.186946764343894
36|2.7|0|1|1|0|-1.06878001263566|0|1|2.8257000685216696|36.45653341758701
34|3.5|1|0|1|0|0.29876327257781504|0|1|3.437747338878245|37.50918594614899
32|2.3|0|1|1|0|-1.9768794764684998|0|1|2.507625522675762|35.39000707883951
30|3.1|0|1|1|0|-0.24214998992627|0|1|3.1152388024684172|37.4552974800485
41|3.2|1|0|1|0|-0.249778077533311|0|1|3.2456130542946187|36.8424521356315
35|2.7|0|1|1|0|-1.06938736357308|0|1|2.8254873353561045|36.45580947359565
30|3.1|1|0|1|0|-0.5273975455175279|0|1|3.1483729504139752|36.509545013298144
39|2.4|0|1|1|0|-1.70193694804413|0|1|2.60392799101243|35.709580230392206
36|2.8|0|1|1|0|-0.856168540399308|0|1|2.9001702121200097|36.710845298718716
30|3.1|1|0|1|0|-0.577151554603588|0|1|3.130945912435925|36.45020119201557
31|3.5|1|0|1|0|0.31296352888435697|0|1|3.442721177378859|37.52660517196793
33|3.3|0|1|1|0|0.169915126191743|0|1|3.2595703761431536|37.96334248480277
34|2.4|0|1|1|0|-1.7245511102153|0|1|2.596007064232096|35.68318661377226
31|2.5|0|1|1|0|-1.5636606805491|0|1|2.652361188846412|35.87139147786322
32|3.3|0|1|1|0|0.17696012913085502|0|1|3.262037987015737|37.97208808952836
27|3.7|1|0|1|0|0.679957397109995|0|1|3.5712659157177753|37.979607561319256
35|2.9|0|1|1|0|-0.687068870982812|0|1|2.959399737843247|36.91437719580584
35|3.6|1|0|1|0|0.529092771340079|0|1|3.5184234692269007|37.792728165147686
34|3.3|0|1|1|0|0.168957165451544|0|1|3.2592348369874635|37.96215343633875
33|3.1|1|0|1|0|-0.530654979509514|0|1|3.147231988571259|36.505656772781016
36|2.6|1|0|1|0|-1.5942162266547|0|1|2.7747047774691027|35.25802150597447
37|2.8|0|1|1|0|-0.8728216596773081|0|1|2.8943372240364016|36.69086205652482
37|2.4|0|1|1|0|-1.6736366878444198|0|1|2.613840553202865|35.74263775426025
35|3.1|0|1|1|0|-0.22534639052599698|0|1|3.121124498320785|37.47588144729559
27|3.0|0|1|1|0|-0.48558871741121096|0|1|3.029970981299071|37.15835666637967
28|2.5|0|1|1|0|-1.55271569730724|0|1|2.65619482239934|35.88423059728051
31|3.2|1|0|1|0|-0.34835431280128004|0|1|3.2110853483407804|36.72389839205594
28|2.4|0|1|1|0|-1.78642802548134|0|1|2.5743338087072862|35.61106802036583
31|3.1|1|0|1|0|-0.545100149692546|0|1|3.1421723655578924|36.48841926487279
33|2.4|0|1|1|0|-1.7509108969568101|0|1|2.586774180026865|35.65244599602897
25|1.8|0|1|1|0|-2.53880734106649|1|0|2.3108024240519893|34.745731110629855
38|2.7|0|1|1|0|-1.06207230376742|0|1|2.8280495374255787|36.46452976037457
36|3.0|1|0|1|0|-0.7361216293400971|0|1|3.075264419010649|36.26123620634859
34|3.7|1|0|1|0|0.759112988039221|0|1|3.598991269204618|38.07802870000447
36|2.5|1|0|1|0|-1.7616484513977702|0|1|2.716059297578229|35.065533802775235
29|3.4|1|0|1|0|0.0526693441752332|0|1|3.351549496428582|37.20858753148389
34|2.8|1|0|1|0|-0.6670115586002839|1|0|3.099471188466457|36.343265488294456
28|3.0|0|1|1|0|-0.48238986936930106|0|1|3.031091422592876|37.1622432411233
34|2.5|1|0|1|0|-1.80450392414652|0|1|2.7010485684957155|35.01643434261519
24|3.9|0|1|1|0|1.39182074416706|0|1|3.6875599191207984|39.51073511485892
37|3.6|0|1|1|0|0.8322114067192901|0|1|3.4915489170786325|38.79438194367124
31|3.7|1|0|1|0|0.7665018665872579|0|1|3.601579327321686|38.0872289504482
36|3.1|0|1|1|0|-0.233324550791302|0|1|3.118330036035385|37.46610700079387
26|3.1|0|1|1|0|-0.259756303399292|0|1|3.1090719447782744|37.43374233803472
33|3.0|1|0|1|0|-0.741368929171019|0|1|3.0734264788101413|36.25501556109136
35|3.4|1|0|1|0|0.0891976563031622|0|1|3.3643440489565277|37.25305335746535
29|2.9|1|0|1|0|-0.957026391933726|0|1|2.9978894344020244|36.000275905461166
33|3.7|0|1|1|0|1.0748780159993498|0|1|3.576546293041107|39.10340942054435
29|2.5|1|0|1|0|-1.84945693010169|0|1|2.6853031490531696|34.9650056194428
29|3.5|0|1|1|0|0.557093912036666|0|1|3.3951851643613997|38.4469822563566
33|2.6|0|1|1|0|-1.3257111875596599|0|1|2.7357063288131633|36.151558948690976
33|2.5|0|1|1|0|-1.5327110086507698|0|1|2.663201744562182|35.90770916917707
25|2.4|0|1|1|0|-1.7800087675939098|0|1|2.5765822436183634|35.6185429929229
40|3.2|1|0|1|0|-0.236544315481245|0|1|3.2502483646567426|36.85839697007636
34|3.2|0|1|1|0|-0.020359216573593002|0|1|3.192924124744911|37.72789792486639
33|2.3|1|0|1|0|-2.2205421146127002|0|1|2.5553253699282927|34.54333878809734
30|3.6|0|1|1|0|0.8458620281786241|0|1|3.4963302382820016|38.81170052787112
28|3.0|0|1|1|0|-0.511678990430858|0|1|3.020832498046704|37.12667236738207
35|2.6|0|1|1|0|-1.2917323712628102|0|1|2.747607884746679|36.19174457539877
27|3.7|1|0|1|0|0.69844061842328|0|1|3.577739922651089|38.00256659339909
34|2.8|0|1|1|0|-0.865682579564262|0|1|2.8968377867557438|36.69942740550636
42|3.0|1|0|1|0|-0.673657953936656|0|1|3.097143195485153|36.335368579301786
32|3.4|0|1|1|0|0.376879944404287|0|1|3.33206270014606|38.221108358019166
32|3.4|0|1|1|0|0.37625889788845396|0|1|3.3318451699124894|38.22033225888139
32|2.9|0|1|1|0|-0.7264361940623141|0|1|2.945610781998222|36.866893319818594
33|2.9|0|1|1|0|-0.698684169449746|0|1|2.9553313170018325|36.90036075784385
32|3.0|0|1|1|0|-0.439707994680893|0|1|3.0460413465252905|37.214140292281044
29|3.2|0|1|1|0|-0.0726566257921565|0|1|3.174606225276165|37.66344157075006
30|2.8|1|0|1|0|-0.664352088562517|1|0|3.100402705065843|36.346425816114184
27|2.5|1|0|1|0|-1.33778149217415|1|0|2.864524631964723|35.554880977714625
32|3.5|0|1|1|0|0.5933941239850171|0|1|3.40789982160924|38.492640938581836
30|2.7|0|1|1|0|-1.07936318254233|0|1|2.8219931651528842|36.44392065544337
31|2.9|0|1|1|0|-0.675353843483821|0|1|2.9635030901738233|36.928519371852666
30|3.5|1|0|1|0|0.252976570547287|0|1|3.421709905717924|37.45307518398893
37|2.7|1|0|1|0|-1.34960712183688|0|1|2.8603825396784455|35.541136325669854
39|4.0|0|1|1|0|1.77945591535647|0|1|3.823334562692957|40.01468522311614
34|2.3|0|1|1|0|-1.44826701977424|1|0|2.692779433439954|36.00698655192871
33|3.1|1|0|1|0|-0.5169822120846479|0|1|3.1520210667089836|36.521980069477614
31|2.9|1|0|1|0|-1.02590906880345|0|1|2.9737623128315382|35.91928782888012
32|3.2|0|1|1|0|-0.0655083287994476|0|1|3.177110016336597|37.672245317610376
33|3.3|1|0|1|0|-0.125299472436168|0|1|3.2892134277787|36.99270457189035
30|2.7|1|0|1|0|-1.43176205964456|0|1|2.83160662297227|35.44579613245756
39|3.5|1|0|1|0|0.32368680555121804|0|1|3.4464771551011624|37.53976460349556
24|3.0|0|1|1|0|-0.0400341173163822|1|0|3.18603271541414|37.703635752648246
34|3.5|1|0|1|0|0.29325709878064504|0|1|3.4358187244481786|37.502433787069364
38|3.1|1|0|1|0|-0.5208867979488401|0|1|3.150653430866289|36.51731781714465
27|3.1|1|0|1|0|-0.594725628488589|0|1|3.124790347112672|36.429262872904616
29|3.2|0|1|1|0|-0.0431795891786686|0|1|3.1849309698742347|37.69975834995763
33|3.0|0|1|1|0|-0.419030216968243|0|1|3.0532840275497826|37.23930853385411
31|3.2|0|1|1|0|-0.0816167986569749|0|1|3.17146779933475|37.6524092474581
37|3.8|0|1|1|0|1.2092472922712199|0|1|3.6236110125217538|39.27558167111947
32|3.2|0|1|1|0|-0.090930196915649|0|1|3.168205651255831|37.64094543620775
32|3.0|0|1|1|0|-0.44424576708950697|0|1|3.0444519282341154|37.208619356603464
34|3.2|0|1|1|0|-0.0361884641511554|0|1|3.187379709254272|37.70837680610237
42|3.4|0|1|1|0|0.484391371699276|0|1|3.369720082153273|38.35569924200085
31|2.9|1|0|1|0|-0.954312456211744|0|1|2.9988400283695404|36.003470522907335
40|3.4|1|0|1|0|0.151798619844621|0|1|3.3862709125226877|37.329380961289694
35|3.8|0|1|1|0|1.2380178248682299|0|1|3.6336882942006947|39.31254482439451
31|3.6|1|0|1|0|1.0299879266677|1|0|3.693869007290312|38.416765261333396
26|3.1|1|0|1|0|-0.0764625813260434|1|0|3.306319232350828|37.05182057696088
32|3.0|0|1|1|0|-0.47440490820813397|0|1|3.0338882669872285|37.17194667893037
34|2.9|1|0|1|0|-0.950637487320524|0|1|3.000127237654016|36.007796839817246
43|2.5|0|1|1|0|-1.45940344780683|0|1|2.688878743669848|35.9938782079073
33|3.0|0|1|1|0|-0.438060560955346|0|1|3.0466183832431106|37.21614486512798
34|3.1|0|1|1|0|-0.253159063447792|0|1|3.111382720398109|37.441817785031446
33|3.3|1|0|1|0|-0.101210115749315|0|1|3.2976510620831525|37.02185242229425
37|2.9|1|0|1|0|-0.9116413012610041|0|1|3.0137861975638165|36.05373671207955
31|2.8|1|0|1|0|-1.1440928942501298|0|1|2.932366774013993|35.780758685555504
32|2.7|1|0|1|0|-1.3931988701569298|0|1|2.8451139197730813|35.490516535263055
30|2.9|1|0|1|0|-1.0018657672562|0|1|2.9821838156788143|35.94753576608943
36|2.9|0|1|1|0|-0.652597809346154|0|1|2.971473709595888|36.95600554321642
32|2.9|1|0|1|0|-0.995877195466629|0|1|2.9842813967567654|35.95457506013589
22|3.5|1|0|1|0|0.741360076097917|1|0|3.592773063349348|38.05593277318939
29|2.9|1|0|1|0|-0.414424944580104|1|0|3.1879431849172923|36.64465146437247
35|2.7|0|1|1|0|-1.0717215067938102|0|1|2.8246697690272584|36.4530273790929
31|2.9|0|1|1|0|-0.718015822246055|0|1|2.94856013506799|36.87704462302152
30|3.1|0|1|1|0|-0.291925587763011|0|1|3.097804202728312|37.39439000604028
34|2.9|1|0|1|0|-0.9502127880401509|0|1|3.0002759945205333|36.00829684590698
23|2.8|1|0|1|0|-0.777277742541011|1|0|3.0608489143919027|36.212474488891736
23|3.6|0|1|1|0|0.7672959178699599|0|1|3.4688113586321534|38.71212916752165
31|3.0|0|1|1|0|-0.45949169533863204|0|1|3.0391118285016785|37.190076211711634
45|3.3|1|0|1|0|-0.0083260940582394|0|1|3.330184990570493|37.13445620727054
30|3.4|1|0|1|0|0.0853002822290351|0|1|3.362978939144231|37.24830656220955
33|2.8|0|1|1|0|-0.339116260530584|1|0|3.0812750091691012|37.33673701774938
38|2.6|0|1|1|0|-1.2736027693793701|0|1|2.753958031525869|36.21320413044958
32|3.3|1|0|1|0|-0.129370371652662|0|1|3.2877875383568456|36.98778109690002
34|2.8|0|1|1|0|-0.8828523302191541|0|1|2.890823841302245|36.67883080319278
22|2.8|1|0|1|0|-0.7377578808240829|1|0|3.0746912990294284|36.25929632464917
26|3.0|1|0|1|0|-0.254213000652665|1|0|3.244059660406359|36.837110216114674
32|3.9|1|0|1|0|1.1876249174131102|0|1|3.7490835693915088|38.61528002516522
40|3.9|1|0|1|0|1.24929626434618|0|1|3.770684821730815|38.69322260137614
24|2.4|1|0|1|0|-2.0927350837528302|0|1|2.600091571116305|34.68798963704616
36|3.4|1|0|1|0|0.14107408589970002|0|1|3.3825144944211485|37.31629374500736
32|3.1|0|1|1|0|-0.281225176104976|0|1|3.1015521716612837|37.40747510815751
31|3.0|0|1|1|0|-0.51161785108021|0|1|3.020853912959899|37.126746584055645
33|3.4|1|0|1|0|0.10635688793217199|0|1|3.370354309974|37.27395958864314
32|2.9|1|0|1|0|-0.9913767859142489|0|1|2.98585772818466|35.95986599426213
32|3.1|1|0|1|0|-0.531220500252009|0|1|3.1470339070168705|36.50498178036425
28|3.3|1|0|1|0|-0.132926004697415|0|1|3.2865421281226728|36.98348133732762
28|2.9|0|1|1|0|-0.718972289691751|0|1|2.948225118959598|36.875891398907825
27|3.2|0|1|1|0|-0.0525251982119321|0|1|3.1816575395207334|37.688240430738816
24|2.8|1|0|1|0|-0.7262582558291791|1|0|3.0787192036184408|36.27293207061044
39|2.9|1|0|1|0|-0.890514777644249|0|1|3.021186058121315|36.07864951140367
32|3.0|0|1|1|0|-0.45627816035232|0|1|3.040237414103301|37.19398396484878
35|3.9|1|0|1|0|1.20014743764468|0|1|3.753469757352342|38.631093745179925
39|3.6|1|0|1|0|0.591173907151224|0|1|3.5401682558556513|37.8695178600606
25|3.5|1|0|1|0|0.762853400524268|1|0|3.600301401023699|38.08268579090817
39|3.4|0|1|1|0|0.44678994273318295|0|1|3.3565496554347427|38.30857313974195
43|3.8|1|0|1|0|1.06977603099923|0|1|3.7078053476575943|38.46677456017716
35|3.4|1|0|1|0|0.11628296645956801|0|1|3.3738310578913553|37.286058545161495
36|3.4|1|0|1|0|0.121858334041161|0|1|3.3757839084127665|37.2928561164559
40|3.3|0|1|1|0|0.24671232875130703|0|1|3.286469671098432|38.058786655583056
30|3.1|1|0|1|0|-0.057118441565967994|1|0|3.3130947880184816|37.07526235367374
31|3.2|1|0|1|0|0.19138087069637302|1|0|3.4001351498278067|37.37772317528677
34|2.8|0|1|1|0|-0.339742880052385|1|0|3.0810555269121975|37.33597207305532
47|3.9|1|0|1|0|1.25018191422527|0|1|3.770995032995428|38.694343064225166
45|3.9|1|0|1|0|1.26143919104543|0|1|3.774938051744631|38.7085878182567
47|3.9|0|1|1|0|1.5701793783246398|0|1|3.7500325268216343|39.7418193853144
44|3.9|0|1|1|0|1.56335340988305|0|1|3.7476416358471445|39.732950730272584
47|3.6|1|0|1|0|0.6618340000243029|0|1|3.564917942255831|37.95710895503381
42|3.7|1|0|1|0|0.842277742683228|0|1|3.6281208883898666|38.18170955297129
47|3.4|1|0|1|0|0.20827742551758902|0|1|3.406053404617249|37.39837817423111
44|3.9|0|1|1|0|1.55604423698706|0|1|3.745081495750168|39.7234564649386
39|3.3|1|0|1|0|0.44973514287010796|1|0|3.490627349263944|37.694795443589435
48|3.4|0|1|1|0|0.505874047862063|0|1|3.3772446901242907|38.38264963003556
40|3.3|0|1|1|0|0.7244784821928429|1|0|3.4538139525662994|38.65797174906472
46|3.1|0|1|1|0|-0.18548798578937697|0|1|3.135085462388788|37.52475219594539
