LoanApproval,AnnualSalary,AccountBalance,Gender
No,70000,19327.676658251556,Male
Yes,180000,55994.53185163965,Male
Yes,122500,36071.194056328066,Female
Yes,140000,42436.72369870823,Male
Yes,100000,33854.49880022935,Male
Yes,100000,32046.70012055042,Male
Yes,100000,32114.21777523609,Male
Yes,170000,51941.66448814629,Male
No,83500,25612.09113214486,Female
No,90000,25983.17825320163,Male
Yes,155000,44511.23508992422,Female
No,43000,11898.585300423234,Female
Yes,121000,32059.870148580034,Female
No,70000,19173.893735068803,Male
No,89500,26627.27988230657,Female
No,83500,21217.952006895095,Female
No,60000,20333.949066305016,Male
No,100000,24536.729378921253,Male
Yes,123500,40172.934970141265,Female
Yes,120000,40086.87501339063,Male
No,70000,22211.43477579092,Male
Yes,90000,29110.42768541304,Male
Yes,120000,35593.40306712259,Male
No,66500,17009.318778681503,Female
No,28000,9029.266807803868,Female
No,60500,11200.736516081588,Female
Yes,110000,30005.153276990084,Male
No,20000,6152.857545650328,Male
Yes,80000,29213.062299931644,Male
No,70000,19595.06388431757,Male
Yes,90000,29691.669753617814,Male
Yes,120000,37457.540439100536,Male
Yes,80000,31300.88875908871,Male
No,70000,21390.506594669976,Male
Yes,120000,40477.01462259437,Male
No,70000,20067.89916952061,Male
No,90000,25557.419299800786,Male
No,60000,15596.742385890111,Male
No,40000,11901.907277919156,Male
Yes,110000,30551.124696524006,Male
Yes,90000,28005.039155609895,Male
No,59000,14394.568917798722,Female
No,37500,9708.107492004834,Female
Yes,150000,45392.00681108414,Male
Yes,110000,32155.49742975403,Male
Yes,90000,27936.03580259962,Male
Yes,110000,34806.7299490159,Male
No,40000,6373.243998608229,Male
No,90000,26808.608200527753,Male
No,60000,13625.838776487264,Male
Yes,102500,29109.67007395194,Female
No,40500,7506.577096949903,Female
No,73500,19817.410263519967,Female
No,70000,18575.529571896408,Male
Yes,100000,34719.97026607794,Male
Yes,130000,37292.05520463075,Male
Yes,113500,35033.07579455996,Female
Yes,150000,48208.94636490028,Male
Yes,90000,27486.06521595006,Male
No,80000,24961.63717869658,Male
Yes,140000,39823.43095151393,Male
Yes,100000,30402.454603439703,Male
Yes,110000,30955.778803297435,Male
No,60000,16525.169381317988,Male
Yes,100000,31551.42278736037,Male
No,84500,18032.548484781117,Female
Yes,130000,37943.5067975353,Male
Yes,130000,39395.702582142636,Male
Yes,160000,48712.414895241796,Male
Yes,100000,26759.39610752409,Male
No,65000,19096.439074526148,Female
Yes,159500,51212.98350160824,Female
No,65000,22590.09849968662,Female
No,76500,23898.250098367007,Female
Yes,90000,28776.414268474888,Male
Yes,120000,38062.12095748296,Male
No,70000,27465.69376612892,Male
No,70000,24823.180564416107,Male
No,82000,20610.480710877975,Female
Yes,120000,37998.12671811449,Male
Yes,108000,33529.57169981771,Female
No,50000,14385.572169686056,Male
No,78000,23101.972975403434,Female
No,52000,16960.417533124008,Female
No,43500,12160.322652042874,Female
No,78000,22242.500122319412,Female
Yes,170000,54664.882452544894,Male
Yes,145000,40632.714018521525,Female
Yes,108000,31205.33334900767,Female
Yes,117000,36121.06092150185,Female
No,70000,21711.282150868967,Male
Yes,140000,40139.05131690469,Male
No,50000,15229.38961266697,Male
Yes,110000,32570.411414798018,Male
Yes,170000,48600.20415403639,Male
No,79000,22398.37234482585,Female
Yes,100000,30405.06805207293,Male
No,70000,18710.90739024584,Male
Yes,110000,35285.48094516483,Male
No,38000,8514.446611675618,Female
Yes,170000,54107.76467407553,Male
No,48000,9502.285790954164,Female
No,39500,7438.264138283344,Female
Yes,120000,36775.58721559686,Male
Yes,150000,44763.37344704764,Male
Yes,90000,28110.830588282766,Male
Yes,90000,29186.931525383276,Male
Yes,91000,30431.75903195029,Female
Yes,109000,27697.953287135784,Female
No,90000,26704.918110611503,Male
No,90000,23911.638536248964,Male
Yes,120000,40317.55266694176,Male
Yes,137500,38826.580053471735,Female
No,30000,12142.808594987384,Male
No,66500,22441.020762180782,Female
No,60000,15732.945929549878,Male
No,50000,10249.281870706613,Male
Yes,100000,29595.821814841936,Male
Yes,100000,30972.05449626098,Male
Yes,90000,29599.598626398354,Male
No,70000,21638.663691930265,Male
Yes,100000,28410.0845867716,Male
No,43000,10067.628913414663,Female
No,90000,24618.323601025375,Male
No,60000,18710.391875790177,Male
Yes,99500,29003.436063136593,Female
No,50000,17352.027383800996,Male
No,80000,19350.998860410185,Male
Yes,125000,37830.349700139326,Female
No,70000,23953.832651703146,Male
Yes,100000,25306.260260045805,Male
Yes,130000,32186.152725735537,Male
Yes,140000,39143.18106106584,Male
Yes,90000,28436.413368363228,Male
No,55000,18587.97733081588,Female
Yes,117500,34462.98296222931,Female
Yes,98000,31081.461022942647,Female
Yes,110000,31534.068900863604,Male
No,63500,18578.846619415024,Female
Yes,107500,30409.771046714402,Female
No,80000,25644.591819260022,Male
Yes,120000,37623.30505519391,Male
Yes,100000,31270.262734687665,Male
No,70000,20584.374970844194,Male
No,80000,22430.672217925086,Male
Yes,100000,29274.019291770568,Male
Yes,165000,49640.977964156475,Female
No,73000,21880.22301467938,Female
Yes,103500,27478.06330546993,Female
No,40000,14967.04388279179,Male
No,76500,21871.31299130901,Female
Yes,95000,26929.750938707988,Female
No,70000,16821.827544670537,Male
No,46500,9985.232644249658,Female
Yes,150000,40408.61072688896,Male
Yes,110000,36124.74066200175,Male
Yes,130000,33655.7655154368,Male
No,55000,15435.639967430398,Female
Yes,120000,33468.10821902349,Male
Yes,100000,29490.384332267335,Male
Yes,100000,29887.273430456204,Male
No,63000,21317.273218049795,Female
Yes,130000,37961.1194912245,Male
No,88000,20447.352288151807,Female
Yes,160000,48836.465310667816,Male
Yes,110000,29130.13798774295,Male
Yes,130000,38303.484697671345,Male
No,68000,21017.50083238176,Female
No,60000,17488.017752737564,Male
Yes,120000,38563.86445922103,Male
Yes,90000,28159.59381772594,Male
No,90000,25771.360159726522,Male
Yes,120000,39916.03355741558,Male
Yes,88000,28356.3352172201,Female
No,60000,16255.002589062808,Male
No,70000,20630.845229826922,Male
Yes,160000,48025.15503642462,Male
No,76500,20530.194179602713,Female
No,89000,23910.092903283,Female
Yes,150000,44241.55398255087,Male
No,90000,24009.30607430925,Male
Yes,120000,38268.81706874868,Male
No,72500,14184.216968796849,Female
No,60500,18615.075896364895,Female
Yes,132500,36763.38566442804,Female
Yes,132000,36054.449852449,Female
Yes,180000,56367.12372067335,Male
Yes,110000,32115.711371264624,Male
No,70000,21725.232009672665,Male
No,72000,16585.232154653204,Female
Yes,160000,43962.58437786545,Male
Yes,100000,30840.516284070163,Male
Yes,90000,32393.07271997909,Male
Yes,120000,37352.59436996672,Male
No,92000,26085.619401298485,Female
No,90000,25797.74211962171,Male
No,60000,19780.274637814386,Male
Yes,120000,32698.406420036565,Male
No,60000,17261.583088462263,Male
Yes,120000,35829.2128337914,Male
No,69000,19209.67723914821,Female
Yes,130000,40825.863581832535,Male
No,76500,20088.35563095486,Female
Yes,116500,35833.894571780176,Female
Yes,130000,37533.47931216871,Male
No,78000,21965.583456730903,Female
No,80000,22892.025171794143,Male
Yes,120000,38013.943266512644,Male
No,90000,23879.488744934788,Male
Yes,111000,32832.44062726306,Female
Yes,110000,33927.03659252717,Male
Yes,150000,46638.39258183126,Male
No,70000,23198.691127754973,Male
Yes,110000,34216.56986144082,Male
No,61000,17611.796086377017,Female
Yes,120000,36806.12071846298,Male
No,30000,12050.40753936788,Male
Yes,110000,30746.480310934945,Male
Yes,150000,45619.09909924829,Male
Yes,130000,44801.36998511709,Male
Yes,120000,35121.62323639406,Male
Yes,110000,34305.08034791313,Male
Yes,150000,45611.86633829887,Male
Yes,110000,34975.62878758611,Male
Yes,106500,27273.86373401993,Female
Yes,120000,37347.51424038567,Male
Yes,120000,34513.52553664235,Male
No,86500,24291.394364475418,Female
Yes,100000,32540.1841794716,Male
Yes,90000,27790.145435469716,Male
No,50000,12609.160928034993,Male
Yes,103500,31420.599955178495,Female
Yes,110000,32723.701452156158,Male
No,90500,23242.38613796893,Female
Yes,109500,29747.272985521857,Female
Yes,122000,37018.326968463174,Female
No,40000,10487.070204509997,Male
Yes,110000,33447.764368416734,Male
No,80000,21888.690060027293,Male
Yes,150000,42910.91391904443,Male
No,80000,22267.79173350676,Male
No,70000,26840.08197986167,Male
Yes,110000,31408.415819787606,Male
No,70000,16331.758037940483,Male
Yes,150000,41836.483416727024,Male
Yes,100000,31210.821005989445,Male
Yes,90000,29354.009065997823,Male
No,70000,24371.74039226992,Male
Yes,90000,27662.35499795014,Male
Yes,100000,30851.212186445548,Male
Yes,106000,28798.81571924971,Female
Yes,110000,33376.4288558766,Male
No,49500,10464.591758845037,Female
Yes,120000,37000.60204107892,Male
No,52000,15341.858020437143,Female
No,70000,23460.512532601904,Male
Yes,130000,45795.14198145122,Male
Yes,160000,50841.90526108652,Male
Yes,90000,31795.14517060949,Male
No,50500,15620.381724523155,Female
No,81000,22408.91961978724,Female
No,90000,26632.575307308238,Male
Yes,100000,28270.325734947397,Male
Yes,130000,38923.83004033476,Male
Yes,112500,32598.24050409031,Female
No,90000,24037.395256454794,Male
Yes,148000,40276.99507218637,Female
No,70500,19380.207146281045,Female
Yes,130000,38636.860246121505,Male
Yes,106500,30921.33602463933,Female
No,78000,25619.212046202425,Female
Yes,121500,37195.67950436984,Female
No,58000,13325.534953725604,Female
No,80000,21004.78603420133,Male
No,56000,17967.686586838372,Female
Yes,100000,31586.584087950123,Male
Yes,120000,30300.342509269758,Male
No,86500,26317.665170175413,Female
No,91000,20815.09069265378,Female
No,65000,19309.48473739527,Female
No,95000,24834.776532367632,Female
Yes,146500,43368.327117627414,Female
No,80000,26846.824110429206,Male
Yes,139500,39809.11893538126,Female
No,42000,7210.920923057116,Female
Yes,140000,42726.935185580005,Male
Yes,120000,33158.18490346982,Male
No,69000,18837.39136162041,Female
Yes,122000,33629.50718202386,Female
Yes,146500,44926.82689869611,Female
No,60000,15953.647458192781,Male
Yes,106500,31754.32364970549,Female
No,73500,19220.680976441683,Female
Yes,130000,38816.09916609992,Male
No,80000,27042.023038443036,Male
No,80000,22228.950227156987,Male
No,60000,14141.22481226347,Male
Yes,130000,42652.80000672352,Male
No,80000,25869.37538146371,Male
No,70000,21842.781433750366,Male
Yes,120000,39070.633635540704,Male
Yes,100000,32572.218151294524,Male
Yes,160000,44511.48270489192,Male
No,90000,25913.642294340276,Male
Yes,112000,32005.37949873857,Female
No,50000,13369.292631000388,Male
No,99500,24462.112343861834,Female
No,50000,21948.173242281315,Male
Yes,100000,29462.781166286906,Male
No,30000,9623.807639567596,Male
Yes,140000,39361.288028082054,Male
No,60000,20959.346351952485,Male
Yes,130000,40684.848419900765,Male
Yes,90000,27320.760669132153,Male
No,70000,20626.691059505632,Male
Yes,110000,34312.06390499888,Male
No,65000,18666.098666514714,Female
Yes,120000,36936.55485978006,Male
Yes,130000,38845.488910723834,Male
No,50000,18109.91760136924,Male
Yes,116500,34778.98104039681,Female
Yes,150000,45149.27564463055,Male
Yes,110000,32018.73272863007,Male
Yes,91000,27705.76054946846,Female
Yes,90000,31279.27152448903,Male
Yes,100000,29522.211062607672,Male
Yes,120000,36117.50274542766,Male
No,15000,498.01784690180955,Female
No,80000,20672.372484221243,Male
No,40000,11715.017574006559,Male
Yes,130000,44260.51720739777,Male
Yes,130000,37170.47942170785,Male
Yes,140000,40719.82634791419,Male
No,80000,23774.308098906775,Male
No,80000,27993.756281687816,Male
No,58000,15692.767616224646,Female
No,80000,24160.70979704511,Male
No,71000,20738.12553951177,Female
Yes,120000,36269.71915431016,Male
No,50000,16722.22962902637,Male
No,70000,20344.32643580037,Male
Yes,90000,29504.323807479035,Male
No,70000,23206.725025682448,Male
No,66500,18558.285342763735,Female
Yes,130500,41467.48092029102,Female
Yes,180000,51555.33254010933,Male
No,80000,27992.00432934237,Male
Yes,116500,31330.666901438097,Female
Yes,98000,29362.87456710215,Female
Yes,150000,45089.36155879529,Male
No,80000,24040.70652966646,Male
Yes,130000,41847.09327671416,Male
No,80000,23706.32399890154,Male
Yes,92000,26683.229959957425,Female
No,70000,24772.777199465872,Male
No,45000,10595.487331690369,Female
Yes,160000,50701.1653990355,Male
No,80000,25458.045466948468,Male
Yes,140000,41994.79124319867,Male
No,41500,9779.937361248574,Female
Yes,120000,38473.54628087052,Male
Yes,150000,43793.098615645715,Male
No,80000,23101.87397539593,Male
No,58000,14635.68965405929,Female
No,72000,22640.732392938495,Female
No,40000,13596.659499316538,Male
Yes,102000,28517.932047472757,Female
Yes,110000,32675.326927577153,Male
Yes,130500,36895.51316315692,Female
Yes,110000,31974.64640472219,Male
No,70000,18397.83014921987,Male
No,78000,22615.179346095116,Female
No,50000,20327.49579217919,Male
No,58000,15334.676485602798,Female
Yes,120000,37268.450897798044,Male
Yes,90000,28021.47603865992,Male
No,64500,17500.577971690902,Female
Yes,110000,35895.669970391275,Male
Yes,90000,33433.10192138312,Male
No,59500,16660.95061889024,Female
No,70000,19258.956473221304,Male
No,80000,24702.73202386884,Male
No,48000,17084.82233208936,Female
Yes,138000,35323.72913880975,Female
No,72000,20506.697154478334,Female
No,70000,22886.571880484797,Male
Yes,110000,33522.59318897826,Male
Yes,88000,28550.47202824824,Female
No,80500,25169.70172022587,Female
No,52000,16186.391541409364,Female
No,80000,21016.563478405835,Male
No,69500,23062.52033655616,Female
No,25000,2602.6219590675096,Female
No,53500,16096.031624677293,Female
Yes,156500,48563.49410776486,Female
No,80000,24574.724281081995,Male
Yes,130000,38662.21847159155,Male
Yes,110000,32974.36085769103,Male
No,25000,8867.987116972694,Female
Yes,130000,40655.437209789125,Male
Yes,150000,47459.93215778556,Male
Yes,139500,44648.181837075455,Female
No,39500,8638.861477501523,Female
No,90500,26624.547383238634,Female
Yes,121000,30810.938391741096,Female
Yes,100000,34209.11467519928,Male
Yes,130000,36078.04187899086,Male
No,90000,24706.8880476939,Male
No,63500,16949.186929145228,Female
No,50000,11028.072295404345,Male
No,60000,16545.79184206142,Male
Yes,110000,29303.788255571882,Male
No,60000,22753.167987504705,Male
No,86500,27492.14285347484,Female
Yes,120000,37114.802816838484,Male
Yes,110000,35163.643539971716,Male
No,75000,23855.418000886064,Female
No,75000,23943.430405133728,Female
Yes,140000,42745.9378746803,Male
No,40000,11956.566316295924,Male
Yes,120000,37460.08650358308,Male
No,91000,26165.6609849026,Female
No,65000,18350.94969130247,Female
No,70500,20839.0288960591,Female
No,70000,20158.248760067563,Male
No,70000,17042.309525693207,Male
Yes,150000,40862.30150824851,Male
No,60000,15588.927297629301,Male
No,47500,12554.931699046738,Female
No,86500,25606.72807170176,Female
Yes,130000,40807.71472794416,Male
Yes,120000,36853.99140074419,Male
Yes,131000,40125.10085380994,Female
No,82000,21773.464470559986,Female
Yes,110000,32026.39108581906,Male
Yes,100000,27560.7779793982,Male
Yes,105500,26855.186806986072,Female
Yes,150000,46415.12012874974,Male
Yes,170000,48630.56456472239,Male
No,55000,10730.641810720714,Female
No,64000,22021.80103916997,Female
Yes,130000,41830.87907864677,Male
Yes,100000,25442.93088804803,Male
Yes,150000,45424.87339044361,Male
No,80000,24753.696652290604,Male
Yes,90000,29367.935883529193,Male
Yes,100000,26474.79953870751,Male
No,33500,8720.337031780175,Female
No,80000,25764.708452954288,Female
Yes,120000,39775.07299860373,Male
Yes,180000,52285.87142124169,Male
Yes,125000,40620.07701374022,Female
Yes,150000,45876.14898081217,Male
No,90000,21136.267262159865,Male
Yes,120000,38495.91949981085,Male
Yes,118000,33999.435987696386,Female
No,90000,25270.924680469736,Male
Yes,98000,27602.25013325103,Female
No,80000,20285.45772810129,Male
Yes,170000,53970.731209727266,Male
No,77500,25268.426602045245,Female
Yes,110000,35202.636256036865,Male
Yes,170000,53061.362559249945,Male
Yes,100000,30002.285565676924,Male
Yes,105000,34211.286850974946,Female
No,82000,22948.01056529185,Female
No,40000,13317.247827881354,Male
Yes,100000,29408.404331105317,Male
Yes,100000,30194.897271450573,Male
No,65000,18855.0721913158,Female
No,93500,24773.68016937117,Female
No,90000,23764.24063202372,Male
Yes,110000,31749.66224818689,Male
Yes,140000,42175.38285595788,Male
Yes,120000,33226.67184306547,Male
Yes,100000,33599.703159007906,Male
No,69500,23060.653191327005,Female
Yes,100000,32562.304149303145,Male
No,69000,22794.327769061754,Female
No,40000,11706.144224397984,Male
Yes,140000,41472.13616824342,Male
No,40000,11567.205886299336,Male
No,80000,21462.722347209212,Male
Yes,104500,26522.336677435585,Female
No,79000,20636.266424234454,Female
No,98000,25152.109643778924,Female
Yes,130000,38803.87724584816,Male
Yes,110000,30498.70932862393,Male
Yes,140000,36992.12979743489,Male
No,52000,15436.249424926607,Female
No,86500,22262.385183509276,Female
No,51000,13127.120600746559,Female
Yes,150000,49044.48415364071,Male
Yes,160000,47738.84665148667,Male
Yes,90000,27730.19923482129,Male
Yes,130000,43207.70031419961,Male
No,30000,11290.775405600221,Male
Yes,150000,47768.45335227933,Male
Yes,110000,35276.4094658567,Male
No,42000,14493.84070063554,Female
Yes,100000,28112.766654144834,Male
Yes,103500,28722.165926249854,Female
Yes,90000,29745.887277115897,Male
No,0,2759.833821828946,Male
Yes,160000,46814.67360280396,Male
Yes,131000,39653.71560358305,Female
Yes,111000,29897.691290825398,Female
No,80000,26280.77613722091,Male
No,90000,25305.771239041027,Male
No,66000,25710.03800870246,Female
Yes,110000,32911.26194587897,Male
Yes,116500,32563.077171514262,Female
No,90000,24111.44668722189,Male
Yes,110000,31564.775117774378,Male
No,80000,26997.04559177993,Male
Yes,160000,46516.13378541441,Male
No,70000,19365.97699765629,Male
Yes,90000,27087.87817035893,Male
No,80000,25235.655158792702,Male
Yes,116500,31539.70459366874,Female
No,50000,14291.067139244606,Male
No,60000,15762.080252395072,Male
No,85000,19424.790832056333,Female
Yes,136500,39339.893804668,Female
Yes,140000,46650.62193664204,Male
Yes,110000,33520.01575858832,Male
No,50000,17081.883997486613,Male
No,72500,19965.889404675214,Female
Yes,100000,28215.625380820675,Male
No,60000,17658.295551041116,Male
No,76500,16425.060628807696,Female
Yes,150000,47775.11596094451,Male
No,73500,24986.78368195591,Female
No,60000,17764.839032025964,Male
No,90500,25250.09235464368,Female
No,60000,20484.056366392833,Male
No,79000,23375.830554454205,Female
Yes,120000,41489.58725658266,Male
Yes,115000,31964.4987954424,Female
No,70000,17854.850744872972,Male
Yes,120000,34780.610140723285,Male
Yes,122000,36119.035557656265,Female
Yes,110000,29934.665289900026,Male
Yes,100000,27319.256377107024,Male
No,66500,18249.50912969734,Female
Yes,128000,36722.71345614355,Female
No,90000,26517.526620072593,Male
No,59500,14608.768787281671,Female
No,70000,20309.64236192725,Male
No,70000,22640.496688340518,Male
Yes,90000,27380.54151681709,Male
Yes,99000,27412.051195230244,Female
Yes,120000,35106.120999220875,Male
No,80000,22669.617544239736,Male
Yes,100000,30443.698437160205,Male
No,50000,13670.465143301617,Male
Yes,138000,40953.91714822547,Female
Yes,107500,33033.53214087825,Female
Yes,106000,28498.81163717744,Female
Yes,130000,32731.13443777684,Male
Yes,100000,26343.96810234007,Male
No,80000,24151.001793903037,Male
Yes,120000,35982.129661795545,Male
Yes,130000,32524.04074752327,Male
No,57500,15601.57201981696,Female
Yes,100500,27831.711792143396,Female
Yes,100000,30121.935644509093,Male
No,75000,17341.09025144442,Female
No,70000,23839.133623705162,Male
Yes,100000,26538.056220429648,Male
Yes,130000,41681.258131380564,Male
No,70000,17376.891832713176,Male
Yes,110000,28112.148866402986,Male
No,43500,15248.684907131486,Female
Yes,100000,29646.714364277363,Male
Yes,92000,28840.987600553945,Female
Yes,101000,27269.93686557916,Female
Yes,110000,33157.94299945896,Male
Yes,90000,29188.092430250683,Male
No,60000,16192.923301391033,Male
No,80000,18927.088411711524,Male
Yes,130000,39160.559796858666,Male
Yes,120000,35017.91783466564,Male
Yes,120000,34455.16711576928,Male
No,80000,20438.909290666234,Male
Yes,119500,39108.0920279661,Female
No,69000,15816.235389994792,Female
Yes,150000,46170.81972522658,Male
No,90000,25828.273699458783,Male
Yes,150000,42562.46003673654,Male
Yes,99500,28971.48796603778,Female
No,90000,26821.145385321255,Male
Yes,135000,43049.77284882739,Female
Yes,90000,29955.196343048745,Male
No,80000,22803.170942445446,Male
No,85000,23477.488437697302,Female
Yes,100000,31532.8764650744,Male
No,43500,7117.067562671806,Female
No,40000,15305.81064112822,Male
No,90000,26476.559350998574,Male
Yes,90000,28150.064981423006,Male
No,60000,19429.516761708055,Male
No,22500,9609.982002415754,Female
Yes,106500,31380.364418031655,Female
Yes,100000,31541.58338656254,Male
No,90000,25426.15975349107,Male
Yes,110500,38470.1655776211,Female
No,90000,24319.525124117008,Male
No,69000,23272.423491923295,Female
No,62000,18467.683670201102,Female
No,60000,15423.21493219565,Male
Yes,130000,37687.507550615665,Male
Yes,113500,32983.82813372671,Female
No,50000,16483.608783043055,Male
Yes,96500,27555.024712569,Female
No,20000,1851.6591796165922,Male
No,90000,25447.139661375222,Male
Yes,121000,32811.33564581544,Female
No,49500,11676.128127819602,Female
Yes,98000,30997.924012657983,Female
No,90000,24400.023271596816,Male
No,80000,23065.332546929872,Male
Yes,100000,30232.205015933658,Male
No,95000,21403.431686379325,Female
No,76000,20855.5285367903,Female
No,39500,14584.803014367151,Female
Yes,157500,46061.50241300759,Female
No,50000,7933.69848396575,Male
Yes,140000,46064.889892471896,Male
No,60000,21362.8152699236,Male
No,68000,16524.79583444785,Female
Yes,115000,33924.46548214911,Female
No,42500,6763.690332807123,Female
Yes,140000,40634.50706680046,Male
Yes,100000,31965.69907228734,Male
No,40000,12182.194094039298,Male
Yes,150000,43065.62908097201,Male
No,69500,16833.844942533287,Female
No,50000,11880.630404971147,Male
Yes,120000,38707.715823925304,Male
No,60500,18997.15468438174,Female
No,35000,13340.752025700123,Female
Yes,120000,38561.12846253453,Male
Yes,110000,34508.83961815858,Male
No,90000,25273.905264173525,Male
No,50000,11882.54941596389,Male
Yes,150000,42156.55033930948,Male
No,90000,20829.935089762675,Male
No,90000,25069.295187509786,Male
Yes,110000,30506.745829872547,Male
Yes,86500,28040.082118760176,Female
Yes,100000,31124.562983934386,Male
Yes,140000,36576.54125596938,Male
No,70000,19046.263540423686,Male
No,90000,26439.226156321984,Male
Yes,120000,32741.794346426363,Male
Yes,160000,44563.89473714771,Male
No,70000,18576.577714973195,Male
No,85000,23503.398619731524,Female
Yes,160000,49847.89848050782,Male
No,88000,21158.608337296413,Female
No,78000,20334.343219100698,Female
No,90500,25063.788033115292,Female
No,60000,17558.756759810625,Male
No,50000,14239.439908391587,Male
No,70000,22341.28757941336,Male
Yes,140000,42873.95444719259,Male
Yes,110000,30229.350143092564,Male
Yes,90000,27694.18889502056,Male
Yes,100000,26882.365341558696,Male
No,70000,16736.97846907912,Male
Yes,140000,40906.75808674285,Male
No,72000,22056.324453681787,Female
Yes,130000,38445.728361668196,Male
Yes,150000,44567.066310378425,Male
No,50000,14297.800442436548,Male
Yes,113500,32107.747705690166,Female
No,40000,13932.017503304627,Male
Yes,150000,45776.74376439076,Male
No,40000,11243.259889257703,Male
No,89500,23037.71751391191,Female
Yes,110000,34052.92256397302,Male
Yes,100000,28452.225624555133,Male
Yes,140000,38240.153179665984,Male
Yes,103500,30990.366699768667,Female
Yes,110000,30423.711279062416,Male
No,78000,20712.504223974393,Female
Yes,100500,32479.948848691853,Female
No,96500,22533.436234597288,Female
No,70000,20638.060109705875,Male
Yes,96500,28396.89423632776,Female
Yes,90000,27985.840836384643,Male
Yes,98000,26163.83298636013,Female
Yes,120000,36244.5709760999,Male
Yes,170000,51729.462280217456,Male
Yes,115000,34118.46241964684,Female
Yes,108000,35064.82872601758,Female
No,76500,21871.924079599736,Female
Yes,180000,56080.413938185215,Male
No,33500,10799.951318282427,Female
Yes,120000,36750.42258683436,Male
Yes,89000,29235.6396710238,Female
Yes,129000,37172.65489936108,Female
No,80500,21795.06147739148,Female
Yes,130000,41002.516276395014,Male
Yes,100000,32345.583421943244,Male
Yes,155000,46082.637419988816,Female
No,90000,25172.645826693482,Male
Yes,120000,38328.182372413605,Male
Yes,90000,28092.233676709697,Male
Yes,100000,31860.73978953393,Male
Yes,160000,47041.28244054543,Male
No,52000,11902.439045896459,Female
Yes,110000,31220.30584967897,Male
No,95000,24661.765701477067,Female
No,70000,23431.714579158765,Male
Yes,120000,38580.8697282028,Male
Yes,120000,36711.12499847017,Male
Yes,150000,46436.32258816331,Male
No,70000,19024.781540295124,Male
No,35000,8619.817548969659,Female
Yes,100000,31542.55037072684,Male
Yes,153500,46422.091482970005,Female
No,80000,18827.98718540842,Male
No,46500,15891.475802627589,Female
No,80000,23486.51964965807,Male
No,62000,23892.45398688511,Female
No,89000,22762.95531936054,Female
Yes,160000,45061.06523671181,Male
Yes,140500,35636.79892888359,Female
Yes,120000,37280.18347665356,Male
No,80000,22198.580774754213,Male
No,80000,17776.288125508676,Male
Yes,120000,34051.869475673106,Male
Yes,100000,31610.60305423663,Male
No,80000,21184.012361112556,Male
Yes,120000,37207.22509211626,Male
No,80000,24202.76627852805,Male
Yes,120000,37291.11079221461,Male
No,60000,17722.6686877566,Male
Yes,110000,39310.508189360255,Male
Yes,150000,46443.93187749574,Male
Yes,110000,35497.08077173401,Male
No,90000,25216.595735357663,Male
Yes,160000,46365.06740522497,Male
No,63500,17128.982852906243,Female
Yes,150000,46931.140720925614,Male
Yes,120000,37083.099884554154,Male
Yes,130000,36131.5478133821,Male
No,70000,23456.054803618234,Male
Yes,150000,45392.617865793465,Male
No,60500,13255.018861758017,Female
Yes,110000,34507.52929082962,Male
No,38000,11816.65465594907,Female
Yes,116500,33010.04419523682,Female
Yes,130000,39785.612833925996,Male
No,90000,24257.55044142863,Male
Yes,140000,42875.41326550259,Male
No,70000,20972.88399394174,Male
Yes,100000,29549.15869887296,Male
No,55000,14571.56929362021,Female
No,60000,18434.063887691944,Male
No,51000,11980.829398586451,Female
Yes,100000,31245.112918923027,Male
Yes,130000,39771.72951578025,Male
Yes,100000,26641.155888653753,Male
Yes,160000,47061.52282482401,Male
Yes,100000,29037.357096570635,Male
Yes,100000,27609.032726024976,Male
No,60000,16104.81871595161,Male
Yes,90000,29622.13898996299,Male
Yes,100000,27240.959161828512,Male
No,80000,24243.093433917795,Male
No,80000,24265.588936380766,Male
Yes,110000,25385.123948696404,Male
No,59500,17040.924822079658,Female
No,42000,13251.621865078545,Female
Yes,100000,30379.09996780758,Male
Yes,130000,40404.22955453684,Male
No,43500,14384.55876856149,Female
No,90000,21353.35715782926,Male
Yes,130000,39812.47422588569,Male
No,29000,8802.093409225825,Female
No,70000,22021.989222614495,Male
No,82000,28132.522067677328,Female
No,85000,24283.281640350393,Female
Yes,120000,36880.07943586863,Male
No,78000,23783.01010750012,Female
Yes,105500,31788.090589047024,Female
Yes,110000,34744.440872005725,Male
No,50000,12423.119543993886,Male
Yes,120000,34350.37621766481,Male
Yes,150000,44491.06268347974,Male
Yes,95000,26056.79337207374,Female
Yes,140000,38915.73889897313,Male
No,70000,17891.70757620516,Male
No,45000,15503.012323514497,Female
Yes,149500,39157.79880668904,Female
No,65000,21656.02772757073,Female
Yes,110000,33335.24870537909,Male
No,60000,21913.97730780582,Male
Yes,110000,36041.66315748384,Male
No,63500,17273.943912583894,Female
Yes,139500,41253.60464170084,Female
No,50000,16371.256102345134,Male
Yes,140000,45591.88640174337,Male
Yes,130000,38460.1892172693,Male
Yes,130000,38487.492824510286,Male
No,59000,19159.1979439643,Female
No,70000,20570.375343043426,Male
No,69500,19521.095974304855,Female
No,86500,27315.510482783175,Female
Yes,120000,39172.30414497373,Male
No,70000,22322.352753089643,Male
Yes,120000,35788.71230991277,Male
No,90000,25372.14152512779,Male
Yes,98000,28463.336045210548,Female
Yes,120000,35807.6986276084,Male
