"LSAT"|"sex"|"race_nonwhite"|"lsat0"|"weighted_sense_cols"|"weighted_u"|"pred_LSAT"|"delta"
"10551"|40|"Male"|"White"|1.8029077225504|1.82815776054702|0.0427524907883768|39.4020550623203|-0.597944937679735
"10552"|25|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0365411987538841|31.2108350705237|6.21083507052374
"10557"|30|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0175719177049226|36.4975665807496|6.49756658074961
"10558"|37|"Male"|"White"|1.8029077225504|1.82815776054702|0.00794650897456169|38.0542202744574|1.05422027445738
"10560"|37|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0276418881676905|36.7237467025288|-0.276253297471179
"10563"|30|"Female"|"White"|1.8029077225504|1.81190978449993|0.00956948439912038|37.5017272325173|7.5017272325173
"10564"|35|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0134313718496087|37.2493357051519|2.24933570515194
"10565"|32|"Male"|"White"|1.8029077225504|1.82815776054702|0.00517983038217951|37.9490819868642|5.94908198686418
"10567"|37|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0068386014933092|37.4957233174259|0.495723317425856
"10570"|29|"Female"|"White"|1.8029077225504|1.81190978449993|0.018116804949777|37.8236403036583|8.82364030365831
"10571"|39|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0500398890841186|35.3315954185285|-3.66840458147146
"10572"|41|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0409219621809533|36.239276647458|-4.76072335254204
"10574"|32|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0180564175956393|36.4798877967601|4.47988779676009
"10576"|33|"Female"|"White"|1.8029077225504|1.81190978449993|0.00417606245074865|37.300009058355|4.30000905835499
"10578"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00161094378733698|37.084777048412|3.08477704841203
"10582"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0103770702068839|36.7611079394214|2.76110793942136
"10588"|39|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0579230650337262|35.0541651876537|-3.94583481234629
"10590"|24|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.030443999463023|31.4017150773608|7.40171507736075
"10591"|32|"Female"|"White"|1.8029077225504|1.81190978449993|0.0163579923909944|37.7571740780236|5.75717407802355
"10593"|32|"Female"|"White"|1.8029077225504|1.81190978449993|0.00233251711512664|37.231308146717|5.23130814671698
"10594"|32|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0582823909825816|35.041571579227|3.04157157922697
"10595"|24|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.00940252455144235|32.0694539464243|8.06945394642428
"10596"|37|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00356084553903105|37.0125358312113|0.0125358312112667
"10598"|33|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0147821253511326|37.1990550005826|4.19905500058255
"10607"|28|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00334799241476483|37.6268349262044|9.6268349262044
"10608"|20|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.00235844398932729|32.2961512633125|12.2961512633125
"10610"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0174555611711514|36.501813558165|2.50181355816503
"10615"|36|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0160444804794474|36.5533569198578|0.553356919857826
"10620"|32|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00163465846026981|37.691357518674|5.69135751867397
"10622"|37|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00380161039871766|37.0036255858952|0.00362558589524298
"10623"|20|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0435067534270285|31.5018959781807|11.5018959781807
"10627"|22|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0070625576519809|32.6711337982375|10.6711337982375
"10629"|32|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0586311332221716|35.6031582879016|3.60315828790155
"10632"|27|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0458008654948082|36.0628993343289|9.06289933432893
"10634"|32|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0246657866222943|36.2395737930444|4.23957379304437
"10636"|29|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0437003450139864|36.1387298068273|7.13872980682726
"10638"|30|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0731343256923516|35.0905252243817|5.09052522438166
"10640"|20|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.00471204154000544|32.2202285016632|12.2202285016632
"10643"|22|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0595479533907562|35.5705315530276|13.5705315530276
"10649"|33|"Male"|"White"|1.8029077225504|1.82815776054702|-0.021219893843274|36.9603452996983|3.96034529969826
"10652"|21|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0796713058730179|29.8933248201585|8.89332482015853
"10658"|18|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0234221270287981|33.139589935272|15.139589935272
"10661"|20|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0856225706800458|30.2027178858242|10.2027178858242
"10662"|23|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.00106908764772226|32.8675352337966|9.86753523379657
"10664"|20|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.066524733789791|30.288914194288|10.288914194288
"10668"|20|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.00271468733642541|32.4604101812292|12.4604101812292
"10669"|15|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0743917155652571|30.0515666866879|15.0515666866879
"10670"|21|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0738137200885277|30.068941377064|9.06894137706395
"10671"|24|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0404401297093573|33.7083857222765|9.70838572227652
"10672"|16|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0608341050190258|30.4617685192694|14.4617685192694
"10673"|19|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0169424260513202|32.9255495098527|13.9255495098527
"10674"|23|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0114695659937146|32.7458447830221|9.74584478302207
"10680"|28|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0662305692657931|35.3336198308592|7.33361983085916
"10681"|28|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0423431262216962|31.5385737768641|3.53857377686408
"10682"|29|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0868072330574078|34.6140008839448|5.61400088394481
"10684"|28|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0115226096318912|36.7190207518386|8.71902075183858
"10685"|33|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0427648672149982|36.1725526040165|3.17255260401654
"10686"|29|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0205618002672335|31.713571456342|2.71357145634199
"10687"|20|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.031840537420898|31.3578919977323|11.3578919977323
"10688"|27|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0225028417502814|31.6520738026265|4.65207380262655
"10694"|23|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0656279082038883|35.3549204455882|12.3549204455882
"10695"|30|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0294899767560773|31.431687321409|1.431687321409
"10696"|30|"Female"|"White"|1.8029077225504|1.81190978449993|-0.046039469103965|35.4732197282587|5.47321972825868
"10698"|48|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0808807876735636|34.8197479418507|-13.1802520581493
"10704"|41|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0494451741440685|35.931714183147|-5.06828581685304
"10706"|24|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0215842463488477|33.6205919054547|9.6205919054547
"10708"|45|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0473205679787219|36.0081360791005|-8.99186392089945
"10709"|37|"Female"|"White"|1.8029077225504|1.81190978449993|0.0188172321329659|37.8501422897664|0.850142289766403
"10712"|39|"Female"|"White"|1.8029077225504|1.81190978449993|-0.016235617362393|36.5463708928199|-2.45362910718006
"10715"|33|"Male"|"White"|1.8029077225504|1.82815776054702|0.0400005381068|39.2937715351415|6.2937715351415
"10716"|24|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0346898945943514|34.0641115146145|10.0641115146145
"10717"|38|"Female"|"White"|1.8029077225504|1.81190978449993|0.0114363352722548|37.5718027546684|-0.428197245331638
"10718"|42|"Male"|"White"|1.8029077225504|1.82815776054702|0.029327287288926|38.8766094539205|-3.12339054607954
"10719"|41|"Female"|"White"|1.8029077225504|1.81190978449993|0.0340326266773016|38.4304507539118|-2.56954924608818
"10720"|38|"Female"|"White"|1.8029077225504|1.81190978449993|0.00506938378612499|37.3333448398221|-0.666655160177939
"10721"|45|"Female"|"White"|1.8029077225504|1.81190978449993|0.0154422968302945|37.7226158261694|-7.27738417383062
"10725"|45|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0125813754392934|37.2810109668102|-7.71898903318981
"10727"|42|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0301505446385962|31.9254642143796|-10.0745357856204
"10728"|38|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0315464690584781|33.9572016362759|-4.04279836372408
"10731"|46|"Male"|"White"|1.8029077225504|1.82815776054702|-0.052645747855993|35.8168959234731|-10.1831040765269
"10733"|38|"Female"|"White"|1.8029077225504|1.81190978449993|0.025694345503985|38.111339120075|0.111339120075009
"10734"|32|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0365898976965425|31.2093151728653|-0.790684827134676
"10735"|32|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0554126898723113|31.1290602899153|-0.87093971008467
"10737"|29|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0275830930510698|32.0075366115287|3.00753661152873
"10738"|27|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0299579381655005|31.416981945752|4.41698194575204
"10740"|42|"Female"|"White"|1.8029077225504|1.81190978449993|0.0329355259330351|38.3883117973542|-3.61168820264584
"10743"|40|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0218349457917834|36.3423076011412|-3.65769239885879
"10746"|42|"Male"|"White"|1.8029077225504|1.82815776054702|0.0295218951173782|38.8841758826831|-3.11582411731686
"10748"|43|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0001777528127711|37.1379647211137|-5.86203527888627
"10749"|44|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0608020552130373|35.5259504450548|-8.47404955494523
"10752"|29|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0222301309002792|33.6423139405847|4.64231394058472
"10754"|32|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.012608559044966|32.4904411686169|0.490441168616883
"10755"|38|"Male"|"White"|1.8029077225504|1.82815776054702|0.0419061583746127|39.3687219333955|1.36872193339548
"10758"|43|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0282725906604491|36.1091001897508|-6.89089981024917
"10759"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.0197177526090442|37.8842424695715|-1.11575753042855
"10760"|40|"Female"|"White"|1.8029077225504|1.81190978449993|0.00472064598756477|37.3203275612702|-2.67967243872981
"10761"|41|"Male"|"White"|1.8029077225504|1.82815776054702|0.0292739955295911|38.8745377062097|-2.12546229379028
"10763"|40|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0131767517605343|37.2588213418927|-2.74117865810727
"10766"|29|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0296994080125532|31.4251052329117|2.42510523291172
"10769"|40|"Male"|"White"|1.8029077225504|1.82815776054702|0.0149472687401552|38.3215634394149|-1.67843656058508
"10770"|41|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0203966246920779|36.9907861405843|-4.00921385941565
"10772"|37|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00934890318930559|36.7989239353828|-0.201076064617162
"10774"|37|"Female"|"White"|1.8029077225504|1.81190978449993|0.032534792469793|38.3729313981457|1.37293139814573
"10776"|28|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0209963958244754|33.6008338308396|5.6008338308396
"10779"|28|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0135040818367558|32.4613582621815|4.46135826218148
"10780"|24|"Female"|"White"|1.8029077225504|1.81190978449993|0.0159938597350907|37.7434279608041|13.7434279608041
"10781"|36|"Female"|"White"|1.8029077225504|1.81190978449993|0.0191937930117231|37.864397856484|1.86439785648403
"10783"|33|"Female"|"White"|1.8029077225504|1.81190978449993|0.0378309360811926|38.5766990687521|5.57669906875208
"10788"|39|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0225243925160964|33.1098527317045|-5.89014726829553
"10789"|40|"Male"|"White"|1.8029077225504|1.82815776054702|0.0274906651900129|38.8052733426582|-1.19472665734175
"10790"|37|"Female"|"White"|1.8029077225504|1.81190978449993|0.00487079744559339|37.3259316835907|0.325931683590667
"10791"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.0206868653694995|37.9209743681699|-1.07902563183008
"10792"|40|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0374354318050544|35.7797494394304|-4.22025056056955
"10794"|38|"Female"|"White"|1.8029077225504|1.81190978449993|0.00572366095244465|37.3577791874393|-0.642220812560701
"10796"|38|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00192727845658208|37.0730477030275|-0.926952296972495
"10799"|33|"Female"|"White"|1.8029077225504|1.81190978449993|0.0176425514708495|37.805706563564|4.80570656356404
"10800"|33|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.049241924745575|30.8169414685249|-2.18305853147508
"10801"|42|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0478177610621821|35.9902375327792|-6.00976246722085
"10802"|32|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.029060287308976|31.4451960878349|-0.554803912165063
"10803"|37|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00247357481651884|37.0528003630432|0.0528003630431897
"10804"|45|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0343007750744358|35.8920826428639|-9.10791735713613
"10805"|30|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.000974509140227259|32.3408779748264|2.34087797482636
"10809"|35|"Male"|"White"|1.8029077225504|1.82815776054702|0.021025149497531|38.5551865800496|3.55518658004955
"10815"|38|"Female"|"White"|1.8029077225504|1.81190978449993|0.0197539654086714|37.8856143888934|-0.114385611106592
"10816"|31|"Male"|"White"|1.8029077225504|1.82815776054702|0.0257231127669774|38.7367435705592|7.73674357055919
"10817"|46|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00706852900566755|36.8829350034406|-9.11706499655942
"10818"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.0109247295751455|37.5525857225191|-1.44741427748087
"10819"|37|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00833446543890034|36.8362730939925|-0.163726906007547
"10821"|38|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00876584153383702|36.8203862332055|-1.17961376679452
"10827"|35|"Female"|"White"|1.8029077225504|1.81190978449993|0.0112315321201673|37.5641087189429|2.56410871894289
"10830"|44|"Female"|"White"|1.8029077225504|1.81190978449993|0.0135172618760629|37.6500683227825|-6.34993167721748
"10832"|34|"Female"|"White"|1.8029077225504|1.81190978449993|0.0245446802171421|38.0675490132597|4.06754901325965
"10833"|36|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0579028443483397|34.3021953169042|-1.6978046830958
"10836"|39|"Male"|"White"|1.8029077225504|1.82815776054702|0.0346718580757588|39.0849444798315|0.0849444798315204
"10838"|36|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0189589810835075|32.2847669053646|-3.71523309463539
"10840"|36|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0163558584790059|36.5419767805574|0.54197678055742
"10843"|40|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0072930941961271|32.6093678801451|-7.39063211985491
"10844"|36|"Male"|"White"|1.8029077225504|1.82815776054702|0.0201217521356776|38.5203716544311|2.52037165443113
"10847"|40|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0143164726195576|37.2163808757631|-2.78361912423694
"10849"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.010601491170694|37.5404492462204|-1.45955075377956
"10852"|36|"Male"|"White"|1.8029077225504|1.82815776054702|0.0129530909007673|38.2452195737559|2.24521957375588
"10853"|43|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0571668891990957|35.0806823248174|-7.91931767518263
"10857"|32|"Female"|"White"|1.8029077225504|1.81190978449993|0.00309873027353137|37.2598461966421|5.25984619664212
"10858"|42|"Male"|"White"|1.8029077225504|1.82815776054702|0.00186669675804533|37.8235596582722|-4.1764403417278
"10861"|41|"Male"|"White"|1.8029077225504|1.82815776054702|0.0488663913912326|39.6436932337024|-1.35630676629763
"10863"|39|"Male"|"White"|1.8029077225504|1.82815776054702|0.00841101944988228|38.07190096452|-0.92809903548001
"10866"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.00520678701789644|37.3384749144922|-1.66152508550776
"10870"|36|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0361516267755784|35.8257131596288|-0.174286840371188
"10871"|37|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00995679771683411|36.7765608687851|-0.22343913121486
"10872"|36|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0236813497356531|33.691171743348|-2.30882825665201
"10874"|33|"Male"|"White"|1.8029077225504|1.82815776054702|0.00615943503436012|37.9862752985208|4.98627529852076
"10875"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0247654853225539|36.2359609347409|2.23596093474087
"10876"|43|"Male"|"White"|1.8029077225504|1.82815776054702|0.00773304889575525|38.0460980845112|-4.95390191548882
"10879"|32|"Male"|"White"|1.8029077225504|1.82815776054702|0.027004379740433|38.7864074903313|6.78640749033126
"10880"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0169640095079603|36.5197604958912|2.51976049589121
"10881"|45|"Male"|"White"|1.8029077225504|1.82815776054702|0.00208026601399211|37.8316384704279|-7.16836152957209
"10888"|41|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0194425226596534|37.0260959667319|-3.97390403326808
"10889"|41|"Female"|"White"|1.8029077225504|1.81190978449993|0.0194786150574461|37.8751840077355|-3.12481599226449
"10890"|42|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0203506300355831|36.9924875582141|-5.0075124417859
"10892"|36|"Male"|"White"|1.8029077225504|1.82815776054702|0.0123932900434199|38.2238158585171|2.22381585851706
"10899"|24|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0163339257038463|31.847936297116|7.84793629711598
"10900"|35|"Male"|"White"|1.8029077225504|1.82815776054702|0.0133517928106197|38.2604710560382|3.26047105603818
"10903"|39|"Male"|"White"|1.8029077225504|1.82815776054702|0.0288848811701616|38.8594140079869|-0.140585992013058
"10904"|38|"Male"|"White"|1.8029077225504|1.82815776054702|0.0281980630767158|38.8327338226114|0.832733822611388
"10906"|36|"Female"|"White"|1.8029077225504|1.81190978449993|0.00347403522803499|37.2738326259477|1.2738326259477
"10907"|38|"Female"|"White"|1.8029077225504|1.81190978449993|0.0051095386451165|37.3348439851186|-0.665156014881433
"10911"|22|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0438650214167597|31.4906118787224|9.49061187872238
"10912"|48|"Male"|"White"|1.8029077225504|1.82815776054702|0.00324172579668406|37.8756039241354|-10.1243960758646
"10913"|41|"Female"|"White"|1.8029077225504|1.81190978449993|-0.051346138851461|35.2854736600595|-5.71452633994053
"10915"|38|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0207952516375385|36.9760435550861|-1.02395644491393
"10918"|40|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00100044532946324|37.1074241599206|-2.8925758400794
"10920"|47|"Male"|"White"|1.8029077225504|1.82815776054702|0.0321145377194337|38.9851194523785|-8.0148805476215
"10923"|39|"Female"|"White"|1.8029077225504|1.81190978449993|0.010801003888854|37.5479397904951|-1.45206020950491
"10924"|46|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0254158703106919|36.805585471952|-9.19441452804805
"10925"|42|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0277266395651328|36.7206344455624|-5.27936555443761
"10926"|38|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.00839013636274714|32.6451613616259|-5.35483863837411
"10927"|38|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00161716027530173|37.0845465120584|-0.915453487941605
"10928"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0132259723335426|37.2569874864887|1.25698748648873
"10931"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0630926574569628|35.4446677519473|-0.555332248052743
"10933"|41|"Male"|"White"|1.8029077225504|1.82815776054702|-0.040394637799302|36.2583915410393|-4.74160845896066
"10934"|40|"Female"|"White"|1.8029077225504|1.81190978449993|0.0114405080435868|37.5719595335369|-2.42804046646311
"10935"|38|"Male"|"White"|1.8029077225504|1.82815776054702|0.0287791089546307|38.8553039790404|0.855303979040357
"10937"|26|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.0279130385054911|33.8340443795181|7.8340443795181
"10938"|43|"Male"|"White"|1.8029077225504|1.82815776054702|0.00737511094163557|38.0324823789348|-4.96751762106516
"10940"|40|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.0185535257995445|31.7773250080647|-8.22267499193532
"10941"|44|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0614496492714542|35.5029514984213|-8.49704850157868
"10943"|44|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0255250499683166|36.8015672700884|-7.1984327299116
"10945"|43|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0419939139514749|35.6170192734765|-7.38298072652347
"10947"|34|"Female"|"White"|1.8029077225504|1.81190978449993|0.0325780891137689|38.3745928532622|4.37459285326224
"10949"|38|"Male"|"White"|1.8029077225504|1.82815776054702|0.00604294919119823|37.981850692921|-0.0181493070790069
"10952"|31|"Female"|"White"|1.8029077225504|1.81190978449993|0.0165619395176441|37.7648753304846|6.76487533048463
"10955"|39|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0294314874729979|36.0672777072885|-2.93272229271148
"10957"|33|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0159733833931429|36.5559558494165|3.55595584941654
"10964"|34|"Male"|"White"|1.8029077225504|1.82815776054702|-0.000609513585003378|37.7300164327843|3.73001643278431
"10967"|28|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.00030612480633649|32.9127661715303|4.91276617153031
"10968"|31|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00949005556871629|37.3964368139947|6.39643681399467
"10971"|32|"Male"|"White"|1.8029077225504|1.82815776054702|0.0189636056338699|38.4757852445322|6.4757852445322
"10972"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0228734175294896|36.8992809928466|0.899280992846592
"10973"|37|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0170618034922543|36.5161892576325|-0.483810742367496
"10974"|34|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0101950979335864|37.3700800341606|3.37008003416059
"10975"|38|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0245634663146392|36.2432820270948|-1.75671797290524
"10976"|38|"Female"|"White"|1.8029077225504|1.81190978449993|0.00543159140245888|37.3468697109241|-0.653130289075946
"10979"|33|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|-0.0326214319767725|31.8466773658848|-1.15332263411524
"10980"|31|"Female"|"White"|1.8029077225504|1.81190978449993|-0.017900637995077|36.4855710617665|5.48557106176652
"10981"|33|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|0.0134810075250071|32.8117774227911|-0.188222577208876
"10984"|24|"Female"|"NonWhite"|1.8029077225504|1.67439878863331|-0.00155313155029052|32.3221702309509|8.32217023095087
"10988"|38|"Female"|"White"|1.8029077225504|1.81190978449993|-0.00874854545742687|36.8210230869267|-1.17897691307326
"10989"|36|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0363186748643212|35.8197290425492|-0.180270957450766
"10992"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00720698552007998|37.4819130357833|1.48191303578326
"10998"|35|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0248990369653975|36.2311218857667|1.23112188576668
"11001"|34|"Female"|"White"|1.8029077225504|1.81190978449993|0.0167942558346271|37.7736497464133|3.77364974641328
"11003"|35|"Female"|"White"|1.8029077225504|1.81190978449993|0.00408255698102667|37.2965214665443|2.29652146654434
"11005"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0146379521911333|37.2044184925175|1.20441849251746
"11006"|33|"Female"|"White"|1.8029077225504|1.81190978449993|0.0177086916126471|37.8082071210496|4.80820712104961
"11008"|37|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0441917591134868|35.5388245414146|-1.46117545858539
"11011"|35|"Female"|"White"|1.8029077225504|1.81190978449993|0.0175326932358286|37.8015535234942|2.80155352349424
"11012"|32|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00698820828996477|37.4901141219694|5.4901141219694
"11013"|34|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0297345376942998|36.0563491668295|2.05634916682951
"11014"|33|"Male"|"White"|1.8029077225504|1.82815776054702|0.0062326036074162|37.989054801765|4.98905480176496
"11016"|32|"Male"|"White"|1.8029077225504|1.82815776054702|0.00543473050626755|37.9587564455296|5.95875644552964
"11017"|34|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0358634946807431|36.4230562803797|2.42305628037971
"11020"|27|"Female"|"White"|1.8029077225504|1.81190978449993|0.0225522787672432|37.9917786809367|10.9917786809367
"11027"|36|"Male"|"White"|1.8029077225504|1.82815776054702|-0.063711030245452|35.4227565092687|-0.577243490731263
"11028"|33|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0225466709760637|36.9113396756941|3.91133967569413
"11029"|35|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00743306906459068|37.4734399498778|2.47343994987782
"11030"|28|"Male"|"NonWhite"|1.8029077225504|1.6906467646804|0.034540277289768|34.059015315316|6.05901531531599
"11038"|34|"Female"|"White"|1.8029077225504|1.81190978449993|0.0104176882071825|37.533549834483|3.53354983448302
"11043"|38|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00709763221468286|37.4860120309816|-0.513987969018416
"11044"|33|"Female"|"White"|1.8029077225504|1.81190978449993|0.010314313830881|37.5296700277183|4.52967002771826
"11047"|41|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0426872250854931|35.592334155676|-5.407665844324
"11049"|32|"Female"|"White"|1.8029077225504|1.81190978449993|0.0242437656596418|38.0560956569204|6.05609565692044
"11050"|35|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0016985265161568|37.6889503218178|2.68895032181784
"11051"|35|"Male"|"White"|1.8029077225504|1.82815776054702|-0.0206614860981341|36.9809900063222|1.98099000632224
"11052"|33|"Male"|"White"|1.8029077225504|1.82815776054702|-0.00768605822804504|37.463960774768|4.46396077476799
"11055"|38|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0149749652150733|36.5924722065173|-1.40752779348274
"11058"|42|"Female"|"White"|1.8029077225504|1.81190978449993|-0.0220924552860006|36.3329503167386|-5.66704968326135
"11059"|36|"Female"|"White"|1.8029077225504|1.81190978449993|0.0130098512088884|37.6309691224745|1.63096912247447
