"LSAT"|"sex"|"race_nonwhite"|"lsat0"|"weighted_sense_cols"|"weighted_u"|"pred_LSAT"
"10907"|38|"Female"|"White"|1.82535438840156|1.78796203355344|1.39519471589394e-05|37.0893688226107
"10911"|22|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-4.50832037019422e-06|32.8398650599427
"10927"|38|"Female"|"White"|1.82535438840156|1.78796203355344|-5.20423157629205e-06|37.0886583388375
"10932"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-1.01600185892321e-05|37.6368870591348
"10940"|40|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-3.57391636173297e-06|32.3613808763608
"10954"|33|"Male"|"White"|1.82535438840156|1.80264037991559|-1.84675110296735e-05|37.6365743922788
"10956"|32|"Male"|"White"|1.82535438840156|1.80264037991559|-5.13706666990199e-06|37.6370761078837
"10992"|36|"Male"|"White"|1.82535438840156|1.80264037991559|6.12500857839872e-06|37.6374999818538
"10997"|37|"Male"|"White"|1.82535438840156|1.80264037991559|-2.02057787473716e-05|37.6365089698934
"11003"|35|"Female"|"White"|1.82535438840156|1.78796203355344|6.90606999860397e-06|37.0891074963947
"11008"|37|"Female"|"White"|1.82535438840156|1.78796203355344|-1.49758212835199e-05|37.0882959254561
"11013"|34|"Female"|"White"|1.82535438840156|1.78796203355344|-9.01815812773966e-06|37.0885168856884
"11020"|27|"Female"|"White"|1.82535438840156|1.78796203355344|-1.26889646015945e-05|37.0883807411704
"11043"|38|"Male"|"White"|1.82535438840156|1.80264037991559|8.68286926028553e-06|37.6375962534583
"11044"|33|"Female"|"White"|1.82535438840156|1.78796203355344|2.8336463723652e-06|37.0889564541446
"11051"|35|"Male"|"White"|1.82535438840156|1.80264037991559|2.45671756143114e-06|37.6373619168039
"11063"|42|"Female"|"White"|1.82535438840156|1.78796203355344|6.33436831927403e-06|37.0890862924957
"11066"|24|"Male"|"White"|1.82535438840156|1.80264037991559|-6.98295775082574e-06|37.6370066340047
"11067"|33|"Female"|"White"|1.82535438840156|1.78796203355344|1.68422903960995e-05|37.089476023772
"11069"|38|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-1.19078815699309e-06|32.8399740074336
"11082"|41|"Female"|"White"|1.82535438840156|1.78796203355344|4.29749319102931e-06|37.0890107467352
"11107"|39|"Female"|"White"|1.82535438840156|1.78796203355344|-5.87571342940942e-06|37.0886334344848
"11114"|35|"Female"|"White"|1.82535438840156|1.78796203355344|-1.85656926899974e-07|37.0888444715051
"11146"|36|"Female"|"White"|1.82535438840156|1.78796203355344|4.80934184005892e-06|37.0890297307002
"11154"|36|"Male"|"White"|1.82535438840156|1.80264037991559|-1.03761977914222e-05|37.6368789228235
"11202"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-3.83923461897094e-06|37.6371249545191
"11208"|33|"Male"|"White"|1.82535438840156|1.80264037991559|9.60314910135122e-06|37.6376308905953
"11223"|39|"Male"|"White"|1.82535438840156|1.80264037991559|6.54558880651609e-06|37.6375158114455
"11241"|31|"Male"|"White"|1.82535438840156|1.80264037991559|1.83404208842281e-05|37.6379597422423
"11252"|35|"Male"|"White"|1.82535438840156|1.80264037991559|-1.7048307584573e-06|37.6372052874296
"11274"|40|"Male"|"White"|1.82535438840156|1.80264037991559|1.51968540031258e-05|37.6378414249846
"11278"|40|"Female"|"White"|1.82535438840156|1.78796203355344|2.99452242470239e-06|37.08896242087
"11287"|41|"Male"|"White"|1.82535438840156|1.80264037991559|-9.89261181799115e-06|37.6368971234946
"11296"|40|"Male"|"White"|1.82535438840156|1.80264037991559|-7.70412347955782e-06|37.6369794914952
"11299"|37|"Male"|"White"|1.82535438840156|1.80264037991559|1.3318126760467e-05|37.6377707138129
"11302"|44|"Female"|"White"|1.82535438840156|1.78796203355344|-2.45077021505774e-06|37.0887604611658
"11318"|37|"Male"|"White"|1.82535438840156|1.80264037991559|-5.88065766351482e-06|37.6370481213033
"11321"|43|"Male"|"White"|1.82535438840156|1.80264037991559|-1.55745682016801e-06|37.6372108341732
"11322"|38|"Female"|"White"|1.82535438840156|1.78796203355344|-1.33072324439506e-05|37.0883578106244
"11323"|30|"Female"|"White"|1.82535438840156|1.78796203355344|1.68442222187762e-06|37.0889138306446
"11329"|42|"Male"|"White"|1.82535438840156|1.80264037991559|1.09626578921671e-05|37.6376820593202
"11331"|38|"Female"|"White"|1.82535438840156|1.78796203355344|-2.32391504521973e-06|37.0887651660671
"11352"|32|"Male"|"White"|1.82535438840156|1.80264037991559|-1.28195445608557e-05|37.6367869629893
"11357"|41|"Male"|"White"|1.82535438840156|1.80264037991559|3.53106087268354e-06|37.6374023522737
"11385"|37|"Female"|"White"|1.82535438840156|1.78796203355344|9.96822144301625e-07|37.0888883283134
"11389"|30|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|5.80530645595824e-07|32.361515320282
"11391"|34|"Male"|"White"|1.82535438840156|1.80264037991559|-8.10134513653499e-06|37.6369645412748
"11397"|30|"Male"|"White"|1.82535438840156|1.80264037991559|-4.66534254655222e-06|37.6370938622046
"11404"|36|"Male"|"White"|1.82535438840156|1.80264037991559|-8.60437369230254e-06|37.6369456088117
"11406"|35|"Male"|"White"|1.82535438840156|1.80264037991559|1.06082070594152e-05|37.6376687186148
"11422"|34|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-4.25064881325486e-06|32.8398735218429
"11425"|35|"Male"|"White"|1.82535438840156|1.80264037991559|-2.68775389256558e-06|37.637168292968
"11460"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-6.02966828200258e-07|37.6372467585314
"11464"|31|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|5.83798775757869e-06|32.8402048330631
"11483"|39|"Female"|"White"|1.82535438840156|1.78796203355344|7.53248479332416e-06|37.0891307295676
"11488"|36|"Male"|"White"|1.82535438840156|1.80264037991559|3.12882091987216e-06|37.6373872130098
"11495"|35|"Male"|"White"|1.82535438840156|1.80264037991559|1.14265463225168e-06|37.6373124589744
"11498"|37|"Female"|"White"|1.82535438840156|1.78796203355344|-1.76096214760111e-05|37.0881982424238
"11544"|32|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|3.01720563622756e-06|32.8401121981311
"11551"|30|"Male"|"White"|1.82535438840156|1.80264037991559|6.80561478730578e-06|37.6375255981787
"11590"|34|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|4.69647731671963e-06|32.3616485188274
"11595"|34|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|1.24435983054478e-05|32.840421763383
"11606"|37|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-2.3740665653047e-06|32.3614197051803
"11617"|26|"Male"|"White"|1.82535438840156|1.80264037991559|-6.80495036675414e-06|37.6370133336704
"11639"|37|"Female"|"White"|1.82535438840156|1.78796203355344|-1.53206240393815e-05|37.0882831373116
"11642"|34|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-5.98135708505895e-06|32.3613029683484
"11652"|35|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|1.31439396913975e-05|32.8404447628976
"11679"|36|"Female"|"White"|1.82535438840156|1.78796203355344|4.7328566956138e-06|37.0890268939405
"11688"|30|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-1.9361801141939e-06|32.3614338758107
"11708"|40|"Female"|"White"|1.82535438840156|1.78796203355344|4.60906990927952e-06|37.0890223028093
"11709"|30|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-5.88206517076776e-06|32.3613061815643
"11721"|41|"Male"|"White"|1.82535438840156|1.80264037991559|5.61463364613514e-06|37.6374807726222
"11722"|43|"Male"|"White"|1.82535438840156|1.80264037991559|-6.76802778377009e-06|37.6370147233262
"11728"|30|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-2.06537490844498e-07|32.3614898495745
"11732"|39|"Male"|"White"|1.82535438840156|1.80264037991559|2.3704302970161e-06|37.6373586691791
"11744"|46|"Female"|"White"|1.82535438840156|1.78796203355344|-1.33937345488053e-05|37.0883546024035
"11760"|41|"Male"|"White"|1.82535438840156|1.80264037991559|-1.22221008834235e-06|37.6372234519272
"11763"|43|"Female"|"White"|1.82535438840156|1.78796203355344|-4.02675654961484e-06|37.0887020098322
"11780"|39|"Male"|"White"|1.82535438840156|1.80264037991559|8.28868529359679e-06|37.6375814173242
"11791"|43|"Male"|"White"|1.82535438840156|1.80264037991559|2.60190061755679e-06|37.6373673811116
"11793"|36|"Female"|"White"|1.82535438840156|1.78796203355344|-1.92428281301845e-05|37.0881376697811
"11800"|41|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-8.38033993973874e-06|32.8397379035887
"11816"|43|"Female"|"White"|1.82535438840156|1.78796203355344|-5.35805902956187e-06|37.0886526335841
"11824"|36|"Female"|"White"|1.82535438840156|1.78796203355344|2.66365751402649e-06|37.0889501494358
"11841"|38|"Female"|"White"|1.82535438840156|1.78796203355344|1.96245007631578e-06|37.0889241423972
"11844"|44|"Male"|"White"|1.82535438840156|1.80264037991559|3.9697154987373e-06|37.637418862098
"11868"|32|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-1.23949401251263e-05|32.8396060654354
"11886"|37|"Female"|"White"|1.82535438840156|1.78796203355344|-8.28789377495281e-07|37.0888206184733
"11898"|32|"Female"|"White"|1.82535438840156|1.78796203355344|-7.83663888421061e-06|37.0885607065107
"11903"|32|"Female"|"White"|1.82535438840156|1.78796203355344|-1.32348747371754e-05|37.088360494253
"11906"|31|"Female"|"White"|1.82535438840156|1.78796203355344|2.7185796579033e-06|37.0889521864405
"11924"|28|"Male"|"White"|1.82535438840156|1.80264037991559|4.42748654004924e-06|37.6374360914223
"11932"|36|"Female"|"White"|1.82535438840156|1.78796203355344|-1.32529394644386e-05|37.0883598242619
"11941"|24|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-9.39814962699919e-07|32.3614661196317
"11960"|35|"Male"|"White"|1.82535438840156|1.80264037991559|9.20430537395232e-07|37.6373040950576
"11988"|31|"Male"|"White"|1.82535438840156|1.80264037991559|-5.11358695831447e-06|37.6370769915914
"11998"|34|"Male"|"White"|1.82535438840156|1.80264037991559|-4.9820809006916e-06|37.6370819410953
"12025"|37|"Female"|"White"|1.82535438840156|1.78796203355344|1.05918083890666e-07|37.0888552856869
"12026"|35|"Male"|"White"|1.82535438840156|1.80264037991559|-1.30697891525484e-05|37.6367775445881
"12027"|30|"Female"|"White"|1.82535438840156|1.78796203355344|1.08962263150609e-06|37.0888917701804
"12054"|30|"Female"|"White"|1.82535438840156|1.78796203355344|5.17194023825087e-06|37.0890431791254
"12080"|32|"Male"|"White"|1.82535438840156|1.80264037991559|3.14358127815129e-06|37.6373877685511
"12083"|35|"Female"|"White"|1.82535438840156|1.78796203355344|5.57455992900776e-06|37.0890581119075
"12090"|41|"Male"|"White"|1.82535438840156|1.80264037991559|-3.11176290325525e-07|37.6372577407255
"12091"|39|"Female"|"White"|1.82535438840156|1.78796203355344|2.17938811402386e-05|37.0896596761329
"12098"|36|"Male"|"White"|1.82535438840156|1.80264037991559|-5.97058218842044e-06|37.6370447368098
"12122"|31|"Female"|"White"|1.82535438840156|1.78796203355344|-9.33029407098437e-06|37.088505309031
"12123"|35|"Female"|"White"|1.82535438840156|1.78796203355344|-1.16697490060727e-05|37.0884185422458
"12132"|40|"Female"|"White"|1.82535438840156|1.78796203355344|-1.36578264386385e-07|37.088846291776
"12141"|35|"Male"|"White"|1.82535438840156|1.80264037991559|-2.97135024485541e-07|37.6372582692002
"12177"|43|"Male"|"White"|1.82535438840156|1.80264037991559|-2.13340529371213e-06|37.6371891570853
"12178"|36|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-9.24943802136802e-06|32.3611972091639
"12182"|39|"Male"|"White"|1.82535438840156|1.80264037991559|1.44794645554314e-05|37.637814424004
"12186"|41|"Female"|"White"|1.82535438840156|1.78796203355344|5.66188672439138e-06|37.0890613507762
"12203"|36|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-5.2109012682294e-06|32.3613279013121
"12204"|35|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|1.85919415512247e-06|32.3615566997972
"12213"|42|"Female"|"White"|1.82535438840156|1.78796203355344|4.83266642865044e-06|37.0890305957865
"12222"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-1.10439755125709e-07|37.6372652958989
"12223"|30|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|3.53741313996077e-06|32.3616110096216
"12227"|44|"Female"|"White"|1.82535438840156|1.78796203355344|2.65136975555437e-06|37.0889496936957
"12239"|35|"Female"|"White"|1.82535438840156|1.78796203355344|2.65212384616174e-06|37.0889497216641
"12259"|44|"Female"|"White"|1.82535438840156|1.78796203355344|1.24195311010075e-05|37.0893119863099
"12261"|38|"Female"|"White"|1.82535438840156|1.78796203355344|1.62540528939393e-07|37.0888573857486
"12269"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-1.03094893691093e-06|37.6372306504666
"12277"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-1.14464920955962e-05|37.6368386403079
"12288"|38|"Male"|"White"|1.82535438840156|1.80264037991559|6.57818180225421e-07|37.6372942110378
"12292"|29|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|1.22582768324548e-05|32.3618932320507
"12298"|37|"Female"|"White"|1.82535438840156|1.78796203355344|4.02842075788279e-06|37.0890007671062
"12318"|37|"Female"|"White"|1.82535438840156|1.78796203355344|1.6274332997045e-05|37.0894549585357
"12326"|41|"Male"|"White"|1.82535438840156|1.80264037991559|1.84007044714069e-05|37.6379620111936
"12332"|36|"Female"|"White"|1.82535438840156|1.78796203355344|-1.01641192078249e-05|37.0884743837159
"12333"|32|"Female"|"White"|1.82535438840156|1.78796203355344|-1.55221749086644e-06|37.0887937873875
"12340"|39|"Female"|"White"|1.82535438840156|1.78796203355344|-9.76598707861949e-06|37.0884891498321
"12360"|43|"Male"|"White"|1.82535438840156|1.80264037991559|1.10119959334521e-05|37.6376839162897
"12370"|33|"Female"|"White"|1.82535438840156|1.78796203355344|-1.43093018895042e-05|37.0883206455329
"12371"|34|"Male"|"White"|1.82535438840156|1.80264037991559|-4.89905559573238e-06|37.6370850659257
"12374"|34|"Female"|"White"|1.82535438840156|1.78796203355344|-1.44665286387681e-05|37.0883148142572
"12378"|33|"Male"|"White"|1.82535438840156|1.80264037991559|4.0293246653951e-06|37.6374211056332
"12401"|38|"Female"|"White"|1.82535438840156|1.78796203355344|-1.20915105830766e-05|37.0884028997792
"12403"|33|"Female"|"White"|1.82535438840156|1.78796203355344|-1.82266490424636e-06|37.0887837568205
"12406"|41|"Male"|"White"|1.82535438840156|1.80264037991559|1.42749741086497e-05|37.6378067274313
"12420"|36|"Male"|"White"|1.82535438840156|1.80264037991559|-1.24006360646344e-06|37.6372227799704
"12446"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-8.12880376041824e-06|37.6369635078156
"12461"|36|"Male"|"White"|1.82535438840156|1.80264037991559|8.19461950366782e-06|37.6375778769156
"12466"|37|"Male"|"White"|1.82535438840156|1.80264037991559|-5.29825944718369e-06|37.6370700410594
"12468"|28|"Female"|"White"|1.82535438840156|1.78796203355344|-1.1259723558047e-05|37.0884337494443
"12473"|33|"Female"|"White"|1.82535438840156|1.78796203355344|2.2931374647672e-06|37.0889364072387
"12474"|37|"Female"|"White"|1.82535438840156|1.78796203355344|-5.3665408540018e-06|37.0886523190046
"12477"|37|"Male"|"White"|1.82535438840156|1.80264037991559|1.61848870846218e-05|37.6378786124354
"12478"|39|"Male"|"White"|1.82535438840156|1.80264037991559|-1.07652531728003e-05|37.636864279996
"12486"|33|"Female"|"White"|1.82535438840156|1.78796203355344|6.09586344795288e-06|37.089077446569
"12487"|38|"Male"|"White"|1.82535438840156|1.80264037991559|8.61013156139708e-06|37.6375935157863
"12495"|29|"Male"|"White"|1.82535438840156|1.80264037991559|-3.02631074684701e-06|37.6371555506489
"12506"|37|"Male"|"White"|1.82535438840156|1.80264037991559|8.91125375302014e-07|37.6373029920903
"12514"|41|"Female"|"White"|1.82535438840156|1.78796203355344|-1.61479277652282e-06|37.0887914665457
"12518"|39|"Male"|"White"|1.82535438840156|1.80264037991559|8.11681287640569e-06|37.6375749484627
"12530"|36|"Male"|"White"|1.82535438840156|1.80264037991559|1.01962647915702e-05|37.6376532140714
"12537"|35|"Female"|"White"|1.82535438840156|1.78796203355344|-5.08087384499715e-06|37.0886629140105
"12547"|37|"Male"|"White"|1.82535438840156|1.80264037991559|6.01581876479024e-06|37.6374958722224
"12580"|35|"Male"|"White"|1.82535438840156|1.80264037991559|5.57777782580731e-06|37.637479385462
"12600"|28|"Male"|"White"|1.82535438840156|1.80264037991559|8.87665900124763e-06|37.637603547239
"12602"|25|"Male"|"White"|1.82535438840156|1.80264037991559|-4.71507317733276e-06|37.6370919904883
"12629"|27|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|6.59167155587173e-06|32.3617098504953
"12642"|26|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-6.45972416305547e-07|32.8399918991732
"12646"|33|"Male"|"White"|1.82535438840156|1.80264037991559|-6.28781887973087e-06|37.6370327969601
"12649"|33|"Female"|"White"|1.82535438840156|1.78796203355344|-4.65081747573133e-06|37.0886788642297
"12667"|34|"Male"|"White"|1.82535438840156|1.80264037991559|-3.94317246685998e-07|37.637254611528
"12686"|36|"Male"|"White"|1.82535438840156|1.80264037991559|5.97163536766159e-06|37.63749420927
"12706"|31|"Female"|"White"|1.82535438840156|1.78796203355344|7.6755041242581e-06|37.0891360340307
"12739"|45|"Female"|"White"|1.82535438840156|1.78796203355344|-4.66149808776357e-06|37.0886784680999
"12742"|33|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-7.81590332984856e-06|32.8397564395442
"12750"|40|"Female"|"White"|1.82535438840156|1.78796203355344|-2.49485261861504e-06|37.0887588262041
"12751"|24|"Female"|"White"|1.82535438840156|1.78796203355344|-4.7799341031608e-06|37.0886740754649
"12752"|36|"Female"|"White"|1.82535438840156|1.78796203355344|-3.79168412886516e-06|37.0887107283642
"12758"|32|"Female"|"White"|1.82535438840156|1.78796203355344|-3.2290788395781e-06|37.0887315946749
"12759"|33|"Male"|"White"|1.82535438840156|1.80264037991559|-5.70400779466048e-07|37.6372479842278
"12779"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-1.33944127085578e-05|37.6367653268055
"12780"|42|"Male"|"White"|1.82535438840156|1.80264037991559|1.17673100658824e-05|37.637712344575
"12795"|31|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-1.06820040103924e-05|32.3611508496466
"12813"|42|"Female"|"White"|1.82535438840156|1.78796203355344|-4.36354327378641e-06|37.0886895188518
"12818"|47|"Male"|"White"|1.82535438840156|1.80264037991559|7.46301858952807e-06|37.6375503412393
"12821"|44|"Male"|"White"|1.82535438840156|1.80264037991559|-8.91241385164616e-06|37.6369340151227
"12842"|46|"Female"|"White"|1.82535438840156|1.78796203355344|-1.36504457227141e-06|37.0888007294059
"12846"|47|"Male"|"White"|1.82535438840156|1.80264037991559|6.25371168607387e-06|37.6375048259173
"12849"|45|"Female"|"White"|1.82535438840156|1.78796203355344|4.0943280756143e-06|37.0890032115429
"12858"|48|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|6.41569401079242e-06|32.3617041555616
"12878"|48|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-2.10728225135608e-06|32.8399439098052
"12915"|44|"Male"|"White"|1.82535438840156|1.80264037991559|6.97505720603047e-06|37.6375319755726
"12919"|31|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|-3.22107426244495e-06|32.3613922948204
"12927"|38|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|7.93046198868567e-06|32.8402735504174
"12928"|44|"Male"|"White"|1.82535438840156|1.80264037991559|3.97963144904798e-06|37.6374192353088
"12935"|33|"Male"|"White"|1.82535438840156|1.80264037991559|-1.20341616933504e-05|37.6368165222886
"12968"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-1.00811458862064e-06|37.6372315098883
"12992"|41|"Female"|"White"|1.82535438840156|1.78796203355344|-9.36102340625335e-06|37.0885041693259
"13009"|40|"Male"|"White"|1.82535438840156|1.80264037991559|5.7657104132196e-06|37.6374864587715
"13012"|36|"Female"|"White"|1.82535438840156|1.78796203355344|6.51793108167093e-06|37.0890931006715
"13021"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-4.20376893798155e-07|37.6372536307144
"13027"|43|"Female"|"White"|1.82535438840156|1.78796203355344|5.10297233555819e-06|37.0890406211719
"13048"|38|"Female"|"White"|1.82535438840156|1.78796203355344|7.21854742148647e-06|37.0891190859052
"13066"|40|"Female"|"White"|1.82535438840156|1.78796203355344|-1.04179200066256e-05|37.0884649706327
"13073"|32|"Female"|"White"|1.82535438840156|1.78796203355344|1.02634695802525e-05|37.0892320195577
"13082"|42|"Female"|"White"|1.82535438840156|1.78796203355344|1.26912533918384e-05|37.0893220643041
"13098"|36|"Female"|"White"|1.82535438840156|1.78796203355344|-6.41699279907418e-06|37.0886133591781
"13115"|42|"Male"|"White"|1.82535438840156|1.80264037991559|9.30044093121611e-06|37.6376194973787
"13121"|42|"Female"|"White"|1.82535438840156|1.78796203355344|3.79766390523708e-06|37.0889922085661
"13123"|44|"Female"|"White"|1.82535438840156|1.78796203355344|-1.14259676602703e-06|37.0888089797292
"13136"|39|"Female"|"White"|1.82535438840156|1.78796203355344|-3.9106541820548e-07|37.0888368531423
"13141"|34|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|7.17215824933658e-06|32.3617286360427
"13149"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-2.35611588528667e-06|37.6371807748856
"13172"|40|"Female"|"White"|1.82535438840156|1.78796203355344|8.49697271730075e-06|37.0891665016036
"13178"|43|"Male"|"White"|1.82535438840156|1.80264037991559|9.45612687818562e-06|37.6376253570276
"13188"|28|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|4.37848095482474e-06|32.3616382279425
"13191"|39|"Female"|"White"|1.82535438840156|1.78796203355344|4.78880622638728e-08|37.0888531334199
"13207"|42|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-1.56743188475778e-06|32.8399616384657
"13246"|45|"Female"|"White"|1.82535438840156|1.78796203355344|-9.92620017238516e-06|37.088483207771
"13254"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-2.60635779571515e-06|37.6371713564867
"13261"|44|"Male"|"White"|1.82535438840156|1.80264037991559|7.31429258047646e-06|37.637544743557
"13267"|44|"Female"|"White"|1.82535438840156|1.78796203355344|3.74385481738738e-06|37.0889902128414
"13269"|42|"Male"|"White"|1.82535438840156|1.80264037991559|-3.16712664637294e-06|37.6371502507393
"13270"|45|"Male"|"White"|1.82535438840156|1.80264037991559|5.59504442609728e-06|37.6374800353333
"13279"|45|"Female"|"White"|1.82535438840156|1.78796203355344|-2.8206897662119e-06|37.0887467413107
"13289"|47|"Female"|"White"|1.82535438840156|1.78796203355344|-3.99573689492245e-06|37.0887031603109
"13295"|36|"Female"|"White"|1.82535438840156|1.78796203355344|2.4042654063876e-06|37.0889405288561
"13296"|30|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|6.86847422926631e-06|32.8402386744674
"13297"|44|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-4.09511757865551e-06|32.8398786294694
"13309"|42|"Female"|"White"|1.82535438840156|1.78796203355344|-2.42634418308666e-06|37.088761367097
"13314"|47|"Male"|"White"|1.82535438840156|1.80264037991559|2.47160021079392e-06|37.6373624769476
"13315"|43|"Female"|"White"|1.82535438840156|1.78796203355344|1.26538474904989e-06|37.0888982890032
"13328"|44|"Male"|"White"|1.82535438840156|1.80264037991559|-2.67658659810083e-06|37.6371687132734
"13346"|39|"Male"|"White"|1.82535438840156|1.80264037991559|-3.29653164562897e-07|37.6372570453066
"13356"|48|"Male"|"White"|1.82535438840156|1.80264037991559|-8.70655640058498e-06|37.6369417629668
"13357"|42|"Male"|"White"|1.82535438840156|1.80264037991559|3.9905652145048e-06|37.6374196468275
"13369"|40|"Male"|"White"|1.82535438840156|1.80264037991559|-3.18082188084593e-06|37.6371497352897
"13390"|35|"Male"|"White"|1.82535438840156|1.80264037991559|-6.24266479064629e-06|37.6370344964261
"13399"|37|"Male"|"White"|1.82535438840156|1.80264037991559|-6.17839843205205e-06|37.6370369152213
"13449"|37|"Female"|"White"|1.82535438840156|1.78796203355344|-7.37646760086279e-06|37.0885777736052
"13453"|33|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-1.00383018269341e-05|32.8396834566
"13465"|40|"Female"|"White"|1.82535438840156|1.78796203355344|1.14038341075172e-05|37.0892743148264
"13472"|27|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|2.83200583216139e-06|32.3615881815128
"13474"|43|"Male"|"White"|1.82535438840156|1.80264037991559|-4.97880771269265e-06|37.6370820642886
"13488"|37|"Female"|"White"|1.82535438840156|1.78796203355344|5.06061498054546e-06|37.0890390501783
"13495"|39|"Male"|"White"|1.82535438840156|1.80264037991559|-1.83873229587911e-05|37.6365774102832
"13534"|38|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-1.87539390166909e-07|32.8400069541135
"13546"|45|"Male"|"White"|1.82535438840156|1.80264037991559|8.65582061080468e-07|37.6373020307089
"13550"|48|"Female"|"White"|1.82535438840156|1.78796203355344|1.61414344067851e-05|37.0894500293997
"13551"|45|"Male"|"White"|1.82535438840156|1.80264037991559|1.80379989721291e-05|37.6379483597003
"13556"|47|"Female"|"White"|1.82535438840156|1.78796203355344|-5.43932944440497e-06|37.088649619374
"13559"|48|"Male"|"White"|1.82535438840156|1.80264037991559|3.56198324974671e-06|37.6374035161117
"13568"|39|"Male"|"White"|1.82535438840156|1.80264037991559|1.227151608518e-06|37.6373156392136
"13596"|30|"Female"|"NonWhite"|1.82535438840156|1.6516149491173|3.72619556002135e-06|32.3616171189254
"13597"|43|"Male"|"White"|1.82535438840156|1.80264037991559|3.81882195862099e-06|37.637413182855
"13603"|40|"Male"|"White"|1.82535438840156|1.80264037991559|-1.83680095023155e-07|37.6372625393329
"13605"|43|"Male"|"White"|1.82535438840156|1.80264037991559|1.4634226089029e-05|37.6378202488903
"13610"|45|"Female"|"White"|1.82535438840156|1.78796203355344|-2.36482140008623e-06|37.0887636489009
"13624"|47|"Male"|"White"|1.82535438840156|1.80264037991559|2.44002558805402e-06|37.6373612885621
"13630"|42|"Female"|"White"|1.82535438840156|1.78796203355344|1.09543575604012e-05|37.0892576440712
"13640"|42|"Female"|"White"|1.82535438840156|1.78796203355344|8.38411435621478e-06|37.0891623157813
"13646"|46|"Female"|"White"|1.82535438840156|1.78796203355344|4.39299111371459e-06|37.0890142886589
"13650"|34|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-9.38430690454861e-06|32.8397049335932
"13660"|38|"Male"|"White"|1.82535438840156|1.80264037991559|-1.29519672644189e-05|37.6367819790245
"13681"|36|"Male"|"NonWhite"|1.82535438840156|1.66629329547946|-5.07385348955549e-06|32.8398464879166
"13685"|41|"Male"|"White"|1.82535438840156|1.80264037991559|1.11624513043922e-05|37.6376895790819
"13698"|41|"Male"|"White"|1.82535438840156|1.80264037991559|-9.73491954262104e-06|37.636903058543
"13707"|45|"Female"|"White"|1.82535438840156|1.78796203355344|3.00126554575069e-06|37.0889626709653
"13714"|42|"Female"|"White"|1.82535438840156|1.78796203355344|-1.02680380550786e-05|37.0884705295246
"13719"|41|"Female"|"White"|1.82535438840156|1.78796203355344|-1.51718710724523e-05|37.0882886543042
"13742"|34|"Male"|"White"|1.82535438840156|1.80264037991559|6.67675390082627e-06|37.6375207481741
