"UGPA"|"sex"|"race_nonwhite"|"ugpa0"|"weighted_sense_cols"|"weighted_u"|"pred_UGPA"
"10118"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000305548377355085|3.21727309112995
"10127"|3.2|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000208890897267715|3.10240945834343
"10133"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000528422644721045|3.21810706215203
"10134"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000109872200045088|3.21746876730726
"10163"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000234477675593179|3.21734416183171
"10166"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-5.3071426036977e-05|3.21752556808127
"10167"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|0.000144246564334841|3.21772288607164
"10182"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000832056331930857|3.21841069583924
"10194"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000640983543727245|3.3306875713506
"10204"|2.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000721461094948968|3.21685717841236
"10210"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000483867493231174|3.21709477201408
"10229"|2.5|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00132893679508696|3.32871765101179
"10249"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000234173701934062|3.32981241410494
"10271"|2.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00125835064635065|3.21632028886096
"10282"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000840917929862441|3.32920566987701
"10288"|2.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00143025647335882|3.21614838303395
"10289"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.0011815210852117|3.32886506672166
"10292"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00107153245799261|3.32897505534888
"10301"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000509089145287618|3.32953749866159
"10353"|2.7|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000132124907324616|2.98960049423927
"10358"|2.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000827758716476338|3.10137280872968
"10360"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000869653750851179|3.33091624155772
"10371"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000523129832838046|3.33056971763971
"10388"|3.6|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000561843843799627|3.10276241128996
"10397"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000545249285645719|3.21812388879295
"10400"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.00019150420596385|3.21777014371327
"10403"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000183845831763067|3.21776248533907
"10425"|4|"Male"|"White"|1.58332359151179|1.63425504799552|0.00150319317311234|3.21908183268042
"10426"|3.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000912973335450032|3.10311354078161
"10445"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000240035081705762|3.32980655272517
"10462"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.000939188495305388|3.21851782800261
"10465"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000121761284016302|3.21770040079132
"10469"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000365844126826459|3.3304124319337
"10471"|3.4|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000606752841892249|3.10280732028805
"10475"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000641695337784441|3.33068828314466
"10488"|2.9|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000313893724819872|3.10188667372134
"10501"|3.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.00113237630057478|3.10333294374674
"10502"|3.5|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000480201059617233|2.99021282020621
"10524"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000901814112941885|3.21848045362025
"10525"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.00087266691459847|3.21845130642191
"10533"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000752539698519066|3.21833117920583
"10541"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000613047522813874|3.33065963532969
"10548"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000159383169722074|3.21773802267703
"10552"|2.6|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000244075106859801|3.1019564923393
"10563"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000246958556073106|3.33029354636295
"10578"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|3.62501456845357e-05|3.33008283795256
"10588"|2.5|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00139974109346702|3.32864684671341
"10606"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000265064122162216|3.21731357538514
"10610"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-4.7181649492157e-06|3.33004186964192
"10640"|3.1|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000188437217017465|3.10201213022914
"10668"|3.2|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000373827597711086|3.10257439504387
"10679"|2.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00107678115365376|3.21650185835365
"10681"|2.4|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000798312736047912|2.98893430641055
"10685"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000931384604289908|3.21664725490302
"10687"|2.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000579437140492517|3.10162113030567
"10695"|2.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000889582178035351|3.10131098526813
"10697"|2.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00118426065289695|3.21639437885441
"10707"|2.6|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000827728337686309|2.98890489080891
"10710"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000448621723327364|3.21713001778398
"10719"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.00125452228480712|3.33130111009168
"10721"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000104239332161369|3.32994234847471
"10730"|3.2|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000319492105533931|2.99005211125213
"10737"|2.6|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000412830990758912|2.98931978815584
"10775"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00100052142837768|3.21657811807893
"10783"|3.9|"Female"|"White"|1.58332359151179|1.74672299629509|0.000812351248796627|3.33085893905567
"10788"|3.4|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000574760001500607|3.10277532744766
"10794"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|-9.29465029042133e-05|3.32995364130397
"10795"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.00161534538324414|3.21919398489055
"10798"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00032429513887445|3.21725434436843
"10799"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|3.94471278368901e-05|3.33008603493471
"10802"|2.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00133118697915097|3.10086938046701
"10807"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000535031750966867|3.21811367125827
"10817"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|0.000383151371029221|3.3304297391779
"10818"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000138318921064415|3.33018490672794
"10823"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000186173081726805|3.21776481258903
"10836"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000799026815405805|3.21837766632271
"10844"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000488500147716674|3.21806713965502
"10849"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000528287819191914|3.33057487562607
"10867"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000653313212080701|3.21823195271939
"10870"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000916700347578113|3.32912988745929
"10888"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000479587778747181|3.21709905172856
"10889"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.00069783599627049|3.33074442380314
"10903"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.0005664731988148|3.21814511270612
"10904"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000871307249820885|3.21844994675713
"10906"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.00090397483663038|3.3309505626435
"10907"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|3.67980929653761e-05|3.33008338589984
"10911"|2.4|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00062198547139687|2.9891106336752
"10927"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|3.80707685812e-05|3.33008465857545
"10932"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-6.65389456167487e-05|3.21751210056169
"10940"|2.8|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.0010092720322545|3.10119129541391
"10954"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000917391742859208|3.21849603125017
"10956"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000431017433750939|3.21714762207356
"10992"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|0.000275115186971541|3.21785375469428
"10997"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.00136981113344617|3.21894845064075
"11003"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000274132476672231|3.33032072028355
"11008"|2.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000709091210863142|3.32933749659601
"11013"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.0011103437933929|3.32893624401348
"11020"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.00125635003780362|3.33130293784468
"11043"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-7.06823574564004e-05|3.21750795714985
"11044"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|-1.20031194574607e-05|3.33003458468742
"11051"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000857939591238991|3.21672069991607
"11063"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000756784128229159|3.3308033719351
"11066"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000254871013047941|3.21732376849426
"11067"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000213079165924591|3.32983350864095
"11069"|3.2|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.000718021249912463|2.99045064039651
"11082"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.000638653846082971|3.33068524165296
"11107"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.00114968768415655|3.33119627549103
"11114"|3.9|"Female"|"White"|1.58332359151179|1.74672299629509|0.000961127661623025|3.3310077154685
"11146"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000659008785604353|3.33070559659248
"11154"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000611361780196282|3.2181900012875
"11202"|2.3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00155955074200098|3.21601908876531
"11208"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.0004553193805834|3.21803395888789
"11223"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000174338068228019|3.21740430143908
"11241"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000380578769432943|3.21719806073787
"11252"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00070447176170148|3.21687416774561
"11274"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000715258249369694|3.21829389775668
"11278"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|2.77970807449146e-05|3.33007438488762
"11287"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00018237146201747|3.21739626804529
"11296"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|6.04761479862376e-06|3.21758468712211
"11299"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000400168115699888|3.21797880762301
"11302"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000131077083122538|3.32991551072375
"11318"|3.9|"Male"|"White"|1.58332359151179|1.63425504799552|0.00141854553793164|3.21899718504524
"11321"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000720712308029479|3.21829935181534
"11322"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000284173837205309|3.33033076164408
"11323"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.000755256989150078|3.33080184479602
"11329"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000411668607406053|3.2171669708999
"11331"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.000989252261896721|3.33103584006877
"11352"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000237535761717219|3.21781617526902
"11357"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000231525964172386|3.21734711354313
"11385"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000477691892384457|3.33052427969926
"11389"|2.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000676930808626735|3.10152363663753
"11391"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000198437020046433|3.21738020248726
"11397"|2.7|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00114140502957305|3.21643723447773
"11404"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000943702260537411|3.21663493724677
"11406"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000577275395540634|3.21700136411177
"11422"|2.4|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.00137954536243697|2.98835307378416
"11425"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|0.000317155333102034|3.21789579484041
"11460"|2.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00113370886723056|3.21644493064008
"11464"|2.6|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000604037100619278|2.98912858204597
"11483"|2.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00169831922420266|3.32834826858267
"11488"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-8.2834866972947e-05|3.21749580464033
"11495"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000202184852892855|3.21737645465441
"11498"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00072754571056536|3.32931904209631
"11544"|2.8|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000534825638380494|2.98919779350821
"11551"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-8.29537087855868e-05|3.21749568579852
"11590"|2.8|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-6.41776802508173e-05|3.10213638976591
"11595"|3|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|8.47663865031639e-05|2.9898173855331
"11606"|2.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.00123372531960883|3.10096684212655
"11617"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000795402978136392|3.21678323652917
"11639"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000480678098274932|3.3295659097086
"11642"|2.8|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000784877254816314|3.10141569019134
"11652"|3.1|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|5.79985536229226e-05|2.98979061770022
"11679"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000184455428507243|3.33023104323538
"11688"|2.9|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000165976169773347|3.10203459127639
"11708"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000452136931463602|3.32959445087541
"11709"|3.1|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000171135711611041|3.10202943173455
"11721"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|4.36049896375085e-05|3.21762224449694
"11722"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000790384839553637|3.21678825466775
"11728"|3.4|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000146546571890596|3.10234711401805
"11732"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000785657819010693|3.21836429732632
"11744"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000101016876454694|3.32994557093042
"11760"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000576380760546883|3.21700225874676
"11763"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.0004804092795377|3.32956617852734
"11780"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000457917317090034|3.21712072219022
"11791"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.000235085836794735|3.2178137253441
"11793"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000525798461341863|3.33057238626822
"11800"|2.7|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000467005953765057|2.98926561319283
"11816"|3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000779339324006123|3.32926724848287
"11824"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|0.00051179823625856|3.33055838604313
"11841"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000145484554029403|3.32990110325284
"11844"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000435508133601625|3.21801414764091
"11868"|3.6|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|0.0015171974098261|2.99124981655642
"11886"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000442683036349899|3.33048927084322
"11898"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000133977792214423|3.32991261001466
"11903"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000367755252841149|3.33041434305971
"11906"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|0.000113848571267041|3.33016043637814
"11924"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|0.000106446159661911|3.21768508566697
"11932"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.00100191505791988|3.33104850286479
"11941"|2.6|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000843931195130235|3.10135663625103
"11960"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|5.45324078950026e-05|3.2176331719152
"11988"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000292953429373887|3.21787159293668
"11998"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000554453520641316|3.21702418598667
"12025"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000272776455140277|3.32977381135173
"12026"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000125975203937786|3.21745266430337
"12027"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000504951327067417|3.32954163647981
"12054"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|0.00015955894856978|3.33020614675544
"12080"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.00101947408377821|3.21859811359109
"12083"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|0.000405563057437516|3.33045215086431
"12090"|3.6|"Male"|"White"|1.58332359151179|1.63425504799552|0.00034965785212692|3.21792829735943
"12091"|3.8|"Female"|"White"|1.58332359151179|1.74672299629509|0.00102435584315413|3.33107094365003
"12098"|3.8|"Male"|"White"|1.58332359151179|1.63425504799552|0.000910305241057395|3.21848894474836
"12122"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000614160419270755|3.33066074822614
"12123"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000225368372950745|3.32982121943392
"12132"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000576295014454585|3.32947029279242
"12141"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000239681600723032|3.21733895790658
"12177"|4|"Male"|"White"|1.58332359151179|1.63425504799552|0.000925066688089899|3.2185037061954
"12178"|3.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000468120369309187|3.10266868781547
"12182"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-7.47726457944133e-05|3.21750386686151
"12186"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000498030322692806|3.32954855748418
"12203"|3.7|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000794547382234334|3.10299511482839
"12204"|3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000399527538381219|3.10180103990778
"12213"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000223014325379102|3.32982357348149
"12222"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.00111628917473097|3.21869492868204
"12223"|3|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000134645427045468|3.10206592201911
"12227"|3.1|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000744123756091019|3.32930246405078
"12239"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|-9.61808934835886e-05|3.32995040691339
"12259"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000111110257034879|3.32993547754984
"12261"|3.5|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000236549226337763|3.32981003858054
"12269"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000796522764342095|3.21678211674296
"12277"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|0.0001460860518993|3.21772472555921
"12288"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000365652995740217|3.21721298651157
"12292"|3.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000948690897851203|3.10314925834401
"12298"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|-6.93028770891766e-06|3.33003965751916
"12318"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000101752185690737|3.33014833999256
"12326"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000793551112916272|3.21837219062022
"12332"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000147358457538636|3.33019394626441
"12333"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000333870662951209|3.33038045846982
"12340"|2.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00143298952719763|3.32861359827968
"12360"|3.5|"Male"|"White"|1.58332359151179|1.63425504799552|0.000495575261436596|3.21807421476874
"12370"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000311311660953742|3.32973527614592
"12371"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000307219564540515|3.21727141994277
"12374"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000138194917915965|3.33018478272479
"12378"|3.4|"Male"|"White"|1.58332359151179|1.63425504799552|2.68069132270264e-05|3.21760544642053
"12401"|2.7|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000997934223743591|3.32904865358313
"12403"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000238342308555035|3.32980824549832
"12406"|2.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00140131142841656|3.21617732807889
"12420"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000116282304362253|3.21746235720294
"12446"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00109505824190613|3.2164835812654
"12461"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000423568775268853|3.21715507073204
"12466"|2.7|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00126567954147092|3.21631295996584
"12468"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000663399404746897|3.33070998721162
"12473"|2.6|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000991542179335092|3.32905504562754
"12474"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000334349105388301|3.33038093691226
"12477"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000693287749097768|3.21688535175821
"12478"|2.5|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000846054069319154|3.21673258543799
"12486"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000356585363425676|3.32969000244345
"12487"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000920864895370812|3.21665777461194
"12495"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000775082630366347|3.21680355687694
"12506"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000749586570436322|3.21832822607774
"12514"|3.2|"Female"|"White"|1.58332359151179|1.74672299629509|-9.09468325130093e-05|3.32995564097436
"12518"|2.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00154399455127352|3.21603464495603
"12530"|2.6|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00117825477809655|3.21640038472921
"12537"|3.6|"Female"|"White"|1.58332359151179|1.74672299629509|0.000752639709453778|3.33079922751633
"12547"|2.8|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000221571370813272|3.21735706813649
"12580"|3.2|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000381160775017604|3.21719747873229
"12600"|3.3|"Male"|"White"|1.58332359151179|1.63425504799552|0.000468506921021892|3.21804714642833
"12602"|2.4|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00113821056906174|3.21644042893824
"12629"|2.5|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|-0.000864613162242126|3.10133595428392
"12642"|3.1|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000625187029340167|2.98910743211725
"12646"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|0.000244120563955261|3.21782276007126
"12649"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|7.30826098059194e-05|3.33011967041668
"12667"|3|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000585448331822165|3.21699319117548
"12686"|3.9|"Male"|"White"|1.58332359151179|1.63425504799552|0.00114038656767214|3.21871902607498
"12706"|2.8|"Female"|"White"|1.58332359151179|1.74672299629509|-0.0013542549056186|3.32869233290125
"12739"|3.3|"Female"|"White"|1.58332359151179|1.74672299629509|0.000293168937489308|3.33033975674436
"12742"|2.8|"Male"|"NonWhite"|1.58332359151179|1.40640902763481|-0.000158104019500864|2.98957451512709
"12750"|3.9|"Female"|"White"|1.58332359151179|1.74672299629509|0.000717174039874555|3.33076376184675
"12751"|2.4|"Female"|"White"|1.58332359151179|1.74672299629509|-0.00172868283725277|3.32831790496962
"12752"|3.4|"Female"|"White"|1.58332359151179|1.74672299629509|0.000244616629737858|3.33029120443661
"12758"|2.9|"Female"|"White"|1.58332359151179|1.74672299629509|-0.000176881463904321|3.32986970634297
"12759"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00024662208867613|3.21733201741863
"12779"|3.1|"Male"|"White"|1.58332359151179|1.63425504799552|-0.000381769821230801|3.21719686968608
"12780"|2.9|"Male"|"White"|1.58332359151179|1.63425504799552|-0.00103914989228872|3.21653948961502
"12795"|3.2|"Female"|"NonWhite"|1.58332359151179|1.51887697593438|0.000357306789102924|3.10255787423526
"12813"|3.7|"Female"|"White"|1.58332359151179|1.74672299629509|0.000775832084665719|3.33082241989154
"12818"|3.7|"Male"|"White"|1.58332359151179|1.63425504799552|0.000861914814136039|3.21844055432144
